FECHA;ESPECIE;BASE;TIPO;ÚLTIMO;%;MONTO;HORA;APE.;MAX.;MIN.;C. ANT.;NOMINAL;PRECIO GGAL;VAR. % GGAL;TLR;VI %;VE %;DÍAS AL VTO.;PLAZO (años)
24/06/2024;GFGC34608G;3460,8;Call;1120,000;0,00%;2.199.434;16:39:21;990,000;1120,000;960,000;1120,000;22;4318,75;-0,64%;31,00%;77,19%;6,07%;53;0,1452
24/06/2024;GFGC36108G;3610,8;Call;913,000;-14,28%;2.512.256;16:44:58;889,119;913,773;889,119;1065,081;28;4318,75;-0,64%;31,00%;50,98%;4,75%;53;0,1452
24/06/2024;GFGC37608G;3760,8;Call;770,000;-6,67%;2.022.582;16:24:03;825,000;825,000;660,000;825,000;27;4318,75;-0,64%;31,00%;44,21%;4,91%;53;0,1452
24/06/2024;GFGC39108G;3910,8;Call;690,000;-2,68%;29.061.037;16:56:49;600,000;690,000;583,000;708,975;453;4318,75;-0,64%;31,00%;52,37%;6,53%;53;0,1452
24/06/2024;GFGC40608G;4060,8;Call;590,000;-1,95%;75.727.764;16:57:26;530,000;599,000;486,000;601,723;1.501;4318,75;-0,64%;31,00%;52,47%;7,69%;53;0,1452
24/06/2024;GFGC42608G;4260,8;Call;465,000;-1,07%;242.632.079;16:59:57;300,000;467,000;300,000;470,045;5.998;4318,75;-0,64%;31,00%;51,48%;9,43%;53;0,1452
24/06/2024;GFGC44608G;4460,8;Call;360,000;0,00%;260.288.830;16:59:46;361,000;361,000;281,990;359,999;8.407;4318,75;-0,64%;31,00%;50,99%;8,34%;53;0,1452
24/06/2024;GFGC4800AG;4800;Call;220,900;5,79%;180.300.759;16:59:57;180,000;229,998;171,000;208,803;9.390;4318,75;-0,64%;31,00%;50,15%;5,11%;53;0,1452
24/06/2024;GFGC5000AG;5000;Call;164,000;12,19%;186.133.436;16:59:57;130,000;165,000;109,000;146,185;14.003;4318,75;-0,64%;31,00%;50,28%;3,80%;53;0,1452
24/06/2024;GFGC51049G;5104,9;Call;132,500;8,79%;51.538.401;16:59:57;119,000;135,905;95,000;121,799;4.774;4318,75;-0,64%;31,00%;49,11%;3,07%;53;0,1452
24/06/2024;GFGC53049G;5304,9;Call;91,800;2,82%;71.301.018;16:59:57;90,040;95,000;68,100;89,279;9.209;4318,75;-0,64%;31,00%;48,54%;2,13%;53;0,1452
24/06/2024;GFGC5600AG;5600;Call;47,001;-1,48%;7.477.568;16:58:58;44,000;50,000;36,000;47,708;1.745;4318,75;-0,64%;31,00%;46,64%;1,09%;53;0,1452
24/06/2024;GFGC5800AG;5800;Call;32,000;0,00%;782.991;16:56:27;32,000;32,000;23,000;0,000;273;4318,75;-0,64%;31,00%;46,87%;0,74%;53;0,1452
24/06/2024;GFGC6000AG;6000;Call;21,000;0,00%;592.329;16:59:38;20,000;22,000;18,000;0,000;294;4318,75;-0,64%;31,00%;46,80%;0,49%;53;0,1452
24/06/2024;GFGC6200AG;6200;Call;15,000;-16,67%;1.048.576;16:58:08;10,000;16,922;10,000;18,000;764;4318,75;-0,64%;31,00%;47,62%;0,35%;53;0,1452
24/06/2024;GFGV18808G;1880,8;Put;0,340;-12,82%;36.120;16:24:16;0,390;0,400;0,330;0,390;1.026;4318,75;-0,64%;31,00%;77,50%;0,01%;53;0,1452
24/06/2024;GFGV25608G;2560,8;Put;0,701;-26,98%;16.703;15:06:18;0,960;1,000;0,701;0,960;170;4318,75;-0,64%;31,00%;55,01%;0,02%;53;0,1452
24/06/2024;GFGV26000G;2600;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;4318,75;-0,64%;31,00%;;;53;0,1452
24/06/2024;GFGV26608G;2660,8;Put;0,800;-42,86%;14.110;16:44:03;1,290;1,290;0,750;1,400;149;4318,75;-0,64%;31,00%;52,30%;0,02%;53;0,1452
24/06/2024;GFGV28608G;2860,8;Put;0,750;-55,36%;45.804;16:50:38;1,290;1,796;0,700;1,680;401;4318,75;-0,64%;31,00%;45,39%;0,02%;53;0,1452
24/06/2024;GFGV29000G;2900;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;4318,75;-0,64%;31,00%;;;53;0,1452
24/06/2024;GFGV30108G;3010,8;Put;1,820;-6,09%;66.969;16:55:45;2,500;2,500;1,700;1,938;360;4318,75;-0,64%;31,00%;45,04%;0,04%;53;0,1452
24/06/2024;GFGV31608G;3160,8;Put;3,250;-6,66%;110.626;16:30:20;5,000;5,000;3,130;3,482;336;4318,75;-0,64%;31,00%;43,38%;0,08%;53;0,1452
24/06/2024;GFGV33108G;3310,8;Put;4,250;-26,69%;148.171;16:42:38;6,000;6,506;3,500;5,797;261;4318,75;-0,64%;31,00%;39,94%;0,10%;53;0,1452
24/06/2024;GFGV34608G;3460,8;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;4318,75;-0,64%;31,00%;;;53;0,1452
24/06/2024;GFGV36108G;3610,8;Put;14,622;-12,87%;3.197.836;16:58:00;25,000;25,000;14,622;16,782;1.631;4318,75;-0,64%;31,00%;37,97%;0,34%;53;0,1452
24/06/2024;GFGV37608G;3760,8;Put;26,500;-19,60%;10.631.516;16:59:57;39,000;39,000;26,500;32,959;3.209;4318,75;-0,64%;31,00%;37,49%;0,61%;53;0,1452
24/06/2024;GFGV39108G;3910,8;Put;50,000;-13,63%;19.115.742;16:57:34;75,000;89,000;50,000;57,893;2.772;4318,75;-0,64%;31,00%;38,33%;1,16%;53;0,1452
24/06/2024;GFGV40608G;4060,8;Put;92,000;-3,13%;37.619.124;16:59:38;130,000;140,000;90,010;94,975;3.316;4318,75;-0,64%;31,00%;40,59%;2,13%;53;0,1452
24/06/2024;GFGV42608G;4260,8;Put;168,010;-0,40%;58.810.788;16:59:50;205,440;254,999;168,010;168,678;2.783;4318,75;-0,64%;31,00%;42,92%;3,89%;53;0,1452
24/06/2024;GFGV44608G;4460,8;Put;268,000;2,70%;14.284.980;16:55:58;311,000;373,000;268,000;260,953;442;4318,75;-0,64%;31,00%;45,17%;2,92%;53;0,1452
24/06/2024;GFGV4800AG;4800;Put;520,001;4,21%;15.948.307;16:51:37;485,000;600,000;485,000;499,000;274;4318,75;-0,64%;31,00%;54,68%;0,90%;53;0,1452
24/06/2024;GFGV5000AG;5000;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;4318,75;-0,64%;31,00%;;;53;0,1452
24/06/2024;GFGV51049G;5104,9;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;4318,75;-0,64%;31,00%;;;53;0,1452
24/06/2024;GFGV53049G;5304,9;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;4318,75;-0,64%;31,00%;;;53;0,1452
24/06/2024;GFGV5600AG;5600;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;4318,75;-0,64%;31,00%;;;53;0,1452
24/06/2024;GFGV5800AG;5800;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;4318,75;-0,64%;31,00%;;;53;0,1452
24/06/2024;GFGV6000AG;6000;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;4318,75;-0,64%;31,00%;;;53;0,1452
24/06/2024;GFGV6200AG;6200;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;4318,75;-0,64%;31,00%;;;53;0,1452
25/06/2024;GFGC17817G;1781,7;Call;2650,000;0,00%;265.000;12:43:19;2650,000;2650,000;2650,000;0,000;1;4237,30;0,42%;35,50%;200,89%;4,59%;52;0,1425
25/06/2024;GFGC24617G;2461,7;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;4237,30;0,42%;35,50%;;;52;0,1425
25/06/2024;GFGC25009G;2500,9;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;4237,30;0,42%;35,50%;;;52;0,1425
25/06/2024;GFGC25617G;2561,7;Call;1855,000;0,00%;347.000;16:37:23;1615,000;1855,000;1615,000;0,000;2;4237,30;0,42%;35,50%;108,67%;4,23%;52;0,1425
25/06/2024;GFGC27617G;2761,7;Call;1679,150;0,00%;20.231.590;16:06:29;1675,160;1700,000;1650,000;0,000;120;4237,30;0,42%;35,50%;103,00%;4,80%;52;0,1425
25/06/2024;GFGC28009G;2800,9;Call;1646,260;0,00%;14.729.500;15:55:40;1655,360;1661,380;1640,000;0,000;89;4237,30;0,42%;35,50%;102,44%;4,95%;52;0,1425
25/06/2024;GFGC29117G;2911,7;Call;1540,290;0,00%;10.692.549;16:10:22;1505,000;1558,160;1505,000;0,000;69;4237,30;0,42%;35,50%;95,46%;5,07%;52;0,1425
25/06/2024;GFGC30617G;3061,7;Call;1400,000;0,00%;5.770.326;16:05:20;1410,270;1417,190;1397,430;0,000;41;4237,30;0,42%;35,50%;87,55%;5,30%;52;0,1425
25/06/2024;GFGC32117G;3211,7;Call;1349,999;0,00%;1.349.999;11:54:31;1349,999;1349,999;1349,999;0,000;10;4237,30;0,42%;35,50%;106,19%;7,66%;52;0,1425
25/06/2024;GFGC33617G;3361,7;Call;1115,000;0,00%;4.962.614;16:36:59;1140,000;1143,830;1104,700;0,000;44;4237,30;0,42%;35,50%;70,93%;5,65%;52;0,1425
25/06/2024;GFGC35117G;3511,7;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;4237,30;0,42%;35,50%;;;52;0,1425
25/06/2024;GFGC36617G;3661,7;Call;850,000;0,00%;756.000;15:42:56;820,000;850,000;820,000;0,000;9;4237,30;0,42%;35,50%;60,40%;6,48%;52;0,1425
25/06/2024;GFGC38117G;3811,7;Call;740,000;0,00%;13.524.174;16:59:58;750,000;800,000;720,000;0,000;183;4237,30;0,42%;35,50%;59,58%;7,42%;52;0,1425
25/06/2024;GFGC39617G;3961,7;Call;640,444;0,00%;60.684.566;16:59:53;550,002;700,000;550,002;0,000;929;4237,30;0,42%;35,50%;59,36%;8,61%;52;0,1425
25/06/2024;GFGC41617G;4161,7;Call;505,000;0,00%;281.076.586;16:59:23;459,680;555,000;445,000;0,000;5.476;4237,30;0,42%;35,50%;56,32%;10,13%;52;0,1425
25/06/2024;GFGC43617G;4361,7;Call;392,001;0,00%;222.286.876;16:59:50;362,500;430,001;362,500;0,000;5.513;4237,30;0,42%;35,50%;54,72%;9,25%;52;0,1425
25/06/2024;GFGC47009G;4700,9;Call;255,000;0,00%;302.761.171;16:59:52;190,000;270,000;190,000;0,000;11.915;4237,30;0,42%;35,50%;54,89%;6,02%;52;0,1425
25/06/2024;GFGC49009G;4900,9;Call;189,500;0,00%;210.163.813;16:59:56;178,000;205,000;172,000;0,000;10.905;4237,30;0,42%;35,50%;54,18%;4,47%;52;0,1425
25/06/2024;GFGC50058G;5005,8;Call;159,999;0,00%;45.587.029;16:59:55;111,000;170,000;111,000;0,000;2.909;4237,30;0,42%;35,50%;53,70%;3,78%;52;0,1425
25/06/2024;GFGC52058G;5205,8;Call;113,000;0,00%;139.297.410;16:59:50;93,330;118,000;93,330;0,000;12.468;4237,30;0,42%;35,50%;52,71%;2,67%;52;0,1425
25/06/2024;GFGC55009G;5500,9;Call;59,800;0,00%;36.035.312;16:59:34;57,200;64,500;53,550;0,000;6.200;4237,30;0,42%;35,50%;50,21%;1,41%;52;0,1425
25/06/2024;GFGC57009G;5700,9;Call;40,500;0,00%;1.365.384;16:59:13;44,000;48,440;38,000;0,000;328;4237,30;0,42%;35,50%;49,94%;0,96%;52;0,1425
25/06/2024;GFGC59009G;5900,9;Call;28,000;0,00%;504.296;16:57:31;32,000;32,000;23,000;0,000;181;4237,30;0,42%;35,50%;50,13%;0,66%;52;0,1425
25/06/2024;GFGC61009G;6100,9;Call;17,500;0,00%;3.547.573;16:59:19;12,500;19,500;12,500;0,000;2.209;4237,30;0,42%;35,50%;49,38%;0,41%;52;0,1425
25/06/2024;GFGV17817G;1781,7;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;4237,30;0,42%;35,50%;;;52;0,1425
25/06/2024;GFGV24617G;2461,7;Put;0,450;0,00%;10.802;16:56:34;0,390;0,560;0,380;0,000;242;4237,30;0,42%;35,50%;55,63%;0,01%;52;0,1425
25/06/2024;GFGV25009G;2500,9;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;4237,30;0,42%;35,50%;;;52;0,1425
25/06/2024;GFGV25617G;2561,7;Put;0,400;0,00%;20.439;16:32:48;0,690;0,690;0,150;0,000;773;4237,30;0,42%;35,50%;51,56%;0,01%;52;0,1425
25/06/2024;GFGV27617G;2761,7;Put;0,666;0,00%;17.496;16:59:13;1,050;1,050;0,410;0,000;259;4237,30;0,42%;35,50%;47,28%;0,02%;52;0,1425
25/06/2024;GFGV28009G;2800,9;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;4237,30;0,42%;35,50%;;;52;0,1425
25/06/2024;GFGV29117G;2911,7;Put;1,250;0,00%;19.031;16:59:25;1,150;1,250;1,120;0,000;166;4237,30;0,42%;35,50%;45,51%;0,03%;52;0,1425
25/06/2024;GFGV30617G;3061,7;Put;3,250;0,00%;16.120;16:26:25;4,200;4,200;3,250;0,000;45;4237,30;0,42%;35,50%;45,92%;0,08%;52;0,1425
25/06/2024;GFGV32117G;3211,7;Put;2,510;0,00%;388.212;16:29:01;7,000;7,000;2,510;0,000;751;4237,30;0,42%;35,50%;39,25%;0,06%;52;0,1425
25/06/2024;GFGV33617G;3361,7;Put;8,500;0,00%;122.235;16:30:55;13,950;13,950;6,000;0,000;185;4237,30;0,42%;35,50%;41,78%;0,20%;52;0,1425
25/06/2024;GFGV35117G;3511,7;Put;10,453;0,00%;2.183.323;16:57:16;20,500;20,500;10,000;0,000;1.727;4237,30;0,42%;35,50%;37,76%;0,25%;52;0,1425
25/06/2024;GFGV36617G;3661,7;Put;19,000;0,00%;2.260.028;16:59:36;25,000;25,000;18,011;0,000;1.090;4237,30;0,42%;35,50%;36,86%;0,45%;52;0,1425
25/06/2024;GFGV38117G;3811,7;Put;35,000;0,00%;22.978.590;16:59:13;52,000;52,000;32,020;0,000;6.317;4237,30;0,42%;35,50%;36,67%;0,83%;52;0,1425
25/06/2024;GFGV39617G;3961,7;Put;74,000;0,00%;39.598.073;16:59:55;86,000;86,000;64,501;0,000;5.226;4237,30;0,42%;35,50%;39,79%;1,75%;52;0,1425
25/06/2024;GFGV41617G;4161,7;Put;136,100;0,00%;39.891.285;16:59:51;168,010;168,010;111,000;0,000;3.077;4237,30;0,42%;35,50%;40,91%;3,21%;52;0,1425
25/06/2024;GFGV43617G;4361,7;Put;237,000;0,00%;28.162.264;16:59:54;251,000;295,000;219,999;0,000;1.238;4237,30;0,42%;35,50%;44,42%;2,66%;52;0,1425
25/06/2024;GFGV47009G;4700,9;Put;469,000;0,00%;5.832.628;16:50:51;551,000;551,000;440,000;0,000;122;4237,30;0,42%;35,50%;52,06%;0,13%;52;0,1425
25/06/2024;GFGV49009G;4900,9;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;4237,30;0,42%;35,50%;;;52;0,1425
25/06/2024;GFGV50058G;5005,8;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;4237,30;0,42%;35,50%;;;52;0,1425
25/06/2024;GFGV52058G;5205,8;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;4237,30;0,42%;35,50%;;;52;0,1425
25/06/2024;GFGV55009G;5500,9;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;4237,30;0,42%;35,50%;;;52;0,1425
25/06/2024;GFGV57009G;5700,9;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;4237,30;0,42%;35,50%;;;52;0,1425
25/06/2024;GFGV59009G;5900,9;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;4237,30;0,42%;35,50%;;;52;0,1425
25/06/2024;GFGV61009G;6100,9;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;4237,30;0,42%;35,50%;;;52;0,1425
26/06/2024;GFGC17817G;1781,7;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;2650,000;0;4159,75;-1,83%;37,25%;;;51;0,1397
26/06/2024;GFGC24617G;2461,7;Call;1930,000;0,00%;6.230.808;16:44:23;1910,000;1990,000;1878,080;0,000;32;4159,75;-1,83%;37,25%;139,20%;5,58%;51;0,1397
26/06/2024;GFGC25009G;2500,9;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;4159,75;-1,83%;37,25%;;;51;0,1397
26/06/2024;GFGC25617G;2561,7;Call;1800,000;-2,96%;1.440.000;16:53:51;1800,000;1800,000;1800,000;1855,000;8;4159,75;-1,83%;37,25%;116,76%;4,85%;51;0,1397
26/06/2024;GFGC27617G;2761,7;Call;1550,000;-7,68%;23.921.116;14:17:01;1655,530;1659,750;1550,000;1678,876;145;4159,75;-1,83%;37,25%;68,49%;3,65%;51;0,1397
26/06/2024;GFGC28009G;2800,9;Call;1570,800;-4,94%;942.480;14:55:09;1570,800;1570,800;1570,800;1652,353;6;4159,75;-1,83%;37,25%;100,25%;5,10%;51;0,1397
