FECHA;ESPECIE;BASE;TIPO;ÚLTIMO;%;MONTO;HORA;APE.;MAX.;MIN.;C. ANT.;NOMINAL;PRECIO GGAL;VAR. % GGAL;TLR;VI %;VE %;DÍAS AL VTO.;PLAZO (años)
19/04/2024;GFGC2700JU;2700;Call;586,670;16,98%;1.327.381;15:30:28;598,100;604,550;521,100;501,500;23;3032,75;1,30%;63,50%;0,00%;8,37%;61;0,1671
19/04/2024;GFGC2800JU;2800;Call;490,000;7,93%;5.658.717;16:09:09;420,000;513,000;420,000;454,000;115;3032,75;1,30%;63,50%;0,00%;8,48%;61;0,1671
19/04/2024;GFGC2900JU;2900;Call;435,332;13,07%;6.667.888;16:45:40;440,000;458,000;382,830;385,000;158;3032,75;1,30%;63,50%;26,07%;9,98%;61;0,1671
19/04/2024;GFGC3000JU;3000;Call;359,455;10,16%;241.207.240;16:59:50;270,000;369,000;270,000;326,290;6.941;3032,75;1,30%;63,50%;27,45%;10,77%;61;0,1671
19/04/2024;GFGC3150JU;3150;Call;269,655;11,20%;45.610.561;16:59:42;240,000;276,900;236,010;242,500;1.702;3032,75;1,30%;63,50%;31,15%;8,89%;61;0,1671
19/04/2024;GFGC3300JU;3300;Call;190,303;12,43%;108.629.418;16:59:58;183,000;199,000;164,000;169,260;5.921;3032,75;1,30%;63,50%;31,83%;6,27%;61;0,1671
19/04/2024;GFGC3450JU;3450;Call;130,322;9,16%;22.956.931;16:59:13;126,480;134,000;111,050;119,380;1.796;3032,75;1,30%;63,50%;32,58%;4,30%;61;0,1671
19/04/2024;GFGC3600JU;3600;Call;83,167;2,65%;110.923.613;16:59:45;77,000;89,000;77,000;81,020;13.420;3032,75;1,30%;63,50%;32,47%;2,74%;61;0,1671
19/04/2024;GFGC3750JU;3750;Call;55,000;-6,41%;3.875.368;16:59:25;57,480;62,000;53,000;58,770;687;3032,75;1,30%;63,50%;33,52%;1,81%;61;0,1671
19/04/2024;GFGC3900JU;3900;Call;39,972;-7,43%;27.222.117;16:59:31;42,000;48,000;39,000;43,180;6.729;3032,75;1,30%;63,50%;35,72%;1,32%;61;0,1671
19/04/2024;GFGC4050JU;4050;Call;29,841;-8,87%;3.034.700;16:58:39;32,000;33,540;28,980;32,750;986;3032,75;1,30%;63,50%;37,87%;0,98%;61;0,1671
19/04/2024;GFGC4200JU;4200;Call;22,019;-7,02%;15.132.207;16:59:05;25,000;26,000;21,300;23,680;6.710;3032,75;1,30%;63,50%;39,58%;0,73%;61;0,1671
19/04/2024;GFGV1200JU;1200;Put;0,371;3,06%;247.133;16:59:07;0,400;0,450;0,280;0,360;6.704;3032,75;1,30%;63,50%;87,75%;0,01%;61;0,1671
19/04/2024;GFGV1640JU;1640;Put;0,550;0,18%;4.645;16:11:29;0,580;0,600;0,400;0,550;90;3032,75;1,30%;63,50%;64,80%;0,02%;61;0,1671
19/04/2024;GFGV1710JU;1710;Put;0,630;9,57%;4.859;15:02:48;0,680;0,680;0,630;0,580;75;3032,75;1,30%;63,50%;62,14%;0,02%;61;0,1671
19/04/2024;GFGV1860JU;1860;Put;0,766;-4,13%;16.828;16:59:04;0,820;0,820;0,700;0,800;218;3032,75;1,30%;63,50%;56,10%;0,03%;61;0,1671
19/04/2024;GFGV2020JU;2020;Put;1,209;-10,44%;16.872;16:48:09;1,800;1,800;1,000;1,350;140;3032,75;1,30%;63,50%;51,51%;0,04%;61;0,1671
19/04/2024;GFGV2100JU;2100;Put;1,916;-20,60%;126.752;16:58:42;2,750;2,750;1,200;2,410;609;3032,75;1,30%;63,50%;50,80%;0,06%;61;0,1671
19/04/2024;GFGV2200JU;2200;Put;2,900;-1,73%;806.785;16:56:42;3,300;3,400;2,700;2,950;2.508;3032,75;1,30%;63,50%;49,02%;0,10%;61;0,1671
19/04/2024;GFGV2300JU;2300;Put;4,442;-4,23%;578.119;16:59:01;4,400;5,000;3,850;4,640;1.281;3032,75;1,30%;63,50%;47,49%;0,15%;61;0,1671
19/04/2024;GFGV2400JU;2400;Put;6,633;-8,80%;580.667;16:59:00;7,000;7,950;5,500;7,270;833;3032,75;1,30%;63,50%;45,92%;0,22%;61;0,1671
19/04/2024;GFGV2500JU;2500;Put;10,767;2,45%;1.260.620;16:57:50;11,000;12,430;8,890;10,510;1.187;3032,75;1,30%;63,50%;45,28%;0,36%;61;0,1671
19/04/2024;GFGV2600JU;2600;Put;17,089;-2,15%;1.244.223;16:59:07;15,000;19,500;14,000;17,470;745;3032,75;1,30%;63,50%;44,82%;0,56%;61;0,1671
19/04/2024;GFGV2700JU;2700;Put;29,281;-4,24%;11.622.455;16:59:51;30,000;33,000;22,010;30,580;4.136;3032,75;1,30%;63,50%;45,86%;0,97%;61;0,1671
19/04/2024;GFGV2800JU;2800;Put;47,202;-1,46%;9.293.390;16:59:46;37,000;50,800;37,000;47,900;2.102;3032,75;1,30%;63,50%;47,12%;1,56%;61;0,1671
19/04/2024;GFGV2900JU;2900;Put;68,827;-10,25%;21.563.730;16:58:39;71,330;82,000;59,000;76,690;3.157;3032,75;1,30%;63,50%;47,70%;2,27%;61;0,1671
19/04/2024;GFGV3000JU;3000;Put;107,948;-6,25%;31.974.378;16:59:36;112,000;119,500;81,000;115,150;3.168;3032,75;1,30%;63,50%;51,29%;3,56%;61;0,1671
19/04/2024;GFGV3150JU;3150;Put;178,440;-10,78%;6.780.038;16:50:46;170,000;200,000;160,000;200,000;375;3032,75;1,30%;63,50%;55,87%;2,02%;61;0,1671
19/04/2024;GFGV3300JU;3300;Put;260,001;-3,90%;14.361.501;16:49:29;274,000;308,500;235,000;270,550;547;3032,75;1,30%;63,50%;59,70%;-0,24%;61;0,1671
19/04/2024;GFGV3450JU;3450;Put;420,000;3,70%;1.960.501;16:46:56;410,000;425,000;375,000;405,000;47;3032,75;1,30%;63,50%;77,08%;0,09%;61;0,1671
19/04/2024;GFGV3600JU;3600;Put;550,002;10,00%;592.000;16:54:33;500,000;560,000;500,000;500,000;11;3032,75;1,30%;63,50%;86,54%;-0,57%;61;0,1671
19/04/2024;GFGV3750JU;3750;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;3032,75;1,30%;63,50%;;;61;0,1671
19/04/2024;GFGV3900JU;3900;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;3032,75;1,30%;63,50%;;;61;0,1671
19/04/2024;GFGV4050JU;4050;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;3032,75;1,30%;63,50%;;;61;0,1671
19/04/2024;GFGV4200JU;4200;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;3032,75;1,30%;63,50%;;;61;0,1671
22/04/2024;GFGC1200JU;1200;Call;2151,000;11,94%;6.390.000;15:48:52;1980,000;2210,000;1980,000;1921,590;31;3275,75;8,01%;63,50%;0,00%;2,30%;58;0,1589
22/04/2024;GFGC1640JU;1640;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;1037,800;0;3275,75;8,01%;63,50%;;;58;0,1589
22/04/2024;GFGC1710JU;1710;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;730,000;0;3275,75;8,01%;63,50%;;;58;0,1589
22/04/2024;GFGC1860JU;1860;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;3275,75;8,01%;63,50%;;;58;0,1589
22/04/2024;GFGC2020JU;2020;Call;1415,800;20,79%;141.580;15:03:38;1415,800;1415,800;1415,800;1172,150;1;3275,75;8,01%;63,50%;0,00%;4,89%;58;0,1589
22/04/2024;GFGC2100JU;2100;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;1096,530;0;3275,75;8,01%;63,50%;;;58;0,1589
22/04/2024;GFGC2200JU;2200;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;1021,160;0;3275,75;8,01%;63,50%;;;58;0,1589
22/04/2024;GFGC2300JU;2300;Call;1145,450;22,16%;114.545;16:32:46;1145,450;1145,450;1145,450;937,690;1;3275,75;8,01%;63,50%;0,00%;5,18%;58;0,1589
22/04/2024;GFGC2400JU;2400;Call;1077,615;30,62%;14.412.666;16:12:21;820,000;1085,000;820,000;825,000;137;3275,75;8,01%;63,50%;0,00%;6,16%;58;0,1589
22/04/2024;GFGC2500JU;2500;Call;989,000;64,01%;366.900;15:02:12;890,000;989,000;890,000;603,000;4;3275,75;8,01%;63,50%;0,00%;6,51%;58;0,1589
22/04/2024;GFGC2600JU;2600;Call;899,657;51,20%;5.028.515;16:37:01;790,890;902,340;787,830;594,990;59;3275,75;8,01%;63,50%;0,00%;6,84%;58;0,1589
22/04/2024;GFGC2700JU;2700;Call;817,903;39,41%;4.108.690;16:16:50;685,100;821,000;650,000;586,670;56;3275,75;8,01%;63,50%;0,00%;7,39%;58;0,1589
22/04/2024;GFGC2800JU;2800;Call;735,154;50,03%;10.722.063;16:59:20;570,000;740,000;550,000;490,000;166;3275,75;8,01%;63,50%;0,00%;7,92%;58;0,1589
22/04/2024;GFGC2900JU;2900;Call;651,377;49,63%;37.259.272;16:58:05;420,100;662,460;420,100;435,330;602;3275,75;8,01%;63,50%;0,00%;8,41%;58;0,1589
22/04/2024;GFGC3000JU;3000;Call;582,213;61,97%;493.593.767;16:59:55;412,900;590,000;385,100;359,460;10.020;3275,75;8,01%;63,50%;35,86%;9,36%;58;0,1589
22/04/2024;GFGC3150JU;3150;Call;469,774;74,21%;153.983.170;16:59:20;290,000;473,850;290,000;269,660;3.799;3275,75;8,01%;63,50%;37,15%;10,50%;58;0,1589
22/04/2024;GFGC3300JU;3300;Call;365,595;92,11%;312.046.004;16:58:23;200,000;375,220;200,000;190,300;10.210;3275,75;8,01%;63,50%;36,92%;11,16%;58;0,1589
22/04/2024;GFGC3450JU;3450;Call;276,349;112,05%;138.201.874;16:59:59;138,000;280,000;138,000;130,320;5.966;3275,75;8,01%;63,50%;36,93%;8,44%;58;0,1589
22/04/2024;GFGC3600JU;3600;Call;199,042;139,33%;618.594.846;16:59:55;88,000;208,000;87,000;83,170;40.355;3275,75;8,01%;63,50%;36,28%;6,08%;58;0,1589
22/04/2024;GFGC3750JU;3750;Call;133,730;143,15%;86.476.857;16:59:59;60,000;138,000;54,000;55,000;8.091;3275,75;8,01%;63,50%;34,99%;4,08%;58;0,1589
22/04/2024;GFGC3900JU;3900;Call;89,876;124,85%;80.315.316;16:59:48;50,000;92,000;43,000;39,970;10.772;3275,75;8,01%;63,50%;35,02%;2,74%;58;0,1589
22/04/2024;GFGC4050JU;4050;Call;62,105;108,12%;30.162.788;16:59:25;39,500;66,000;31,330;29,840;6.117;3275,75;8,01%;63,50%;35,95%;1,90%;58;0,1589
22/04/2024;GFGC4200JU;4200;Call;44,198;100,73%;33.032.123;16:59:54;26,000;46,500;23,000;22,020;9.006;3275,75;8,01%;63,50%;37,30%;1,35%;58;0,1589
22/04/2024;GFGV1200JU;1200;Put;0,356;-4,04%;341.083;16:54:52;0,400;0,400;0,280;0,370;9.542;3275,75;8,01%;63,50%;94,97%;0,01%;58;0,1589
22/04/2024;GFGV1640JU;1640;Put;0,481;-12,55%;79.200;16:55:58;0,580;0,600;0,400;0,550;1.536;3275,75;8,01%;63,50%;71,17%;0,01%;58;0,1589
22/04/2024;GFGV1710JU;1710;Put;0,500;-20,63%;55.570;16:50:00;0,620;0,720;0,500;0,630;1.057;3275,75;8,01%;63,50%;67,89%;0,02%;58;0,1589
22/04/2024;GFGV1860JU;1860;Put;0,750;-2,09%;53.721;15:02:40;0,820;0,820;0,740;0,770;710;3275,75;8,01%;63,50%;63,30%;0,02%;58;0,1589
22/04/2024;GFGV2020JU;2020;Put;0,899;-25,64%;5.215;16:22:20;1,000;1,150;0,500;1,210;53;3275,75;8,01%;63,50%;57,10%;0,03%;58;0,1589
22/04/2024;GFGV2100JU;2100;Put;1,171;-38,88%;31.227;16:59:20;1,030;1,900;1,030;1,920;186;3275,75;8,01%;63,50%;55,22%;0,04%;58;0,1589
22/04/2024;GFGV2200JU;2200;Put;1,741;-39,97%;363.414;16:59:59;3,200;3,200;1,670;2,900;1.895;3275,75;8,01%;63,50%;53,41%;0,05%;58;0,1589
22/04/2024;GFGV2300JU;2300;Put;2,305;-48,11%;380.678;16:58:23;3,500;4,200;2,100;4,440;1.168;3275,75;8,01%;63,50%;50,92%;0,07%;58;0,1589
22/04/2024;GFGV2400JU;2400;Put;3,679;-44,53%;496.276;16:59:20;6,850;6,850;3,510;6,630;1.190;3275,75;8,01%;63,50%;49,86%;0,11%;58;0,1589
22/04/2024;GFGV2500JU;2500;Put;5,700;-47,06%;731.660;16:53:02;9,250;11,750;5,200;10,770;1.074;3275,75;8,01%;63,50%;48,79%;0,17%;58;0,1589
22/04/2024;GFGV2600JU;2600;Put;8,573;-49,83%;2.266.120;16:59:57;15,000;15,000;8,500;17,090;2.218;3275,75;8,01%;63,50%;47,68%;0,26%;58;0,1589
22/04/2024;GFGV2700JU;2700;Put;14,198;-51,51%;7.180.020;16:59:25;25,000;25,000;14,000;29,280;4.311;3275,75;8,01%;63,50%;47,78%;0,43%;58;0,1589
22/04/2024;GFGV2800JU;2800;Put;23,967;-49,22%;8.615.561;16:58:44;44,000;44,000;22,500;47,200;3.144;3275,75;8,01%;63,50%;48,74%;0,73%;58;0,1589
22/04/2024;GFGV2900JU;2900;Put;37,351;-45,73%;11.487.840;16:58:45;65,000;65,000;35,000;68,830;2.642;3275,75;8,01%;63,50%;49,50%;1,14%;58;0,1589
22/04/2024;GFGV3000JU;3000;Put;56,039;-48,09%;37.150.989;16:59:50;85,110;100,000;51,010;107,950;5.722;3275,75;8,01%;63,50%;50,52%;1,71%;58;0,1589
22/04/2024;GFGV3150JU;3150;Put;89,676;-49,74%;29.566.108;16:58:54;120,010;160,000;82,010;178,440;2.897;3275,75;8,01%;63,50%;50,88%;2,74%;58;0,1589
22/04/2024;GFGV3300JU;3300;Put;140,993;-45,77%;39.993.840;16:59:47;210,000;230,000;138,000;260,000;2.474;3275,75;8,01%;63,50%;52,71%;3,56%;58;0,1589
22/04/2024;GFGV3450JU;3450;Put;216,000;-48,57%;9.711.935;16:59:24;360,000;360,000;204,020;420,000;403;3275,75;8,01%;63,50%;56,71%;1,27%;58;0,1589
22/04/2024;GFGV3600JU;3600;Put;300,001;-45,45%;9.260.503;16:55:43;495,000;495,000;290,000;550,000;285;3275,75;8,01%;63,50%;59,95%;-0,74%;58;0,1589
22/04/2024;GFGV3750JU;3750;Put;450,000;0,00%;1.565.801;16:52:15;462,000;549,000;430,000;0,000;32;3275,75;8,01%;63,50%;73,89%;-0,74%;58;0,1589
22/04/2024;GFGV3900JU;3900;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;3275,75;8,01%;63,50%;;;58;0,1589
22/04/2024;GFGV4050JU;4050;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;3275,75;8,01%;63,50%;;;58;0,1589
22/04/2024;GFGV4200JU;4200;Put;800,000;0,00%;32.000.000;15:16:56;800,000;800,000;800,000;0,000;400;3275,75;8,01%;63,50%;88,92%;-3,79%;58;0,1589
23/04/2024;GFGC1200JU;1200;Call;2109,430;-1,93%;3.629.739;16:12:00;2121,000;2282,800;2104,290;2151,000;17;3210,90;-1,98%;62,00%;0,00%;3,07%;57;0,1562
23/04/2024;GFGC1640JU;1640;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;1037,800;0;3210,90;-1,98%;62,00%;;;57;0,1562
23/04/2024;GFGC1710JU;1710;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;730,000;0;3210,90;-1,98%;62,00%;;;57;0,1562
23/04/2024;GFGC1860JU;1860;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;3210,90;-1,98%;62,00%;;;57;0,1562
23/04/2024;GFGC2020JU;2020;Call;1389,333;-1,87%;3.662.800;16:18:59;1347,000;1470,000;1347,000;1415,800;26;3210,90;-1,98%;62,00%;80,49%;6,18%;57;0,1562
23/04/2024;GFGC2100JU;2100;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;1096,530;0;3210,90;-1,98%;62,00%;;;57;0,1562
23/04/2024;GFGC2200JU;2200;Call;1205,000;18,00%;241.000;13:35:40;1210,000;1210,000;1200,000;1021,160;2;3210,90;-1,98%;62,00%;0,00%;6,05%;57;0,1562
23/04/2024;GFGC2300JU;2300;Call;1122,987;-1,96%;336.896;13:33:17;1099,680;1148,620;1099,680;1145,450;3;3210,90;-1,98%;62,00%;0,00%;6,61%;57;0,1562
23/04/2024;GFGC2400JU;2400;Call;985,000;-8,59%;1.121.000;16:39:46;1035,000;1060,000;980,000;1077,620;11;3210,90;-1,98%;62,00%;0,00%;5,42%;57;0,1562
23/04/2024;GFGC2500JU;2500;Call;935,000;-5,46%;2.102.500;16:28:13;1100,000;1100,000;935,000;989,000;20;3210,90;-1,98%;62,00%;0,00%;6,98%;57;0,1562
23/04/2024;GFGC2600JU;2600;Call;876,422;-2,58%;525.853;15:52:33;879,270;879,270;875,000;899,660;6;3210,90;-1,98%;62,00%;57,73%;8,27%;57;0,1562
23/04/2024;GFGC2700JU;2700;Call;756,000;-7,57%;607.000;16:34:08;767,000;767,000;745,000;817,900;8;3210,90;-1,98%;62,00%;0,00%;7,63%;57;0,1562
23/04/2024;GFGC2800JU;2800;Call;659,811;-10,25%;45.084.243;16:58:57;650,000;755,000;645,000;735,150;628;3210,90;-1,98%;62,00%;0,00%;7,75%;57;0,1562
23/04/2024;GFGC2900JU;2900;Call;584,000;-10,34%;10.984.764;16:53:28;680,000;694,000;580,000;651,380;177;3210,90;-1,98%;62,00%;28,87%;8,51%;57;0,1562
23/04/2024;GFGC3000JU;3000;Call;507,559;-12,82%;210.456.154;16:59:37;600,000;610,000;500,000;582,210;3.725;3210,90;-1,98%;62,00%;33,41%;9,24%;57;0,1562
23/04/2024;GFGC3150JU;3150;Call;403,698;-14,07%;55.523.184;16:59:59;490,000;500,000;396,000;469,770;1.266;3210,90;-1,98%;62,00%;36,51%;10,68%;57;0,1562
23/04/2024;GFGC3300JU;3300;Call;305,053;-16,56%;248.597.726;16:59:56;375,000;395,000;300,000;365,600;7.181;3210,90;-1,98%;62,00%;36,20%;9,50%;57;0,1562
23/04/2024;GFGC3450JU;3450;Call;229,957;-16,79%;82.125.417;16:57:26;255,000;295,000;206,000;276,350;3.270;3210,90;-1,98%;62,00%;37,57%;7,16%;57;0,1562
23/04/2024;GFGC3600JU;3600;Call;164,853;-17,18%;629.863.100;16:59:56;215,000;215,000;163,000;199,040;33.785;3210,90;-1,98%;62,00%;37,62%;5,13%;57;0,1562
23/04/2024;GFGC3750JU;3750;Call;109,888;-17,83%;86.304.166;16:59:54;139,000;146,000;108,000;133,730;7.128;3210,90;-1,98%;62,00%;36,69%;3,42%;57;0,1562
23/04/2024;GFGC3900JU;3900;Call;73,032;-18,74%;63.194.359;16:59:49;95,000;98,000;70,100;89,880;7.626;3210,90;-1,98%;62,00%;36,71%;2,27%;57;0,1562
23/04/2024;GFGC4050JU;4050;Call;51,874;-16,47%;17.442.803;16:59:31;66,000;67,000;50,000;62,110;2.849;3210,90;-1,98%;62,00%;38,07%;1,62%;57;0,1562
23/04/2024;GFGC4200JU;4200;Call;35,189;-20,38%;26.059.354;16:59:58;45,000;48,990;32,990;44,200;6.278;3210,90;-1,98%;62,00%;38,75%;1,10%;57;0,1562
23/04/2024;GFGV1200JU;1200;Put;0,338;-5,06%;101.530;16:34:49;0,350;1,200;0,290;0,360;2.538;3210,90;-1,98%;62,00%;93,52%;0,01%;57;0,1562
23/04/2024;GFGV1640JU;1640;Put;0,560;16,42%;79.942;16:59:09;0,560;0,560;0,320;0,480;1.483;3210,90;-1,98%;62,00%;70,93%;0,02%;57;0,1562
23/04/2024;GFGV1710JU;1710;Put;0,660;32,00%;12.748;16:38:19;0,680;0,680;0,660;0,500;190;3210,90;-1,98%;62,00%;68,42%;0,02%;57;0,1562
23/04/2024;GFGV1860JU;1860;Put;0,720;-4,00%;360;14:36:29;0,720;0,720;0,720;0,750;5;3210,90;-1,98%;62,00%;61,57%;0,02%;57;0,1562
23/04/2024;GFGV2020JU;2020;Put;0,720;-19,91%;7.677;16:53:52;0,550;0,750;0,550;0,900;127;3210,90;-1,98%;62,00%;54,20%;0,02%;57;0,1562
23/04/2024;GFGV2100JU;2100;Put;1,195;2,05%;28.248;16:59:08;1,120;1,250;0,900;1,170;264;3210,90;-1,98%;62,00%;53,70%;0,04%;57;0,1562
23/04/2024;GFGV2200JU;2200;Put;1,540;-11,55%;142.560;16:57:10;1,680;1,750;1,410;1,740;934;3210,90;-1,98%;62,00%;50,85%;0,05%;57;0,1562
23/04/2024;GFGV2300JU;2300;Put;2,183;-5,29%;48.761;16:59:08;2,150;2,350;1,910;2,310;223;3210,90;-1,98%;62,00%;48,69%;0,07%;57;0,1562
23/04/2024;GFGV2400JU;2400;Put;3,508;-4,65%;124.863;16:55:38;3,650;3,750;2,920;3,680;372;3210,90;-1,98%;62,00%;47,50%;0,11%;57;0,1562
23/04/2024;GFGV2500JU;2500;Put;5,437;-4,61%;349.021;16:55:48;5,650;6,000;5,000;5,700;641;3210,90;-1,98%;62,00%;46,23%;0,17%;57;0,1562
23/04/2024;GFGV2600JU;2600;Put;9,878;15,22%;914.693;16:47:38;7,500;9,890;7,500;8,570;1.061;3210,90;-1,98%;62,00%;46,58%;0,31%;57;0,1562
23/04/2024;GFGV2700JU;2700;Put;15,887;11,90%;2.212.671;16:59:55;14,000;17,000;12,600;14,200;1.517;3210,90;-1,98%;62,00%;46,34%;0,49%;57;0,1562
23/04/2024;GFGV2800JU;2800;Put;27,455;14,55%;4.482.287;16:59:30;19,000;29,000;19,000;23,970;1.777;3210,90;-1,98%;62,00%;47,57%;0,86%;57;0,1562
23/04/2024;GFGV2900JU;2900;Put;42,193;12,96%;6.672.857;16:59:44;31,000;45,000;31,000;37,350;1.712;3210,90;-1,98%;62,00%;48,14%;1,31%;57;0,1562
23/04/2024;GFGV3000JU;3000;Put;62,016;10,67%;17.742.038;16:59:08;47,000;64,000;47,000;56,040;3.116;3210,90;-1,98%;62,00%;48,79%;1,93%;57;0,1562
23/04/2024;GFGV3150JU;3150;Put;102,750;14,58%;23.611.053;16:59:35;100,000;105,000;81,000;89,680;2.527;3210,90;-1,98%;62,00%;49,97%;3,20%;57;0,1562
23/04/2024;GFGV3300JU;3300;Put;154,644;9,68%;15.874.077;16:58:47;110,000;160,000;110,000;140,990;1.100;3210,90;-1,98%;62,00%;50,72%;2,04%;57;0,1562
23/04/2024;GFGV3450JU;3450;Put;231,000;6,94%;7.248.696;16:59:45;190,000;231,000;190,000;216,000;341;3210,90;-1,98%;62,00%;53,87%;-0,25%;57;0,1562
23/04/2024;GFGV3600JU;3600;Put;368,000;22,67%;29.918.625;16:54:20;305,000;368,000;295,010;300,000;912;3210,90;-1,98%;62,00%;66,53%;-0,66%;57;0,1562
23/04/2024;GFGV3750JU;3750;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;450,000;0;3210,90;-1,98%;62,00%;;;57;0,1562
23/04/2024;GFGV3900JU;3900;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;3210,90;-1,98%;62,00%;;;57;0,1562
23/04/2024;GFGV4050JU;4050;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;3210,90;-1,98%;62,00%;;;57;0,1562
23/04/2024;GFGV4200JU;4200;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;800,000;0;3210,90;-1,98%;62,00%;;;57;0,1562
24/04/2024;GFGC1200JU;1200;Call;2005,000;-4,95%;402.600;13:29:13;2021,000;2021,000;2005,000;2109,430;2;3087,00;-3,86%;62,00%;135,88%;3,82%;56;0,1534
24/04/2024;GFGC1640JU;1640;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;1037,800;0;3087,00;-3,86%;62,00%;;;56;0,1534
24/04/2024;GFGC1710JU;1710;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;730,000;0;3087,00;-3,86%;62,00%;;;56;0,1534
24/04/2024;GFGC1860JU;1860;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;3087,00;-3,86%;62,00%;;;56;0,1534
24/04/2024;GFGC2020JU;2020;Call;1276,000;-8,16%;1.475.300;14:46:28;1201,000;1308,999;1161,000;1389,333;12;3087,00;-3,86%;62,00%;89,87%;6,77%;56;0,1534
24/04/2024;GFGC2100JU;2100;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;1096,528;0;3087,00;-3,86%;62,00%;;;56;0,1534
24/04/2024;GFGC2200JU;2200;Call;1100,000;-8,71%;330.000;15:24:12;1100,000;1100,000;1100,000;1205,000;3;3087,00;-3,86%;62,00%;67,11%;6,90%;56;0,1534
24/04/2024;GFGC2300JU;2300;Call;1000,000;-10,95%;700.000;16:33:58;1000,000;1000,000;1000,000;1122,987;7;3087,00;-3,86%;62,00%;49,93%;6,90%;56;0,1534
24/04/2024;GFGC2400JU;2400;Call;900,000;-8,63%;181.996;16:47:51;919,959;919,959;900,000;985,000;2;3087,00;-3,86%;62,00%;0,00%;6,90%;56;0,1534
24/04/2024;GFGC2500JU;2500;Call;750,000;-19,79%;1.130.000;14:23:12;800,000;800,000;750,000;935,000;15;3087,00;-3,86%;62,00%;0,00%;5,28%;56;0,1534
