FECHA;ESPECIE;BASE;TIPO;ÚLTIMO;%;MONTO;HORA;APE.;MAX.;MIN.;C. ANT.;NOMINAL;PRECIO GGAL;VAR. % GGAL;TLR;VI %;VE %;DÍAS AL VTO.;PLAZO (años)
18/08/2023;GFGC680.OC;680;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;535,056;0;1100,70;-0,66%;95,00%;;;63;0,1726
18/08/2023;GFGC72304O;723,04;Call;497,000;-1,97%;99.400;13:50:35;497,000;497,000;497,000;507,000;2;1100,70;-0,66%;95,00%;95,42%;10,84%;63;0,1726
18/08/2023;GFGC74456O;744,56;Call;466,617;0,25%;139.985;13:27:54;466,617;466,617;466,617;465,471;3;1100,70;-0,66%;95,00%;0,00%;10,04%;63;0,1726
18/08/2023;GFGC77456O;774,56;Call;415,000;-12,17%;83.000;11:54:01;415,000;415,000;415,000;472,500;2;1100,70;-0,66%;95,00%;0,00%;8,07%;63;0,1726
18/08/2023;GFGC79456O;794,56;Call;428,000;-4,89%;746.700;13:21:36;400,000;447,000;400,000;450,000;17;1100,70;-0,66%;95,00%;58,50%;11,07%;63;0,1726
18/08/2023;GFGC85304O;853,04;Call;351,356;0,00%;143.156;11:56:05;364,425;364,425;351,356;0,000;4;1100,70;-0,66%;95,00%;0,00%;9,42%;63;0,1726
18/08/2023;GFGC90152O;901,52;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;380,000;0;1100,70;-0,66%;95,00%;;;63;0,1726
18/08/2023;GFGC94152O;941,52;Call;323,000;-11,99%;1.197.300;16:56:59;350,000;350,000;290,000;367,000;37;1100,70;-0,66%;95,00%;73,34%;14,88%;63;0,1726
18/08/2023;GFGC97304O;973,04;Call;302,244;-5,21%;18.226.281;16:59:48;310,000;315,000;285,000;318,863;613;1100,70;-0,66%;95,00%;73,99%;15,86%;63;0,1726
18/08/2023;GFGC10415O;1041,5;Call;259,671;-8,16%;30.720.369;16:58:10;251,000;270,000;249,000;282,740;1.175;1100,70;-0,66%;95,00%;74,70%;18,21%;63;0,1726
18/08/2023;GFGC10915O;1091,5;Call;228,276;-8,33%;61.953.895;16:58:01;236,000;242,000;218,050;249,010;2.689;1100,70;-0,66%;95,00%;72,97%;19,90%;63;0,1726
18/08/2023;GFGC11415O;1141,5;Call;202,125;-8,07%;9.061.732;16:57:20;206,000;215,000;190,000;219,867;443;1100,70;-0,66%;95,00%;73,46%;18,36%;63;0,1726
18/08/2023;GFGC1183OC;1183;Call;180,345;-11,25%;13.398.090;16:59:17;196,123;196,123;178,000;203,217;722;1100,70;-0,66%;95,00%;72,67%;16,38%;63;0,1726
18/08/2023;GFGC1250OC;1250;Call;151,922;-10,39%;9.814.115;16:59:19;157,701;167,000;142,000;169,535;628;1100,70;-0,66%;95,00%;73,47%;13,80%;63;0,1726
18/08/2023;GFGC1300OC;1300;Call;130,522;-9,91%;61.063.855;16:59:22;137,000;143,000;122,510;144,875;4.513;1100,70;-0,66%;95,00%;72,47%;11,86%;63;0,1726
18/08/2023;GFGC13415O;1341,5;Call;113,331;-12,48%;18.293.535;16:58:24;120,000;125,000;110,500;129,493;1.540;1100,70;-0,66%;95,00%;71,08%;10,30%;63;0,1726
18/08/2023;GFGC1400OC;1400;Call;94,115;-12,12%;31.225.672;16:59:20;109,000;109,000;92,000;107,097;3.215;1100,70;-0,66%;95,00%;70,58%;8,55%;63;0,1726
18/08/2023;GFGC14415O;1441,5;Call;83,958;-11,69%;5.259.093;16:52:46;82,000;92,900;80,000;95,074;607;1100,70;-0,66%;95,00%;71,29%;7,63%;63;0,1726
18/08/2023;GFGC1483OC;1483;Call;72,585;-14,71%;42.133.465;16:59:46;80,000;81,000;69,900;85,108;5.676;1100,70;-0,66%;95,00%;70,62%;6,59%;63;0,1726
18/08/2023;GFGC1570OC;1570;Call;45,620;0,00%;724.010;16:58:00;25,000;50,000;25,000;0,000;162;1100,70;-0,66%;95,00%;64,84%;4,14%;63;0,1726
18/08/2023;GFGC1780OC;1780;Call;11,828;0,00%;77.465;16:58:00;7,000;12,000;7,000;0,000;73;1100,70;-0,66%;95,00%;55,89%;1,07%;63;0,1726
18/08/2023;GFGV33456O;334,56;Put;0,114;0,00%;7.338;16:59:58;0,100;0,200;0,080;0,000;668;1100,70;-0,66%;95,00%;110,52%;0,01%;63;0,1726
18/08/2023;GFGV35456O;354,56;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;1100,70;-0,66%;95,00%;;;63;0,1726
18/08/2023;GFGV420.OC;420;Put;0,176;-11,56%;41.385;16:27:39;0,220;0,240;0,150;0,199;2.191;1100,70;-0,66%;95,00%;96,27%;0,02%;63;0,1726
18/08/2023;GFGV43456O;434,56;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;1100,70;-0,66%;95,00%;;;63;0,1726
18/08/2023;GFGV49083O;490,83;Put;0,185;0,00%;130;16:58:05;0,050;0,400;0,050;0,000;7;1100,70;-0,66%;95,00%;83,90%;0,02%;63;0,1726
18/08/2023;GFGV500.OC;500;Put;0,280;27900,00%;55.861;16:56:58;0,050;0,383;0,050;0,001;1.770;1100,70;-0,66%;95,00%;85,87%;0,03%;63;0,1726
18/08/2023;GFGV51152O;511,52;Put;0,001;0,00%;1;11:14:26;0,001;0,001;0,001;0,001;5;1100,70;-0,66%;95,00%;55,58%;0,00%;63;0,1726
18/08/2023;GFGV560.OC;560;Put;0,523;0,00%;22.224;16:40:20;0,010;0,650;0,010;0,000;490;1100,70;-0,66%;95,00%;81,63%;0,05%;63;0,1726
18/08/2023;GFGV580.OC;580;Put;0,650;0,00%;37.462;16:54:52;0,019;0,700;0,019;0,000;562;1100,70;-0,66%;95,00%;80,49%;0,06%;63;0,1726
18/08/2023;GFGV59152O;591,52;Put;0,633;0,00%;6.349;16:14:47;0,025;0,740;0,025;0,000;104;1100,70;-0,66%;95,00%;78,41%;0,06%;63;0,1726
18/08/2023;GFGV59456O;594,56;Put;0,802;0,00%;8.408;16:57:21;0,027;0,950;0,027;0,000;111;1100,70;-0,66%;95,00%;80,25%;0,07%;63;0,1726
18/08/2023;GFGV63152O;631,52;Put;1,000;0,00%;19.010;16:52:46;0,075;1,000;0,075;0,000;210;1100,70;-0,66%;95,00%;76,68%;0,09%;63;0,1726
18/08/2023;GFGV65152O;651,52;Put;1,400;0,00%;4.466;16:18:23;0,125;1,400;0,125;0,000;38;1100,70;-0,66%;95,00%;77,13%;0,13%;63;0,1726
18/08/2023;GFGV67456O;674,56;Put;2,084;34,02%;582.858;16:55:20;2,000;2,300;1,300;1,555;3.235;1100,70;-0,66%;95,00%;78,11%;0,19%;63;0,1726
18/08/2023;GFGV680.OC;680;Put;2,150;0,00%;22.053;16:19:32;0,232;2,400;0,232;0,000;154;1100,70;-0,66%;95,00%;77,63%;0,20%;63;0,1726
18/08/2023;GFGV72304O;723,04;Put;3,474;0,00%;122.750;16:58:43;0,527;3,500;0,527;0,000;468;1100,70;-0,66%;95,00%;76,98%;0,32%;63;0,1726
18/08/2023;GFGV74456O;744,56;Put;4,145;47,67%;1.841.678;16:59:57;3,400;4,200;2,450;2,807;5.323;1100,70;-0,66%;95,00%;76,01%;0,38%;63;0,1726
18/08/2023;GFGV77456O;774,56;Put;5,388;0,00%;1.708.958;16:54:15;1,303;5,500;1,303;0,000;3.896;1100,70;-0,66%;95,00%;75,05%;0,49%;63;0,1726
18/08/2023;GFGV79456O;794,56;Put;6,308;463,72%;378.840;16:58:30;1,678;6,500;1,678;1,119;889;1100,70;-0,66%;95,00%;74,28%;0,57%;63;0,1726
18/08/2023;GFGV85304O;853,04;Put;8,955;24,58%;935.187;16:59:43;9,990;9,990;6,000;7,188;1.139;1100,70;-0,66%;95,00%;70,60%;0,81%;63;0,1726
18/08/2023;GFGV90152O;901,52;Put;12,630;13,08%;5.320.279;16:59:11;13,000;13,750;10,501;11,169;4.497;1100,70;-0,66%;95,00%;68,87%;1,15%;63;0,1726
18/08/2023;GFGV94152O;941,52;Put;19,000;0,00%;991.570;16:53:24;15,000;19,000;15,000;0,000;573;1100,70;-0,66%;95,00%;70,53%;1,73%;63;0,1726
18/08/2023;GFGV97304O;973,04;Put;25,164;13,52%;10.625.862;16:59:59;25,000;28,500;23,200;22,167;4.173;1100,70;-0,66%;95,00%;71,73%;2,29%;63;0,1726
18/08/2023;GFGV10415O;1041,5;Put;46,606;2,70%;9.706.803;16:59:00;34,000;60,000;34,000;45,380;1.877;1100,70;-0,66%;95,00%;77,56%;4,23%;63;0,1726
18/08/2023;GFGV10915O;1091,5;Put;63,420;9,87%;4.135.983;16:59:56;60,000;75,000;60,000;57,722;610;1100,70;-0,66%;95,00%;79,59%;5,76%;63;0,1726
18/08/2023;GFGV11415O;1141,5;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;1100,70;-0,66%;95,00%;;;63;0,1726
18/08/2023;GFGV1183OC;1183;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;1100,70;-0,66%;95,00%;;;63;0,1726
18/08/2023;GFGV1250OC;1250;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;1100,70;-0,66%;95,00%;;;63;0,1726
18/08/2023;GFGV1300OC;1300;Put;184,903;67,86%;528.297;16:59:52;200,000;200,000;179,000;110,150;28;1100,70;-0,66%;95,00%;101,23%;-1,31%;63;0,1726
18/08/2023;GFGV13415O;1341,5;Put;100,100;-9,08%;10.010;12:42:00;100,100;100,100;100,100;110,100;1;1100,70;-0,66%;95,00%;43,01%;-12,78%;63;0,1726
18/08/2023;GFGV1400OC;1400;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;1100,70;-0,66%;95,00%;;;63;0,1726
18/08/2023;GFGV14415O;1441,5;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;1100,70;-0,66%;95,00%;;;63;0,1726
18/08/2023;GFGV1483OC;1483;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;1100,70;-0,66%;95,00%;;;63;0,1726
18/08/2023;GFGV1570OC;1570;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;1100,70;-0,66%;95,00%;;;63;0,1726
18/08/2023;GFGV1780OC;1780;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;1100,70;-0,66%;95,00%;;;63;0,1726
22/08/2023;GFGC33456O;334,56;Call;835,000;0,24%;83.500;14:14:05;835,000;835,000;835,000;833,000;1;1130,15;2,68%;102,50%;0,00%;3,49%;59;0,1616
22/08/2023;GFGC35456O;354,56;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;1130,15;2,68%;102,50%;;;59;0,1616
22/08/2023;GFGC420.OC;420;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;1130,15;2,68%;102,50%;;;59;0,1616
22/08/2023;GFGC43456O;434,56;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;565,000;0;1130,15;2,68%;102,50%;;;59;0,1616
22/08/2023;GFGC440.OC;440;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;1130,15;2,68%;102,50%;;;59;0,1616
22/08/2023;GFGC49083O;490,83;Call;705,500;0,00%;70.550;13:47:19;705,500;705,500;705,500;0,000;1;1130,15;2,68%;102,50%;0,00%;5,86%;59;0,1616
22/08/2023;GFGC500.OC;500;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;203,333;0;1130,15;2,68%;102,50%;;;59;0,1616
22/08/2023;GFGC51152O;511,52;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;1130,15;2,68%;102,50%;;;59;0,1616
22/08/2023;GFGC560.OC;560;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;1130,15;2,68%;102,50%;;;59;0,1616
22/08/2023;GFGC580.OC;580;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;1130,15;2,68%;102,50%;;;59;0,1616
22/08/2023;GFGC59152O;591,52;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;1130,15;2,68%;102,50%;;;59;0,1616
22/08/2023;GFGC59456O;594,56;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;1130,15;2,68%;102,50%;;;59;0,1616
22/08/2023;GFGC63152O;631,52;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;1130,15;2,68%;102,50%;;;59;0,1616
22/08/2023;GFGC65152O;651,52;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;1130,15;2,68%;102,50%;;;59;0,1616
22/08/2023;GFGC67456O;674,56;Call;565,000;-0,36%;221.500;15:44:53;550,000;565,000;550,000;567,041;4;1130,15;2,68%;102,50%;101,73%;9,68%;59;0,1616
22/08/2023;GFGC680.OC;680;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;535,056;0;1130,15;2,68%;102,50%;;;59;0,1616
22/08/2023;GFGC72304O;723,04;Call;490,000;-1,41%;49.000;13:11:39;490,000;490,000;490,000;497,000;1;1130,15;2,68%;102,50%;0,00%;7,33%;59;0,1616
22/08/2023;GFGC74456O;744,56;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;466,617;0;1130,15;2,68%;102,50%;;;59;0,1616
22/08/2023;GFGC77456O;774,56;Call;483,333;16,47%;608.573;16:56:29;485,000;490,000;431,911;415,000;13;1130,15;2,68%;102,50%;91,11%;11,30%;59;0,1616
22/08/2023;GFGC79456O;794,56;Call;432,605;1,08%;129.782;12:57:53;432,605;432,605;432,605;428,000;3;1130,15;2,68%;102,50%;0,00%;8,58%;59;0,1616
22/08/2023;GFGC85304O;853,04;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;351,356;0;1130,15;2,68%;102,50%;;;59;0,1616
22/08/2023;GFGC90152O;901,52;Call;360,000;-5,26%;134.068;12:30:13;315,341;360,000;315,341;380,000;4;1130,15;2,68%;102,50%;0,00%;11,62%;59;0,1616
22/08/2023;GFGC94152O;941,52;Call;322,100;-0,28%;387.210;16:54:13;323,000;323,000;320,000;323,000;12;1130,15;2,68%;102,50%;0,00%;11,81%;59;0,1616
22/08/2023;GFGC97304O;973,04;Call;319,891;5,84%;30.604.633;16:59:36;315,000;324,810;298,000;302,244;970;1130,15;2,68%;102,50%;65,45%;14,40%;59;0,1616
22/08/2023;GFGC10415O;1041,5;Call;275,750;6,19%;17.615.049;16:59:11;240,000;280,000;240,000;259,671;673;1130,15;2,68%;102,50%;69,00%;16,56%;59;0,1616
22/08/2023;GFGC10915O;1091,5;Call;238,400;4,43%;23.981.861;16:58:23;176,000;240,000;176,000;228,276;1.046;1130,15;2,68%;102,50%;64,37%;17,67%;59;0,1616
22/08/2023;GFGC11415O;1141,5;Call;210,223;4,01%;50.019.547;16:58:36;205,000;215,000;192,815;202,125;2.498;1130,15;2,68%;102,50%;65,78%;18,60%;59;0,1616
22/08/2023;GFGC1183OC;1183;Call;187,147;3,77%;6.446.841;16:58:44;186,808;189,999;173,000;180,345;359;1130,15;2,68%;102,50%;65,66%;16,56%;59;0,1616
22/08/2023;GFGC1250OC;1250;Call;154,522;1,71%;30.227.482;16:59:53;150,000;160,000;142,000;151,922;2.011;1130,15;2,68%;102,50%;66,04%;13,67%;59;0,1616
22/08/2023;GFGC1300OC;1300;Call;132,372;1,42%;37.324.147;16:59:43;150,000;150,000;118,011;130,522;2.916;1130,15;2,68%;102,50%;65,85%;11,71%;59;0,1616
22/08/2023;GFGC13415O;1341,5;Call;114,853;1,34%;43.217.010;16:59:44;113,578;150,000;105,990;113,331;3.793;1130,15;2,68%;102,50%;65,14%;10,16%;59;0,1616
22/08/2023;GFGC1400OC;1400;Call;94,802;0,73%;26.963.895;16:59:44;99,000;99,000;86,340;94,115;2.912;1130,15;2,68%;102,50%;65,21%;8,39%;59;0,1616
22/08/2023;GFGC14415O;1441,5;Call;81,818;-2,55%;3.340.098;16:58:52;84,255;84,255;74,501;83,958;417;1130,15;2,68%;102,50%;64,94%;7,24%;59;0,1616
22/08/2023;GFGC1483OC;1483;Call;71,063;-2,10%;45.168.055;16:59:58;79,100;79,150;65,600;72,585;6.521;1130,15;2,68%;102,50%;65,11%;6,29%;59;0,1616
22/08/2023;GFGC1570OC;1570;Call;45,085;-1,17%;8.223.793;16:54:52;40,000;48,000;40,000;45,620;1.906;1130,15;2,68%;102,50%;60,80%;3,99%;59;0,1616
22/08/2023;GFGC1640OC;1640;Call;27,900;0,00%;437.967;16:25:30;25,000;31,890;25,000;0,000;143;1130,15;2,68%;102,50%;56,45%;2,47%;59;0,1616
22/08/2023;GFGC1710OC;1710;Call;22,181;0,00%;973.614;16:42:16;18,000;24,000;18,000;0,000;487;1130,15;2,68%;102,50%;58,32%;1,96%;59;0,1616
22/08/2023;GFGC1780OC;1780;Call;16,278;37,62%;2.460.338;16:59:40;9,000;18,500;9,000;11,828;1.636;1130,15;2,68%;102,50%;58,56%;1,44%;59;0,1616
22/08/2023;GFGV33456O;334,56;Put;0,110;-3,51%;14.954;16:56:05;0,070;0,150;0,050;0,114;1.253;1130,15;2,68%;102,50%;115,88%;0,01%;59;0,1616
22/08/2023;GFGV35456O;354,56;Put;0,130;0,00%;7.833;16:56:35;0,050;0,150;0,050;0,000;639;1130,15;2,68%;102,50%;112,80%;0,01%;59;0,1616
22/08/2023;GFGV420.OC;420;Put;0,169;-3,98%;21.522;16:27:39;0,200;0,200;0,100;0,176;1.369;1130,15;2,68%;102,50%;101,22%;0,01%;59;0,1616
22/08/2023;GFGV43456O;434,56;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;1130,15;2,68%;102,50%;;;59;0,1616
22/08/2023;GFGV440.OC;440;Put;0,200;0,00%;3.997;16:27:39;0,050;0,200;0,050;0,000;202;1130,15;2,68%;102,50%;98,88%;0,02%;59;0,1616
22/08/2023;GFGV49083O;490,83;Put;0,200;8,11%;5.881;16:55:20;0,150;0,300;0,150;0,185;265;1130,15;2,68%;102,50%;89,53%;0,02%;59;0,1616
22/08/2023;GFGV500.OC;500;Put;0,399;42,50%;39.822;16:58:35;0,300;0,400;0,180;0,280;1.211;1130,15;2,68%;102,50%;94,46%;0,04%;59;0,1616
22/08/2023;GFGV51152O;511,52;Put;0,320;31900,00%;4.083;16:58:57;0,050;0,360;0,050;0,001;152;1130,15;2,68%;102,50%;90,21%;0,03%;59;0,1616
22/08/2023;GFGV560.OC;560;Put;0,680;30,02%;26.819;16:59:04;0,600;0,690;0,400;0,523;469;1130,15;2,68%;102,50%;89,46%;0,06%;59;0,1616
22/08/2023;GFGV580.OC;580;Put;0,800;23,08%;16.856;16:59:04;0,650;0,800;0,500;0,650;266;1130,15;2,68%;102,50%;87,82%;0,07%;59;0,1616
22/08/2023;GFGV59152O;591,52;Put;0,797;25,91%;34.447;16:52:57;0,750;0,800;0,650;0,633;473;1130,15;2,68%;102,50%;85,85%;0,07%;59;0,1616
22/08/2023;GFGV59456O;594,56;Put;0,932;16,21%;109.247;16:48:24;0,700;0,950;0,650;0,802;1.341;1130,15;2,68%;102,50%;87,06%;0,08%;59;0,1616
22/08/2023;GFGV63152O;631,52;Put;1,100;10,00%;31.488;16:46:21;1,100;1,450;0,920;1,000;300;1130,15;2,68%;102,50%;82,83%;0,10%;59;0,1616
22/08/2023;GFGV65152O;651,52;Put;1,450;3,57%;18.152;16:59:04;1,500;1,750;1,450;1,400;114;1130,15;2,68%;102,50%;82,77%;0,13%;59;0,1616
22/08/2023;GFGV67456O;674,56;Put;1,750;-16,03%;210.022;16:53:05;2,100;2,100;1,600;2,084;1.123;1130,15;2,68%;102,50%;81,30%;0,15%;59;0,1616
22/08/2023;GFGV680.OC;680;Put;2,000;-6,98%;10.151;16:58:57;2,500;2,500;1,990;2,150;48;1130,15;2,68%;102,50%;82,08%;0,18%;59;0,1616
22/08/2023;GFGV72304O;723,04;Put;3,000;-13,64%;209.719;16:09:11;3,556;3,600;2,900;3,474;672;1130,15;2,68%;102,50%;80,46%;0,27%;59;0,1616
22/08/2023;GFGV74456O;744,56;Put;3,344;-19,32%;2.348.402;16:51:06;3,900;4,300;3,200;4,145;6.200;1130,15;2,68%;102,50%;78,50%;0,30%;59;0,1616
22/08/2023;GFGV77456O;774,56;Put;4,100;-23,90%;1.658.261;16:48:04;5,400;5,400;4,100;5,388;3.411;1130,15;2,68%;102,50%;76,60%;0,36%;59;0,1616
22/08/2023;GFGV79456O;794,56;Put;4,976;-21,12%;140.694;16:59:04;6,000;6,000;4,700;6,308;257;1130,15;2,68%;102,50%;76,27%;0,44%;59;0,1616
22/08/2023;GFGV85304O;853,04;Put;7,360;-17,81%;1.037.124;16:59:34;8,000;10,000;7,151;8,955;1.300;1130,15;2,68%;102,50%;73,09%;0,65%;59;0,1616
22/08/2023;GFGV90152O;901,52;Put;10,033;-20,56%;4.944.256;16:58:51;12,000;12,250;9,996;12,630;4.335;1130,15;2,68%;102,50%;70,60%;0,89%;59;0,1616
22/08/2023;GFGV94152O;941,52;Put;15,801;-16,84%;1.666.471;16:34:27;16,100;18,320;15,800;19,000;1.025;1130,15;2,68%;102,50%;72,80%;1,40%;59;0,1616
22/08/2023;GFGV97304O;973,04;Put;20,101;-20,12%;7.158.651;16:58:10;26,000;26,000;19,550;25,164;3.281;1130,15;2,68%;102,50%;72,77%;1,78%;59;0,1616
22/08/2023;GFGV10415O;1041,5;Put;37,617;-19,29%;8.919.184;16:59:57;40,000;45,000;36,500;46,606;2.178;1130,15;2,68%;102,50%;77,56%;3,33%;59;0,1616
22/08/2023;GFGV10915O;1091,5;Put;50,096;-21,01%;11.212.580;16:59:26;40,000;62,000;40,000;63,420;2.058;1130,15;2,68%;102,50%;77,80%;4,43%;59;0,1616
22/08/2023;GFGV11415O;1141,5;Put;71,913;0,00%;1.649.008;16:58:44;78,000;82,999;70,000;0,000;214;1130,15;2,68%;102,50%;82,82%;5,36%;59;0,1616
22/08/2023;GFGV1183OC;1183;Put;96,192;0,00%;2.648.302;16:57:31;75,000;100,000;75,000;0,000;276;1130,15;2,68%;102,50%;89,22%;3,84%;59;0,1616
22/08/2023;GFGV1250OC;1250;Put;115,000;0,00%;107.750;16:27:06;100,500;115,000;100,500;0,000;10;1130,15;2,68%;102,50%;84,61%;-0,43%;59;0,1616
22/08/2023;GFGV1300OC;1300;Put;173,533;-6,15%;12.766.079;16:58:45;180,000;200,000;151,000;184,903;708;1130,15;2,68%;102,50%;105,56%;0,33%;59;0,1616
22/08/2023;GFGV13415O;1341,5;Put;173,010;72,84%;53.421;16:58:01;101,000;173,010;101,000;100,100;4;1130,15;2,68%;102,50%;93,92%;-3,39%;59;0,1616
22/08/2023;GFGV1400OC;1400;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;1130,15;2,68%;102,50%;;;59;0,1616
22/08/2023;GFGV14415O;1441,5;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;1130,15;2,68%;102,50%;;;59;0,1616
22/08/2023;GFGV1483OC;1483;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;1130,15;2,68%;102,50%;;;59;0,1616
22/08/2023;GFGV1570OC;1570;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;1130,15;2,68%;102,50%;;;59;0,1616
22/08/2023;GFGV1640OC;1640;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;1130,15;2,68%;102,50%;;;59;0,1616
22/08/2023;GFGV1710OC;1710;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;1130,15;2,68%;102,50%;;;59;0,1616
22/08/2023;GFGV1780OC;1780;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;1130,15;2,68%;102,50%;;;59;0,1616
23/08/2023;GFGC33456O;334,56;Call;840,100;0,61%;84.010;15:24:34;840,100;840,100;840,100;835,000;1;1209,05;6,98%;100,00%;0,00%;-2,84%;58;0,1589
23/08/2023;GFGC35456O;354,56;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;1209,05;6,98%;100,00%;;;58;0,1589
23/08/2023;GFGC420.OC;420;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;1209,05;6,98%;100,00%;;;58;0,1589
23/08/2023;GFGC43456O;434,56;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;565,000;0;1209,05;6,98%;100,00%;;;58;0,1589
23/08/2023;GFGC440.OC;440;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;1209,05;6,98%;100,00%;;;58;0,1589
23/08/2023;GFGC49083O;490,83;Call;831,329;17,84%;178.133;16:29:33;950,000;950,000;831,329;705,500;2;1209,05;6,98%;100,00%;236,99%;9,36%;58;0,1589
23/08/2023;GFGC500.OC;500;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;203,333;0;1209,05;6,98%;100,00%;;;58;0,1589
23/08/2023;GFGC51152O;511,52;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;1209,05;6,98%;100,00%;;;58;0,1589
