FECHA;ESPECIE;BASE;TIPO;ÚLTIMO;%;MONTO;HORA;APE.;MAX.;MIN.;C. ANT.;NOMINAL;PRECIO GGAL;VAR. % GGAL;TLR;VI %;VE %;DÍAS AL VTO.;PLAZO (años)
16/02/2024;GFGV700.AB;700;Put;0,300;50,00%;15.621;16:59:15;0,200;0,301;0,200;0,200;604;2309,20;-1,65%;92,75%;112,71%;0,01%;63;0,1726
16/02/2024;GFGV770.AB;770;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;2309,20;-1,65%;92,75%;;;63;0,1726
16/02/2024;GFGV800.AB;800;Put;0,299;35,91%;20.369;16:59:56;0,280;0,340;0,260;0,220;764;2309,20;-1,65%;92,75%;101,86%;0,01%;63;0,1726
16/02/2024;GFGV1250AB;1250;Put;0,131;162,00%;53;14:54:56;0,075;0,200;0,075;0,050;4;2309,20;-1,65%;92,75%;61,25%;0,01%;63;0,1726
16/02/2024;GFGV1300AB;1300;Put;0,650;150,00%;7.780;16:52:57;0,300;0,650;0,250;0,260;164;2309,20;-1,65%;92,75%;67,94%;0,03%;63;0,1726
16/02/2024;GFGV1350AB;1350;Put;0,500;66,67%;1.984;16:53:32;0,440;0,600;0,440;0,300;35;2309,20;-1,65%;92,75%;62,91%;0,02%;63;0,1726
16/02/2024;GFGV1400AB;1400;Put;0,950;0,00%;9.538;16:57:32;0,280;0,950;0,280;0,000;129;2309,20;-1,65%;92,75%;64,22%;0,04%;63;0,1726
16/02/2024;GFGV1450AB;1450;Put;1,066;25,41%;19.900;16:25:40;0,950;1,450;0,950;0,850;182;2309,20;-1,65%;92,75%;61,90%;0,05%;63;0,1726
16/02/2024;GFGV1500AB;1500;Put;1,500;0,00%;23.033;16:56:19;1,750;1,750;1,000;0,000;164;2309,20;-1,65%;92,75%;61,36%;0,06%;63;0,1726
16/02/2024;GFGV1570AB;1570;Put;2,000;0,00%;12.198;16:54:28;1,350;2,350;0,620;0,000;91;2309,20;-1,65%;92,75%;59,26%;0,09%;63;0,1726
16/02/2024;GFGV1640AB;1640;Put;2,150;-74,03%;85.854;16:59:57;2,150;2,880;1,254;8,280;361;2309,20;-1,65%;92,75%;55,54%;0,09%;63;0,1726
16/02/2024;GFGV1710AB;1710;Put;2,990;75,88%;539.232;16:59:57;2,550;4,000;1,800;1,700;1.710;2309,20;-1,65%;92,75%;53,93%;0,13%;63;0,1726
16/02/2024;GFGV1780AB;1780;Put;4,200;0,00%;25.949;16:54:37;5,700;5,700;4,180;0,000;54;2309,20;-1,65%;92,75%;52,54%;0,18%;63;0,1726
16/02/2024;GFGV1860AB;1860;Put;5,564;-34,54%;902.694;16:56:19;5,750;8,350;4,444;8,500;1.333;2309,20;-1,65%;92,75%;50,14%;0,24%;63;0,1726
16/02/2024;GFGV1940AB;1940;Put;9,000;0,00%;3.229.282;16:18:43;15,000;15,692;6,633;0,000;2.960;2309,20;-1,65%;92,75%;49,79%;0,39%;63;0,1726
16/02/2024;GFGV2020AB;2020;Put;12,737;36,65%;5.628.009;16:59:47;10,000;18,010;10,000;9,321;4.035;2309,20;-1,65%;92,75%;48,37%;0,55%;63;0,1726
16/02/2024;GFGV2100AB;2100;Put;19,956;39,08%;4.354.217;16:59:49;16,900;24,000;16,000;14,349;2.102;2309,20;-1,65%;92,75%;48,49%;0,86%;63;0,1726
16/02/2024;GFGV2200AB;2200;Put;35,125;31,00%;9.341.641;16:59:59;26,000;45,316;26,000;26,814;2.487;2309,20;-1,65%;92,75%;49,76%;1,52%;63;0,1726
16/02/2024;GFGV2300AB;2300;Put;65,449;28,33%;17.929.686;16:59:57;51,000;80,000;50,000;51,000;2.536;2309,20;-1,65%;92,75%;54,39%;2,83%;63;0,1726
16/02/2024;GFGV2400AB;2400;Put;119,042;39,58%;19.945.444;16:50:28;90,000;140,000;90,000;85,283;1.723;2309,20;-1,65%;92,75%;63,21%;1,22%;63;0,1726
16/02/2024;GFGV2500AB;2500;Put;179,667;23,77%;5.557.701;16:50:27;159,999;227,000;159,999;145,161;285;2309,20;-1,65%;92,75%;70,80%;-0,48%;63;0,1726
16/02/2024;GFGV2600AB;2600;Put;266,669;10,65%;1.680.238;16:47:25;274,000;320,000;260,007;241,000;59;2309,20;-1,65%;92,75%;83,46%;-1,04%;63;0,1726
16/02/2024;GFGV2700AB;2700;Put;350,000;1,50%;404.000;16:40:37;380,000;410,000;320,000;344,840;11;2309,20;-1,65%;92,75%;93,33%;-1,77%;63;0,1726
16/02/2024;GFGV2800AB;2800;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;2309,20;-1,65%;92,75%;;;63;0,1726
16/02/2024;GFGV2900AB;2900;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;107,000;0;2309,20;-1,65%;92,75%;;;63;0,1726
16/02/2024;GFGV3000AB;3000;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;400,060;0;2309,20;-1,65%;92,75%;;;63;0,1726
16/02/2024;GFGV3150AB;3150;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;2309,20;-1,65%;92,75%;;;63;0,1726
16/02/2024;GFGV3300AB;3300;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;2309,20;-1,65%;92,75%;;;63;0,1726
16/02/2024;GFGV3450AB;3450;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;2309,20;-1,65%;92,75%;;;63;0,1726
16/02/2024;GFGV3600AB;3600;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;2309,20;-1,65%;92,75%;;;63;0,1726
16/02/2024;GFGV3750AB;3750;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;2309,20;-1,65%;92,75%;;;63;0,1726
16/02/2024;GFGV3900AB;3900;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;2309,20;-1,65%;92,75%;;;63;0,1726
16/02/2024;GFGV4050AB;4050;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;2309,20;-1,65%;92,75%;;;63;0,1726
16/02/2024;GFGV4200AB;4200;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;2309,20;-1,65%;92,75%;;;63;0,1726
19/02/2024;GFGC700.AB;700;Call;1750,000;1,63%;700.000;15:15:25;1750,000;1750,000;1750,000;1722,000;4;2311,55;0,10%;92,50%;239,40%;5,99%;60;0,1644
19/02/2024;GFGC770.AB;770;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;1750,000;0;2311,55;0,10%;92,50%;;;60;0,1644
19/02/2024;GFGC800.AB;800;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;1610,000;0;2311,55;0,10%;92,50%;;;60;0,1644
19/02/2024;GFGC1250AB;1250;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;1370,000;0;2311,55;0,10%;92,50%;;;60;0,1644
19/02/2024;GFGC1300AB;1300;Call;1224,478;7,79%;244.896;15:55:09;1310,960;1310,960;1138,000;1136,000;2;2311,55;0,10%;92,50%;127,82%;9,21%;60;0,1644
19/02/2024;GFGC1350AB;1350;Call;1190,000;-3,25%;28.441.000;16:10:14;1190,000;1190,000;1190,000;1230,000;239;2311,55;0,10%;92,50%;130,35%;9,88%;60;0,1644
19/02/2024;GFGC1400AB;1400;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;1157,750;0;2311,55;0,10%;92,50%;;;60;0,1644
19/02/2024;GFGC1450AB;1450;Call;1129,794;6,58%;1.223.856;15:16:26;1075,000;1129,790;1075,000;1060,000;11;2311,55;0,10%;92,50%;138,61%;11,60%;60;0,1644
19/02/2024;GFGC1500AB;1500;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;1000,000;0;2311,55;0,10%;92,50%;;;60;0,1644
19/02/2024;GFGC1570AB;1570;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;970,000;0;2311,55;0,10%;92,50%;;;60;0,1644
19/02/2024;GFGC1640AB;1640;Call;988,999;5,01%;890.099;16:55:47;989,000;989,000;989,000;941,860;9;2311,55;0,10%;92,50%;129,57%;13,73%;60;0,1644
19/02/2024;GFGC1710AB;1710;Call;881,986;-2,00%;1.500.851;16:26:55;882,230;889,240;880,330;900,000;17;2311,55;0,10%;92,50%;93,65%;12,13%;60;0,1644
19/02/2024;GFGC1780AB;1780;Call;811,810;-0,89%;892.580;13:39:33;814,600;816,400;794,800;819,100;11;2311,55;0,10%;92,50%;80,10%;12,12%;60;0,1644
19/02/2024;GFGC1860AB;1860;Call;779,000;3,85%;155.800;15:15:15;779,000;779,000;779,000;750,100;2;2311,55;0,10%;92,50%;94,59%;14,17%;60;0,1644
19/02/2024;GFGC1940AB;1940;Call;698,667;0,97%;279.733;16:53:53;700,000;700,000;697,340;691,950;4;2311,55;0,10%;92,50%;80,94%;14,15%;60;0,1644
19/02/2024;GFGC2020AB;2020;Call;600,000;-4,66%;2.128.766;16:50:56;620,000;630,000;600,000;629,350;34;2311,55;0,10%;92,50%;56,85%;13,34%;60;0,1644
19/02/2024;GFGC2100AB;2100;Call;552,306;-2,16%;21.361.330;16:59:23;570,000;590,000;530,000;564,490;373;2311,55;0,10%;92,50%;62,44%;14,74%;60;0,1644
19/02/2024;GFGC2200AB;2200;Call;480,539;-1,96%;288.324;16:43:59;480,000;481,620;480,000;490,170;6;2311,55;0,10%;92,50%;60,34%;15,96%;60;0,1644
19/02/2024;GFGC2300AB;2300;Call;418,067;-5,77%;37.376.295;16:57:54;440,000;449,500;390,000;443,670;898;2311,55;0,10%;92,50%;60,38%;17,59%;60;0,1644
19/02/2024;GFGC2400AB;2400;Call;358,429;-3,65%;53.665.898;16:59:36;380,000;381,480;345,000;372,000;1.483;2311,55;0,10%;92,50%;59,63%;15,51%;60;0,1644
19/02/2024;GFGC2500AB;2500;Call;305,497;-4,96%;116.870.721;16:59:16;329,000;333,000;298,500;321,430;3.721;2311,55;0,10%;92,50%;59,35%;13,22%;60;0,1644
19/02/2024;GFGC2600AB;2600;Call;260,638;-4,58%;11.914.613;16:59:37;278,300;292,300;257,370;273,140;446;2311,55;0,10%;92,50%;59,81%;11,28%;60;0,1644
19/02/2024;GFGC2700AB;2700;Call;218,928;-3,65%;11.102.047;16:52:22;232,000;232,000;218,000;227,220;496;2311,55;0,10%;92,50%;59,61%;9,47%;60;0,1644
19/02/2024;GFGC2800AB;2800;Call;182,100;-7,77%;22.837.104;16:59:47;170,000;200,000;170,000;197,440;1.204;2311,55;0,10%;92,50%;59,34%;7,88%;60;0,1644
19/02/2024;GFGC2900AB;2900;Call;150,920;-3,31%;30.934.776;16:59:44;159,990;163,000;147,330;156,090;2.024;2311,55;0,10%;92,50%;59,27%;6,53%;60;0,1644
19/02/2024;GFGC3000AB;3000;Call;125,165;-0,25%;178.757.636;16:59:56;130,000;135,870;122,000;125,480;14.040;2311,55;0,10%;92,50%;59,47%;5,41%;60;0,1644
19/02/2024;GFGC3150AB;3150;Call;94,133;0,82%;7.030.752;16:59:51;94,700;100,000;90,000;93,370;735;2311,55;0,10%;92,50%;59,86%;4,07%;60;0,1644
19/02/2024;GFGC3300AB;3300;Call;71,946;0,91%;21.093.838;16:59:59;77,500;78,700;67,000;71,300;2.922;2311,55;0,10%;92,50%;60,80%;3,11%;60;0,1644
19/02/2024;GFGC3450AB;3450;Call;52,884;3,49%;3.245.405;16:59:42;57,500;59,000;49,960;51,100;616;2311,55;0,10%;92,50%;60,86%;2,29%;60;0,1644
19/02/2024;GFGC3600AB;3600;Call;41,699;-5,21%;3.666.625;16:59:09;44,000;45,500;36,500;43,990;885;2311,55;0,10%;92,50%;62,37%;1,80%;60;0,1644
19/02/2024;GFGC3750AB;3750;Call;30,387;1,80%;764.481;16:54:55;35,000;35,000;26,000;29,850;263;2311,55;0,10%;92,50%;62,34%;1,31%;60;0,1644
19/02/2024;GFGC3900AB;3900;Call;22,656;-2,38%;2.163.929;16:57:39;23,000;23,000;18,630;23,210;1.031;2311,55;0,10%;92,50%;62,74%;0,98%;60;0,1644
19/02/2024;GFGC4050AB;4050;Call;15,300;-8,66%;119.664;16:59:37;14,150;16,700;13,000;16,750;80;2311,55;0,10%;92,50%;61,85%;0,66%;60;0,1644
19/02/2024;GFGC4200AB;4200;Call;10,440;-0,28%;1.314.743;16:58:37;10,950;12,500;9,000;10,470;1.235;2311,55;0,10%;92,50%;61,32%;0,45%;60;0,1644
19/02/2024;GFGV700.AB;700;Put;0,380;26,67%;48.873;16:59:18;0,400;0,400;0,350;0,300;1.285;2311,55;0,10%;92,50%;117,47%;0,02%;60;0,1644
19/02/2024;GFGV770.AB;770;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;2311,55;0,10%;92,50%;;;60;0,1644
19/02/2024;GFGV800.AB;800;Put;0,380;27,09%;29.564;16:58:40;0,350;0,400;0,350;0,300;785;2311,55;0,10%;92,50%;106,15%;0,02%;60;0,1644
19/02/2024;GFGV1250AB;1250;Put;0,281;114,50%;47;13:57:36;0,190;0,280;0,190;0,130;2;2311,55;0,10%;92,50%;66,60%;0,01%;60;0,1644
19/02/2024;GFGV1300AB;1300;Put;0,484;-25,54%;6.605;15:48:40;0,650;0,650;0,480;0,650;133;2311,55;0,10%;92,50%;66,88%;0,02%;60;0,1644
19/02/2024;GFGV1350AB;1350;Put;0,826;65,20%;20.258;16:10:14;0,750;0,850;0,750;0,500;253;2311,55;0,10%;92,50%;67,42%;0,04%;60;0,1644
19/02/2024;GFGV1400AB;1400;Put;0,900;-5,26%;9.170;16:59:16;0,950;1,050;0,900;0,950;96;2311,55;0,10%;92,50%;64,75%;0,04%;60;0,1644
19/02/2024;GFGV1450AB;1450;Put;1,150;7,88%;13.373;16:52:02;1,150;1,150;1,120;1,070;117;2311,55;0,10%;92,50%;63,34%;0,05%;60;0,1644
19/02/2024;GFGV1500AB;1500;Put;1,500;0,00%;9.300;16:53:33;1,500;1,500;1,500;1,500;62;2311,55;0,10%;92,50%;62,18%;0,06%;60;0,1644
19/02/2024;GFGV1570AB;1570;Put;0,974;-51,30%;34.621;16:48:25;1,000;1,500;0,900;2,000;329;2311,55;0,10%;92,50%;54,74%;0,04%;60;0,1644
19/02/2024;GFGV1640AB;1640;Put;2,156;0,28%;29.969;16:59:44;2,350;2,890;1,300;2,150;131;2311,55;0,10%;92,50%;56,21%;0,09%;60;0,1644
19/02/2024;GFGV1710AB;1710;Put;2,720;-9,03%;111.250;16:59:51;2,900;3,300;2,400;2,990;390;2311,55;0,10%;92,50%;53,74%;0,12%;60;0,1644
19/02/2024;GFGV1780AB;1780;Put;3,388;-19,33%;86.935;16:56:00;5,000;5,400;2,700;4,200;246;2311,55;0,10%;92,50%;51,23%;0,15%;60;0,1644
19/02/2024;GFGV1860AB;1860;Put;4,744;-14,74%;349.870;16:35:26;6,250;6,500;4,210;5,560;708;2311,55;0,10%;92,50%;49,14%;0,21%;60;0,1644
19/02/2024;GFGV1940AB;1940;Put;7,497;-16,70%;317.947;16:59:56;9,000;9,000;6,500;9,000;407;2311,55;0,10%;92,50%;48,28%;0,32%;60;0,1644
19/02/2024;GFGV2020AB;2020;Put;11,191;-12,14%;2.066.439;16:59:16;15,000;15,000;9,720;12,740;1.763;2311,55;0,10%;92,50%;47,18%;0,48%;60;0,1644
19/02/2024;GFGV2100AB;2100;Put;18,354;-8,03%;4.469.175;16:58:14;20,000;28,000;16,500;19,960;2.361;2311,55;0,10%;92,50%;47,53%;0,79%;60;0,1644
19/02/2024;GFGV2200AB;2200;Put;34,310;-2,32%;5.862.555;16:52:02;35,300;40,000;28,000;35,130;1.755;2311,55;0,10%;92,50%;49,37%;1,48%;60;0,1644
19/02/2024;GFGV2300AB;2300;Put;67,494;3,12%;16.171.203;16:59:44;65,000;76,400;58,000;65,450;2.410;2311,55;0,10%;92,50%;55,06%;2,92%;60;0,1644
19/02/2024;GFGV2400AB;2400;Put;104,289;-12,39%;14.646.775;16:59:57;100,500;128,300;98,000;119,040;1.325;2311,55;0,10%;92,50%;58,33%;0,69%;60;0,1644
19/02/2024;GFGV2500AB;2500;Put;179,111;-0,31%;14.043.404;16:19:50;166,000;205,000;150,000;179,670;795;2311,55;0,10%;92,50%;70,36%;-0,40%;60;0,1644
19/02/2024;GFGV2600AB;2600;Put;270,750;1,53%;1.951.303;16:58:50;250,000;290,000;250,000;266,670;71;2311,55;0,10%;92,50%;84,30%;-0,77%;60;0,1644
19/02/2024;GFGV2700AB;2700;Put;380,000;8,57%;11.084.501;16:37:42;370,000;380,000;332,000;350,000;314;2311,55;0,10%;92,50%;101,15%;-0,37%;60;0,1644
19/02/2024;GFGV2800AB;2800;Put;470,000;0,00%;141.000;16:27:57;450,000;480,000;450,000;0,000;3;2311,55;0,10%;92,50%;111,48%;-0,80%;60;0,1644
19/02/2024;GFGV2900AB;2900;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;107,000;0;2311,55;0,10%;92,50%;;;60;0,1644
19/02/2024;GFGV3000AB;3000;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;400,060;0;2311,55;0,10%;92,50%;;;60;0,1644
19/02/2024;GFGV3150AB;3150;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;2311,55;0,10%;92,50%;;;60;0,1644
19/02/2024;GFGV3300AB;3300;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;2311,55;0,10%;92,50%;;;60;0,1644
19/02/2024;GFGV3450AB;3450;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;2311,55;0,10%;92,50%;;;60;0,1644
19/02/2024;GFGV3600AB;3600;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;2311,55;0,10%;92,50%;;;60;0,1644
19/02/2024;GFGV3750AB;3750;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;2311,55;0,10%;92,50%;;;60;0,1644
19/02/2024;GFGV3900AB;3900;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;2311,55;0,10%;92,50%;;;60;0,1644
19/02/2024;GFGV4050AB;4050;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;2311,55;0,10%;92,50%;;;60;0,1644
19/02/2024;GFGV4200AB;4200;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;2311,55;0,10%;92,50%;;;60;0,1644
20/02/2024;GFGC700.AB;700;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;1750,000;0;2329,70;0,79%;92,25%;;;59;0,1616
20/02/2024;GFGC770.AB;770;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;1750,000;0;2329,70;0,79%;92,25%;;;59;0,1616
20/02/2024;GFGC800.AB;800;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;1610,000;0;2329,70;0,79%;92,25%;;;59;0,1616
20/02/2024;GFGC1250AB;1250;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;1370,000;0;2329,70;0,79%;92,25%;;;59;0,1616
20/02/2024;GFGC1300AB;1300;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;1224,480;0;2329,70;0,79%;92,25%;;;59;0,1616
20/02/2024;GFGC1350AB;1350;Call;1190,000;0,00%;119.000;15:17:31;1190,000;1190,000;1190,000;1190,000;1;2329,70;0,79%;92,25%;116,82%;9,03%;59;0,1616
20/02/2024;GFGC1400AB;1400;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;1157,750;0;2329,70;0,79%;92,25%;;;59;0,1616
20/02/2024;GFGC1450AB;1450;Call;1150,000;1,79%;171.500;13:47:10;565,000;1150,000;565,000;1129,790;2;2329,70;0,79%;92,25%;144,25%;11,60%;59;0,1616
20/02/2024;GFGC1500AB;1500;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;1000,000;0;2329,70;0,79%;92,25%;;;59;0,1616
20/02/2024;GFGC1570AB;1570;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;970,000;0;2329,70;0,79%;92,25%;;;59;0,1616
20/02/2024;GFGC1640AB;1640;Call;940,000;-4,95%;595.210;16:34:19;1020,000;1020,000;940,000;989,000;6;2329,70;0,79%;92,25%;88,50%;10,74%;59;0,1616
20/02/2024;GFGC1710AB;1710;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;881,990;0;2329,70;0,79%;92,25%;;;59;0,1616
20/02/2024;GFGC1780AB;1780;Call;767,503;-5,46%;694.002;15:26:50;800,000;800,000;745,000;811,810;9;2329,70;0,79%;92,25%;0,00%;9,35%;59;0,1616
20/02/2024;GFGC1860AB;1860;Call;715,000;-8,22%;948.433;15:49:51;771,160;771,160;715,000;779,000;13;2329,70;0,79%;92,25%;0,00%;10,53%;59;0,1616
20/02/2024;GFGC1940AB;1940;Call;671,000;-3,96%;67.100;15:13:49;671,000;671,000;671,000;698,670;1;2329,70;0,79%;92,25%;54,88%;12,07%;59;0,1616
20/02/2024;GFGC2020AB;2020;Call;590,000;-1,67%;4.067.809;16:49:36;701,290;701,290;570,000;600,000;68;2329,70;0,79%;92,25%;29,00%;12,03%;59;0,1616
