FECHA;ESPECIE;BASE;TIPO;ÚLTIMO;%;MONTO;HORA;APE.;MAX.;MIN.;C. ANT.;NOMINAL;PRECIO GGAL;VAR. % GGAL;TLR;VI %;VE %;DÍAS AL VTO.;PLAZO (años)
16/08/2024;GFGC29581O;2958,1;Call;1505,000;-2,27%;12.699.928;16:45:52;1560,000;1581,000;1505,000;1540,000;81;4390,00;0,23%;39,00%;0,00%;1,67%;63;0,1726
16/08/2024;GFGC31081O;3108,1;Call;1434,550;2,84%;2.875.466;15:08:48;1444,810;1444,810;1434,550;1394,990;20;4390,00;0,23%;39,00%;0,00%;3,48%;63;0,1726
16/08/2024;GFGC3150OC;3150;Call;1344,371;-6,60%;12.367.032;16:33:51;1439,390;1451,900;1344,371;1439,390;89;4390,00;0,23%;39,00%;0,00%;2,38%;63;0,1726
16/08/2024;GFGC32581O;3258,1;Call;1271,000;3,13%;11.599.313;16:06:19;1300,000;1315,320;1241,090;1232,368;90;4390,00;0,23%;39,00%;0,00%;3,17%;63;0,1726
16/08/2024;GFGC35581O;3558,1;Call;1000,000;0,67%;23.393.966;16:12:30;968,378;1100,000;968,378;993,333;229;4390,00;0,23%;39,00%;0,00%;3,83%;63;0,1726
16/08/2024;GFGC3750OC;3750;Call;800,000;-1,23%;2.772.487;16:59:41;830,000;833,000;800,000;809,938;34;4390,00;0,23%;39,00%;0,00%;3,64%;63;0,1726
16/08/2024;GFGC37522O;3752,2;Call;840,000;-1,18%;17.390.400;16:56:46;900,000;900,000;839,999;850,000;202;4390,00;0,23%;39,00%;0,00%;4,61%;63;0,1726
16/08/2024;GFGC38581O;3858,1;Call;745,000;-1,93%;187.715.120;16:59:47;760,000;820,000;710,000;759,674;2416;4390,00;0,23%;39,00%;0,00%;4,85%;63;0,1726
16/08/2024;GFGC41973O;4197,3;Call;490,000;-5,52%;51.767.506;16:57:22;530,000;569,000;475,000;518,606;996;4390,00;0,23%;39,00%;23,18%;6,77%;63;0,1726
16/08/2024;GFGC42581O;4258,1;Call;449,000;-6,59%;162.386.768;16:59:41;532,788;532,788;430,000;480,669;3370;4390,00;0,23%;39,00%;24,90%;7,22%;63;0,1726
16/08/2024;GFGC44581O;4458,1;Call;331,000;-9,51%;340.653.906;16:59:41;390,000;415,000;319,500;365,783;9181;4390,00;0,23%;39,00%;28,32%;7,54%;63;0,1726
16/08/2024;GFGC46581O;4658,1;Call;245,000;-12,34%;159.589.508;16:58:44;305,000;309,000;210,000;279,477;5792;4390,00;0,23%;39,00%;31,35%;5,58%;63;0,1726
16/08/2024;GFGC48581O;4858,1;Call;174,000;-13,76%;187.664.491;16:59:58;210,000;299,000;168,100;201,764;9.593;4390,00;0,23%;39,00%;32,78%;3,96%;63;0,1726
16/08/2024;GFGC51973O;5197,3;Call;97,100;-15,86%;105.637.306;16:59:57;125,000;130,000;95,000;115,399;9.363;4390,00;0,23%;39,00%;35,16%;2,21%;63;0,1726
16/08/2024;GFGC53973O;5397,3;Call;71,330;-19,47%;42.798.790;16:58:56;89,900;97,000;70,999;88,573;5.086;4390,00;0,23%;39,00%;36,92%;1,62%;63;0,1726
16/08/2024;GFGC56964O;5696,4;Call;45,100;-18,79%;17.304.021;16:55:58;59,000;63,000;45,100;55,538;3.041;4390,00;0,23%;39,00%;39,14%;1,03%;63;0,1726
16/08/2024;GFGC6000OC;6000;Call;34,000;-0,32%;5.556.838;16:59:59;37,000;41,700;29,000;34,109;1.576;4390,00;0,23%;39,00%;42,86%;0,77%;63;0,1726
16/08/2024;GFGC60964O;6096,4;Call;25,002;-13,82%;14.417.811;16:59:41;38,000;38,000;24,120;29,010;4.797;4390,00;0,23%;39,00%;41,73%;0,57%;63;0,1726
16/08/2024;GFGV29581O;2958,1;Put;6,449;28,75%;970.801;16:59:27;4,950;8,000;4,850;5,009;1.604;4390,00;0,23%;39,00%;55,15%;0,15%;63;0,1726
16/08/2024;GFGV31081O;3108,1;Put;8,650;-2,26%;801.189;16:58:59;8,850;10,750;7,010;8,850;884;4390,00;0,23%;39,00%;52,39%;0,20%;63;0,1726
16/08/2024;GFGV3150OC;3150;Put;13,000;0,00%;273.697;16:58:27;13,000;13,000;9,000;0,000;247;4390,00;0,23%;39,00%;54,76%;0,30%;63;0,1726
16/08/2024;GFGV32581O;3258,1;Put;16,000;-8,23%;1.583.765;16:59:17;17,500;19,720;14,260;17,435;1.015;4390,00;0,23%;39,00%;52,90%;0,36%;63;0,1726
16/08/2024;GFGV35581O;3558,1;Put;38,001;-11,40%;6.604.277;16:59:41;42,000;48,500;32,013;42,889;1.647;4390,00;0,23%;39,00%;51,74%;0,87%;63;0,1726
16/08/2024;GFGV3750OC;3750;Put;71,000;-3,82%;13.247.664;16:59:30;68,000;82,000;60,301;73,818;1908;4390,00;0,23%;39,00%;53,56%;1,62%;63;0,1726
16/08/2024;GFGV37522O;3752,2;Put;72,000;-4,63%;14.669.206;16:59:41;65,001;82,000;60,001;75,494;2.070;4390,00;0,23%;39,00%;53,72%;1,64%;63;0,1726
16/08/2024;GFGV38581O;3858,1;Put;102,880;-5,69%;84.936.015;16:59:54;109,490;111,900;82,000;109,088;8907;4390,00;0,23%;39,00%;56,10%;2,34%;63;0,1726
16/08/2024;GFGV41973O;4197,3;Put;200,000;-7,82%;43.004.951;17:00:00;216,000;216,000;177,000;216,970;2.247;4390,00;0,23%;39,00%;56,71%;4,56%;63;0,1726
16/08/2024;GFGV42581O;4258,1;Put;217,900;-9,85%;77.902.712;16:59:28;237,500;240,000;197,000;241,703;3.688;4390,00;0,23%;39,00%;56,20%;4,96%;63;0,1726
16/08/2024;GFGV44581O;4458,1;Put;310,000;-1,85%;21.477.074;16:59:44;300,000;360,000;285,000;315,833;721;4390,00;0,23%;39,00%;58,19%;5,51%;63;0,1726
16/08/2024;GFGV46581O;4658,1;Put;410,000;-6,82%;22.307.420;16:05:56;401,000;410,000;380,000;440,000;562;4390,00;0,23%;39,00%;59,12%;3,23%;63;0,1726
16/08/2024;GFGV48581O;4858,1;Put;535,000;-1,38%;5.540.967;16:43:20;500,000;540,000;490,000;542,500;106;4390,00;0,23%;39,00%;61,65%;1,52%;63;0,1726
16/08/2024;GFGV51973O;5197,3;Put;810,000;0,00%;151.000;15:51:41;700,000;810,000;700,000;0,000;2;4390,00;0,23%;39,00%;71,25%;0,06%;63;0,1726
16/08/2024;GFGV53973O;5397,3;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;4390,00;0,23%;39,00%;;;63;0,1726
16/08/2024;GFGV56964O;5696,4;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;4390,00;0,23%;39,00%;;;63;0,1726
16/08/2024;GFGV6000OC;6000;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;4390,00;0,23%;39,00%;;;63;0,1726
16/08/2024;GFGV60964O;6096,4;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;2000,000;0;4390,00;0,23%;39,00%;;;63;0,1726
19/08/2024;GFGC29581O;2958,1;Call;1678,978;11,56%;46.092.740;16:55:36;1604,050;1678,978;1504,420;1505,000;290;4435,00;1,03%;39,00%;68,66%;4,56%;60;0,1644
19/08/2024;GFGC31081O;3108,1;Call;1388,680;-3,39%;6.390.237;15:48:41;1458,230;1467,970;1388,680;1437,361;44;4435,00;1,03%;39,00%;0,00%;1,39%;60;0,1644
19/08/2024;GFGC3150OC;3150;Call;1328,080;-1,24%;7.308.345;15:53:48;1422,190;1422,190;1328,080;1344,773;52;4435,00;1,03%;39,00%;0,00%;0,97%;60;0,1644
19/08/2024;GFGC32581O;3258,1;Call;1260,000;-0,87%;3.218.709;15:35:25;1311,930;1311,930;1260,000;1271,000;25;4435,00;1,03%;39,00%;0,00%;1,87%;60;0,1644
19/08/2024;GFGC35581O;3558,1;Call;1040,000;4,00%;3.801.421;16:55:35;1060,000;1071,551;980,000;1000,000;38;4435,00;1,03%;39,00%;0,00%;3,68%;60;0,1644
19/08/2024;GFGC3750OC;3750;Call;850,000;6,25%;5.188.774;16:37:13;862,733;903,000;805,001;800,000;61;4435,00;1,03%;39,00%;0,00%;3,72%;60;0,1644
19/08/2024;GFGC37522O;3752,2;Call;849,900;1,18%;19.844.960;16:43:53;890,000;900,000;820,000;840,000;231;4435,00;1,03%;39,00%;0,00%;3,77%;60;0,1644
19/08/2024;GFGC38581O;3858,1;Call;775,000;5,31%;118.370.847;16:59:37;829,186;829,186;678,000;735,926;1503;4435,00;1,03%;39,00%;0,00%;4,47%;60;0,1644
19/08/2024;GFGC41973O;4197,3;Call;515,000;5,93%;38.374.813;16:59:37;540,000;559,000;468,000;486,184;729;4435,00;1,03%;39,00%;22,35%;6,25%;60;0,1644
19/08/2024;GFGC42581O;4258,1;Call;477,000;7,86%;361.775.180;16:58:42;449,000;549,000;441,000;442,240;7481;4435,00;1,03%;39,00%;25,60%;6,77%;60;0,1644
19/08/2024;GFGC44581O;4458,1;Call;358,100;10,32%;542.597.087;16:59:12;380,000;389,900;320,000;324,600;15004;4435,00;1,03%;39,00%;29,73%;8,07%;60;0,1644
19/08/2024;GFGC46581O;4658,1;Call;264,000;11,22%;223.882.936;16:58:41;300,000;300,000;235,630;237,376;8450;4435,00;1,03%;39,00%;32,24%;5,95%;60;0,1644
19/08/2024;GFGC48581O;4858,1;Call;191,000;11,75%;213.313.605;16:59:53;210,000;215,000;167,100;170,917;11276;4435,00;1,03%;39,00%;33,99%;4,31%;60;0,1644
19/08/2024;GFGC51973O;5197,3;Call;105,000;8,12%;170.065.075;16:59:58;119,000;124,400;91,400;97,111;16379;4435,00;1,03%;39,00%;35,88%;2,37%;60;0,1644
19/08/2024;GFGC53973O;5397,3;Call;78,100;7,92%;41.234.921;16:59:53;95,000;95,000;67,000;72,369;5337;4435,00;1,03%;39,00%;37,84%;1,76%;60;0,1644
19/08/2024;GFGC56964O;5696,4;Call;51,000;9,38%;12.058.608;16:59:31;57,950;60,900;40,000;46,626;2419;4435,00;1,03%;39,00%;40,46%;1,15%;60;0,1644
19/08/2024;GFGC6000OC;6000;Call;32,500;3,17%;12.252.024;16:59:53;38,000;40,000;23,113;31,500;3936;4435,00;1,03%;39,00%;42,42%;0,73%;60;0,1644
19/08/2024;GFGC60964O;6096,4;Call;28,000;12,31%;15.881.531;16:59:50;31,000;32,998;21,150;24,932;5759;4435,00;1,03%;39,00%;42,91%;0,63%;60;0,1644
19/08/2024;GFGV29581O;2958,1;Put;4,249;-32,83%;1.500.854;16:58:42;5,770;8,000;3,950;6,326;2799;4435,00;1,03%;39,00%;53,75%;0,10%;60;0,1644
19/08/2024;GFGV31081O;3108,1;Put;6,102;-31,72%;2.927.151;16:59:16;8,937;12,000;6,000;8,937;3314;4435,00;1,03%;39,00%;51,39%;0,14%;60;0,1644
19/08/2024;GFGV3150OC;3150;Put;8,700;-28,57%;1.328.264;16:54:34;12,950;12,950;6,000;12,180;1210;4435,00;1,03%;39,00%;52,92%;0,20%;60;0,1644
19/08/2024;GFGV32581O;3258,1;Put;10,400;-36,03%;2.222.300;16:59:18;16,000;17,000;8,501;16,257;1555;4435,00;1,03%;39,00%;50,67%;0,23%;60;0,1644
19/08/2024;GFGV35581O;3558,1;Put;28,000;-32,43%;13.023.430;16:59:09;36,000;44,000;26,000;41,441;3783;4435,00;1,03%;39,00%;49,87%;0,63%;60;0,1644
19/08/2024;GFGV3750OC;3750;Put;49,999;-31,31%;9.673.415;16:55:24;60,000;71,000;47,750;72,790;1605;4435,00;1,03%;39,00%;49,95%;1,13%;60;0,1644
19/08/2024;GFGV37522O;3752,2;Put;51,999;-28,07%;12.417.533;16:55:58;71,000;74,999;41,000;72,290;1952;4435,00;1,03%;39,00%;50,46%;1,17%;60;0,1644
19/08/2024;GFGV38581O;3858,1;Put;72,000;-28,35%;135.436.065;16:59:56;85,500;96,000;67,000;100,494;16138;4435,00;1,03%;39,00%;51,28%;1,62%;60;0,1644
19/08/2024;GFGV41973O;4197,3;Put;159,001;-21,81%;90.714.764;16:59:56;180,000;190,000;156,000;203,363;5238;4435,00;1,03%;39,00%;52,41%;3,59%;60;0,1644
19/08/2024;GFGV42581O;4258,1;Put;182,000;-16,04%;87.855.467;16:58:46;190,000;219,999;180,000;216,771;4558;4435,00;1,03%;39,00%;53,04%;4,10%;60;0,1644
19/08/2024;GFGV44581O;4458,1;Put;261,000;-16,95%;58.796.911;16:57:03;250,000;310,000;250,000;314,285;2096;4435,00;1,03%;39,00%;53,83%;5,36%;60;0,1644
19/08/2024;GFGV46581O;4658,1;Put;399,000;-2,39%;6.031.264;16:49:30;360,000;409,000;360,000;408,750;160;4435,00;1,03%;39,00%;60,73%;3,97%;60;0,1644
19/08/2024;GFGV48581O;4858,1;Put;485,500;-8,68%;10.190.964;16:57:36;458,000;690,000;458,000;531,667;199;4435,00;1,03%;39,00%;58,17%;1,41%;60;0,1644
19/08/2024;GFGV51973O;5197,3;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;810,000;0;4435,00;1,03%;39,00%;;;60;0,1644
19/08/2024;GFGV53973O;5397,3;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;4435,00;1,03%;39,00%;;;60;0,1644
19/08/2024;GFGV56964O;5696,4;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;4435,00;1,03%;39,00%;;;60;0,1644
19/08/2024;GFGV6000OC;6000;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;4435,00;1,03%;39,00%;;;60;0,1644
19/08/2024;GFGV60964O;6096,4;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;2000,000;0;4435,00;1,03%;39,00%;;;60;0,1644
20/08/2024;GFGC29581O;2958,1;Call;1558,020;-7,20%;1.449.554;14:52:37;1637,750;1637,750;1558,020;1678,978;9;4500,00;1,47%;40,60%;0,00%;0,36%;59;0,1616
20/08/2024;GFGC31081O;3108,1;Call;1506,950;8,52%;3.149.643;11:30:46;1506,950;1506,950;1492,000;1388,680;21;4500,00;1,47%;40,60%;0,00%;2,56%;59;0,1616
20/08/2024;GFGC3150OC;3150;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;1328,080;0;4500,00;1,47%;40,60%;;;59;0,1616
20/08/2024;GFGC32581O;3258,1;Call;1287,290;2,17%;648.181;15:11:10;1307,230;1307,230;1287,290;1260,000;5;4500,00;1,47%;40,60%;0,00%;1,01%;59;0,1616
20/08/2024;GFGC35581O;3558,1;Call;1090,000;4,81%;11.606.295;16:58:54;1149,000;1149,000;1000,000;1040,000;107;4500,00;1,47%;40,60%;0,00%;3,29%;59;0,1616
20/08/2024;GFGC3750OC;3750;Call;851,000;0,12%;455.131;14:25:31;920,156;930,000;851,000;850,000;5;4500,00;1,47%;40,60%;0,00%;2,24%;59;0,1616
20/08/2024;GFGC37522O;3752,2;Call;922,000;8,87%;893.846;16:33:02;930,000;930,000;845,000;846,883;10;4500,00;1,47%;40,60%;0,00%;3,87%;59;0,1616
20/08/2024;GFGC38581O;3858,1;Call;840,000;9,58%;120.076.863;16:59:34;810,000;852,000;780,000;766,540;1447;4500,00;1,47%;40,60%;0,00%;4,40%;59;0,1616
20/08/2024;GFGC41973O;4197,3;Call;580,000;16,12%;62.138.493;16:59:31;540,000;630,000;520,000;499,495;1104;4500,00;1,47%;40,60%;22,24%;6,16%;59;0,1616
20/08/2024;GFGC42581O;4258,1;Call;530,000;11,78%;239.167.669;16:58:43;515,000;549,990;471,000;474,139;4638;4500,00;1,47%;40,60%;23,03%;6,40%;59;0,1616
20/08/2024;GFGC44581O;4458,1;Call;410,000;13,75%;358.349.260;16:59:56;370,000;419,990;355,000;360,439;9087;4500,00;1,47%;40,60%;29,98%;8,18%;59;0,1616
20/08/2024;GFGC46581O;4658,1;Call;306,490;17,31%;251.582.691;16:59:31;298,000;315,000;260,000;261,264;8532;4500,00;1,47%;40,60%;32,54%;6,81%;59;0,1616
20/08/2024;GFGC48581O;4858,1;Call;223,000;17,76%;354.386.025;16:59:56;238,000;239,999;185,220;189,361;16759;4500,00;1,47%;40,60%;34,06%;4,96%;59;0,1616
20/08/2024;GFGC51973O;5197,3;Call;119,000;14,91%;294.862.972;16:59:57;123,000;127,700;99,000;103,556;25388;4500,00;1,47%;40,60%;35,03%;2,64%;59;0,1616
20/08/2024;GFGC53973O;5397,3;Call;89,000;13,91%;79.049.364;16:59:56;85,000;95,000;74,100;78,133;9039;4500,00;1,47%;40,60%;37,18%;1,98%;59;0,1616
20/08/2024;GFGC56964O;5696,4;Call;55,000;11,12%;24.297.079;16:59:56;63,000;63,000;48,110;49,495;4388;4500,00;1,47%;40,60%;39,19%;1,22%;59;0,1616
20/08/2024;GFGC6000OC;6000;Call;34,000;5,78%;7.861.665;16:59:56;35,000;42,000;29,600;32,142;2185;4500,00;1,47%;40,60%;40,99%;0,76%;59;0,1616
20/08/2024;GFGC60964O;6096,4;Call;28,550;1,34%;12.426.929;16:56:43;30,500;34,500;24,000;28,172;4368;4500,00;1,47%;40,60%;41,28%;0,63%;59;0,1616
20/08/2024;GFGV29581O;2958,1;Put;4,299;3,97%;454.593;16:59:31;3,650;5,450;3,650;4,135;1121;4500,00;1,47%;40,60%;55,83%;0,10%;59;0,1616
20/08/2024;GFGV31081O;3108,1;Put;6,440;5,52%;484.538;16:59:58;4,000;8,000;4,000;6,103;777;4500,00;1,47%;40,60%;53,91%;0,14%;59;0,1616
20/08/2024;GFGV3150OC;3150;Put;7,000;-18,20%;484.346;16:59:31;8,000;8,000;6,000;8,557;660;4500,00;1,47%;40,60%;53,14%;0,16%;59;0,1616
20/08/2024;GFGV32581O;3258,1;Put;9,990;-3,79%;798.590;16:59:54;8,000;11,750;8,000;10,383;823;4500,00;1,47%;40,60%;52,47%;0,22%;59;0,1616
20/08/2024;GFGV35581O;3558,1;Put;23,900;-13,87%;8.461.995;16:59:54;25,000;36,500;20,000;27,750;3343;4500,00;1,47%;40,60%;50,44%;0,53%;59;0,1616
20/08/2024;GFGV3750OC;3750;Put;43,200;-13,46%;5.674.607;16:59:54;41,000;53,000;30,000;49,918;1298;4500,00;1,47%;40,60%;50,50%;0,96%;59;0,1616
20/08/2024;GFGV37522O;3752,2;Put;42,000;-18,67%;17.411.286;16:59:52;38,000;55,000;38,000;51,639;3793;4500,00;1,47%;40,60%;50,01%;0,93%;59;0,1616
20/08/2024;GFGV38581O;3858,1;Put;61,300;-13,71%;67.174.250;16:59:56;64,501;78,999;57,000;71,036;10531;4500,00;1,47%;40,60%;51,39%;1,36%;59;0,1616
20/08/2024;GFGV41973O;4197,3;Put;131,004;-17,78%;67.206.877;16:59:31;158,000;160,000;115,000;159,326;4781;4500,00;1,47%;40,60%;50,91%;2,91%;59;0,1616
20/08/2024;GFGV42581O;4258,1;Put;148,999;-17,70%;64.279.577;16:59:49;181,044;189,000;140,000;181,044;4074;4500,00;1,47%;40,60%;51,07%;3,31%;59;0,1616
20/08/2024;GFGV44581O;4458,1;Put;220,000;-15,81%;25.984.682;16:57:56;260,000;269,000;211,101;261,312;1093;4500,00;1,47%;40,60%;51,78%;4,89%;59;0,1616
20/08/2024;GFGV46581O;4658,1;Put;320,000;-15,94%;18.760.870;16:57:53;305,000;390,000;280,000;380,691;536;4500,00;1,47%;40,60%;54,28%;3,60%;59;0,1616
20/08/2024;GFGV48581O;4858,1;Put;425,001;-12,88%;4.858.928;16:58:51;470,000;499,000;422,010;487,857;106;4500,00;1,47%;40,60%;55,20%;1,49%;59;0,1616
20/08/2024;GFGV51973O;5197,3;Put;673,000;-16,91%;3.502.600;16:51:38;725,000;725,000;672,000;810,000;52;4500,00;1,47%;40,60%;62,31%;-0,54%;59;0,1616
20/08/2024;GFGV53973O;5397,3;Put;795,000;0,00%;1.766.100;12:53:56;804,000;804,000;795,000;0,000;22;4500,00;1,47%;40,60%;61,07%;-2,27%;59;0,1616
20/08/2024;GFGV56964O;5696,4;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;4500,00;1,47%;40,60%;;;59;0,1616
20/08/2024;GFGV6000OC;6000;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;4500,00;1,47%;40,60%;;;59;0,1616
20/08/2024;GFGV60964O;6096,4;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;2000,000;0;4500,00;1,47%;40,60%;;;59;0,1616
21/08/2024;GFGC29581O;2958,1;Call;1570,000;0,77%;7.800.937;15:55:45;1581,000;1581,000;1548,370;1558,020;50;4385,00;-2,56%;38,50%;0,00%;3,26%;58;0,1589
21/08/2024;GFGC31081O;3108,1;Call;1369,421;-8,69%;3.100.442;14:41:33;1435,000;1435,000;1369,421;1499,830;22;4385,00;-2,56%;38,50%;0,00%;2,11%;58;0,1589
21/08/2024;GFGC3150OC;3150;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;1328,080;0;4385,00;-2,56%;38,50%;;;58;0,1589
21/08/2024;GFGC32581O;3258,1;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;1287,290;0;4385,00;-2,56%;38,50%;;;58;0,1589
21/08/2024;GFGC35581O;3558,1;Call;1039,990;-4,59%;914.008;16:59:07;1029,380;1043,000;970,100;1090,000;9;4385,00;-2,56%;38,50%;30,12%;4,86%;58;0,1589
21/08/2024;GFGC3750OC;3750;Call;850,000;-0,12%;1.183.954;16:41:38;819,438;860,000;819,438;851,000;14;4385,00;-2,56%;38,50%;0,00%;4,90%;58;0,1589
21/08/2024;GFGC37522O;3752,2;Call;834,000;-8,32%;4.781.548;16:36:51;890,000;890,000;815,000;909,699;56;4385,00;-2,56%;38,50%;0,00%;4,59%;58;0,1589
21/08/2024;GFGC38581O;3858,1;Call;755,000;-10,18%;93.039.994;16:58:25;800,000;810,000;730,000;840,593;1207;4385,00;-2,56%;38,50%;0,00%;5,20%;58;0,1589
21/08/2024;GFGC41973O;4197,3;Call;504,500;-12,22%;40.227.978;16:59:49;547,000;565,118;490,012;574,750;758;4385,00;-2,56%;38,50%;33,36%;7,22%;58;0,1589
21/08/2024;GFGC42581O;4258,1;Call;460,000;-13,10%;221.479.635;16:59:59;495,000;520,000;445,000;529,341;4664;4385,00;-2,56%;38,50%;33,03%;7,60%;58;0,1589
21/08/2024;GFGC44581O;4458,1;Call;345,000;-15,32%;400.143.535;16:59:51;404,000;404,000;333,000;407,409;11017;4385,00;-2,56%;38,50%;34,79%;7,87%;58;0,1589
21/08/2024;GFGC46581O;4658,1;Call;253,300;-16,64%;193.854.271;16:59:53;286,001;292,000;242,000;303,857;7329;4385,00;-2,56%;38,50%;36,13%;5,78%;58;0,1589
21/08/2024;GFGC48581O;4858,1;Call;181,100;-17,69%;211.275.633;16:59:52;225,000;225,000;174,500;220,023;11017;4385,00;-2,56%;38,50%;37,01%;4,13%;58;0,1589
21/08/2024;GFGC51973O;5197,3;Call;97,000;-18,26%;151.107.530;16:59:54;119,000;122,000;95,000;118,668;14689;4385,00;-2,56%;38,50%;38,00%;2,21%;58;0,1589
21/08/2024;GFGC53973O;5397,3;Call;71,900;-18,61%;46.685.778;16:59:59;77,000;81,000;67,000;88,336;6279;4385,00;-2,56%;38,50%;39,81%;1,64%;58;0,1589
21/08/2024;GFGC56964O;5696,4;Call;44,353;-19,73%;9.040.578;16:59:29;46,500;52,500;42,300;55,255;1927;4385,00;-2,56%;38,50%;41,65%;1,01%;58;0,1589
21/08/2024;GFGC6000OC;6000;Call;29,390;-15,67%;10.999.801;16:59:56;35,900;35,900;25,500;34,852;3752;4385,00;-2,56%;38,50%;44,05%;0,67%;58;0,1589
21/08/2024;GFGC60964O;6096,4;Call;24,490;-19,61%;17.340.857;16:59:29;26,000;28,000;22,000;30,465;7002;4385,00;-2,56%;38,50%;44,20%;0,56%;58;0,1589
21/08/2024;GFGV29581O;2958,1;Put;5,399;32,49%;600.651;16:59:51;4,010;5,450;3,720;4,075;1249;4385,00;-2,56%;38,50%;55,17%;0,12%;58;0,1589
21/08/2024;GFGV31081O;3108,1;Put;8,000;34,79%;482.051;16:59:51;5,800;8,000;5,800;5,935;672;4385,00;-2,56%;38,50%;53,09%;0,18%;58;0,1589
21/08/2024;GFGV3150OC;3150;Put;7,600;5,78%;649.269;16:59:35;7,500;13,000;7,000;7,185;793;4385,00;-2,56%;38,50%;51,11%;0,17%;58;0,1589
21/08/2024;GFGV32581O;3258,1;Put;11,500;15,12%;867.774;16:59:29;11,000;12,499;9,900;9,990;763;4385,00;-2,56%;38,50%;50,88%;0,26%;58;0,1589
21/08/2024;GFGV35581O;3558,1;Put;29,000;21,75%;4.466.539;16:59:46;25,900;30,998;25,900;23,820;1566;4385,00;-2,56%;38,50%;49,26%;0,66%;58;0,1589
21/08/2024;GFGV3750OC;3750;Put;51,010;19,03%;7.181.966;16:56:34;48,000;55,000;45,998;42,856;1402;4385,00;-2,56%;38,50%;48,97%;1,16%;58;0,1589
21/08/2024;GFGV37522O;3752,2;Put;53,000;26,13%;12.489.161;16:59:29;40,000;55,600;40,000;42,021;2402;4385,00;-2,56%;38,50%;49,47%;1,21%;58;0,1589
21/08/2024;GFGV38581O;3858,1;Put;72,050;18,61%;68.110.831;16:59:36;64,000;77,890;61,000;60,746;9575;4385,00;-2,56%;38,50%;49,85%;1,64%;58;0,1589
21/08/2024;GFGV41973O;4197,3;Put;159,999;22,24%;39.701.197;16:59:57;142,000;160,000;138,000;130,886;2666;4385,00;-2,56%;38,50%;50,53%;3,65%;58;0,1589
21/08/2024;GFGV42581O;4258,1;Put;172,920;18,72%;71.819.346;16:59:38;155,000;175,622;148,000;145,652;4312;4385,00;-2,56%;38,50%;49,34%;3,94%;58;0,1589
21/08/2024;GFGV44581O;4458,1;Put;258,890;17,10%;82.145.866;16:59:48;224,000;258,890;212,100;221,086;3466;4385,00;-2,56%;38,50%;50,85%;4,24%;58;0,1589
21/08/2024;GFGV46581O;4658,1;Put;368,000;11,61%;19.116.628;16:54:33;360,000;370,000;332,000;329,730;534;4385,00;-2,56%;38,50%;53,13%;2,16%;58;0,1589
21/08/2024;GFGV48581O;4858,1;Put;480,001;11,84%;15.812.602;16:49:06;320,000;524,900;320,000;429,204;320;4385,00;-2,56%;38,50%;53,54%;0,16%;58;0,1589
21/08/2024;GFGV51973O;5197,3;Put;786,000;16,79%;5.430.296;16:25:27;750,000;800,000;750,000;673,000;69;4385,00;-2,56%;38,50%;67,22%;-0,60%;58;0,1589
21/08/2024;GFGV53973O;5397,3;Put;916,000;14,10%;11.616.646;16:24:56;969,950;1000,000;916,000;802,773;121;4385,00;-2,56%;38,50%;66,09%;-2,20%;58;0,1589
21/08/2024;GFGV56964O;5696,4;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;4385,00;-2,56%;38,50%;;;58;0,1589
21/08/2024;GFGV6000OC;6000;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;4385,00;-2,56%;38,50%;;;58;0,1589
21/08/2024;GFGV60964O;6096,4;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;2000,000;0;4385,00;-2,56%;38,50%;;;58;0,1589
22/08/2024;GFGC29581O;2958,1;Call;1491,000;-4,42%;149.100;11:56:55;1491,000;1491,000;1491,000;1560,000;1;4275,00;-2,50%;39,50%;0,00%;4,07%;57;0,1562
22/08/2024;GFGC31081O;3108,1;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;1369,421;0;4275,00;-2,50%;39,50%;;;57;0,1562
22/08/2024;GFGC3150OC;3150;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;1328,080;0;4275,00;-2,50%;39,50%;;;57;0,1562
