FECHA;ESPECIE;BASE;TIPO;ÚLTIMO;%;MONTO;HORA;APE.;MAX.;MIN.;C. ANT.;NOMINAL;PRECIO GGAL;VAR. % GGAL;TLR;VI %;VE %;DELTA;GAMMA;VEGA;THETA;DÍAS AL VTO.;PLAZO (años)
19/06/2025;GFGV77452G;7745,2;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;648,000;0;6370,00;0,47%;29,50%;;;-0,8065;0,0003;6,8477;2,5854;56;0,1534
19/06/2025;GFGV79452G;7945,2;Put;1500,031;47,96%;16.850.250;16:11:29;1417,001;1550,000;1417,001;1013,801;113;6370,00;0,47%;29,50%;67,37%;-1,18%;-0,8474;0,0002;5,8850;3,2786;56;0,1534
19/06/2025;GFGV82452G;8245,2;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;800,000;0;6370,00;0,47%;29,50%;;;-0,8959;0,0002;4,5102;4,2359;56;0,1534
19/06/2025;GFGV85452G;8545,2;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;956,000;0;6370,00;0,47%;29,50%;;;-0,9310;0,0001;3,3147;5,0671;56;0,1534
19/06/2025;GFGV8900AG;8900;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;6370,00;0,47%;29,50%;;;-0,9590;0,0001;2,1953;5,8805;56;0,1534
19/06/2025;GFGV9200AG;9200;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;6370,00;0,47%;29,50%;;;-0,9742;0,0001;1,4950;6,4396;56;0,1534
19/06/2025;GFGV94452G;9445,2;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;6370,00;0,47%;29,50%;;;-0,9827;0,0000;1,0687;6,8242;56;0,1534
19/06/2025;GFGV9500AG;9500;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;6370,00;0,47%;29,50%;;;-0,9842;0,0000;0,9890;6,9027;56;0,1534
19/06/2025;GFGV97452G;9745,2;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;6370,00;0,47%;29,50%;;;-0,9895;0,0000;0,6920;7,2257;56;0,1534
19/06/2025;GFGV9800AG;9800;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;6370,00;0,47%;29,50%;;;-0,9905;0,0000;0,6375;7,2924;56;0,1534
19/06/2025;GFGV10100G;10100;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;6370,00;0,47%;29,50%;;;-0,9944;0,0000;0,4014;7,6286;56;0,1534
23/06/2025;GFGC3900AG;3900;Call;2269,190;0,00%;6.789.976;15:02:31;2401,000;2401,000;2269,190;0,000;29;6010,00;-5,65%;31,40%;0,00%;2,65%;0,9994;0,0000;0,0470;-3,2232;52;0,1425
23/06/2025;GFGC4200AG;4200;Call;1990,869;0,00%;7.441.295;14:51:10;2086,000;2086,000;1934,591;0,000;37;6010,00;-5,65%;31,40%;0,00%;3,01%;0,9970;0,0000;0,2056;-3,5179;52;0,1425
23/06/2025;GFGC4500AG;4500;Call;1500,000;-29,46%;10.263.607;16:57:56;1818,669;1818,670;1500,000;2126,510;60;6010,00;-5,65%;31,40%;0,00%;-0,17%;0,9891;0,0000;0,6526;-3,8928;52;0,1425
23/06/2025;GFGC4800AG;4800;Call;1400,000;-19,06%;4.910.490;15:15:37;1466,120;1466,120;1400,000;1729,700;34;6010,00;-5,65%;31,40%;0,00%;3,16%;0,9689;0,0001;1,5905;-4,3882;52;0,1425
23/06/2025;GFGC5100AG;5100;Call;1233,309;-14,29%;2.823.717;16:09:54;1267,810;1267,810;1141,000;1439,000;23;6010,00;-5,65%;31,40%;56,61%;5,38%;0,9282;0,0002;3,1068;-4,9898;52;0,1425
23/06/2025;GFGC53452G;5345,2;Call;990,000;-28,15%;7.038.020;15:58:11;1063,900;1081,999;950,000;1377,890;69;6010,00;-5,65%;31,40%;46,11%;5,41%;0,8750;0,0002;4,6686;-5,4909;52;0,1425
23/06/2025;GFGC56452G;5645,2;Call;804,000;-60,53%;7.844.900;16:55:15;797,000;826,000;680,000;2037,000;100;6010,00;-5,65%;31,40%;50,28%;7,31%;0,7847;0,0003;6,6343;-5,9733;52;0,1425
23/06/2025;GFGC59452G;5945,2;Call;622,670;-22,19%;323.305.410;16:59:28;588,000;661,000;570,001;800,250;5408;6010,00;-5,65%;31,40%;50,21%;9,28%;0,6716;0,0004;8,1994;-6,1565;52;0,1425
23/06/2025;GFGC6200AG;6200;Call;485,000;0,00%;126.755.380;16:59:49;331,500;490,722;331,500;0,000;2794;6010,00;-5,65%;31,40%;49,38%;8,07%;0,5658;0,0004;8,9265;-6,0061;52;0,1425
23/06/2025;GFGC63452G;6345,2;Call;420,009;-27,78%;593.442.016;16:59:49;584,000;584,000;374,371;581,564;14480;6010,00;-5,65%;31,40%;49,36%;6,99%;0,5048;0,0004;9,0492;-5,7945;52;0,1425
23/06/2025;GFGC65452G;6545,2;Call;345,000;-27,76%;155.218.807;16:59:56;365,000;370,000;300,100;477,581;4654;6010,00;-5,65%;31,40%;49,74%;5,74%;0,4231;0,0004;8,8810;-5,3740;52;0,1425
23/06/2025;GFGC67452G;6745,2;Call;274,000;-28,40%;163.137.976;16:59:42;250,000;310,000;231,000;382,675;6214;6010,00;-5,65%;31,40%;49,23%;4,56%;0,3468;0,0004;8,3744;-4,8395;52;0,1425
23/06/2025;GFGC69452G;6945,2;Call;220,000;-28,54%;221.927.540;16:59:57;263,339;263,339;193,200;307,847;10491;6010,00;-5,65%;31,40%;49,43%;3,66%;0,2783;0,0004;7,6138;-4,2363;52;0,1425
23/06/2025;GFGC71452G;7145,2;Call;170,012;-30,89%;138.861.569;16:59:57;178,000;190,000;143,000;245,996;8574;6010,00;-5,65%;31,40%;48,90%;2,83%;0,2188;0,0003;6,6952;-3,6093;52;0,1425
23/06/2025;GFGC73452G;7345,2;Call;141,000;-28,03%;134.053.241;16:59:57;175,000;175,000;105,000;195,923;10050;6010,00;-5,65%;31,40%;50,09%;2,35%;0,1686;0,0003;5,7106;-2,9976;52;0,1425
23/06/2025;GFGC75452G;7545,2;Call;108,799;-28,20%;139.181.928;16:59:57;100,000;116,000;85,000;151,532;13801;6010,00;-5,65%;31,40%;49,87%;1,81%;0,1276;0,0002;4,7364;-2,4305;52;0,1425
23/06/2025;GFGC77452G;7745,2;Call;81,990;-29,74%;25.924.088;16:56:25;95,000;97,000;60,001;116,700;3392;6010,00;-5,65%;31,40%;49,45%;1,36%;0,0948;0,0002;3,8288;-1,9269;52;0,1425
23/06/2025;GFGC79452G;7945,2;Call;65,000;-26,18%;47.487.310;16:59:02;61,000;70,000;53,000;88,047;8002;6010,00;-5,65%;31,40%;49,92%;1,08%;0,0693;0,0001;3,0229;-1,4958;52;0,1425
23/06/2025;GFGC82452G;8245,2;Call;42,000;-27,44%;28.565.065;16:57:55;35,000;45,000;34,000;57,884;7317;6010,00;-5,65%;31,40%;49,56%;0,70%;0,0421;0,0001;2,0372;-0,9867;52;0,1425
23/06/2025;GFGC85452G;8545,2;Call;29,799;-25,58%;10.999.047;16:59:38;37,000;37,000;24,001;40,044;3897;6010,00;-5,65%;31,40%;50,40%;0,50%;0,0248;0,0001;1,3148;-0,6256;52;0,1425
23/06/2025;GFGC8900AG;8900;Call;18,500;-28,12%;887.168;16:46:58;23,000;23,000;16,200;25,737;474;6010,00;-5,65%;31,40%;50,65%;0,31%;0,0127;0,0000;0,7458;-0,3487;52;0,1425
23/06/2025;GFGC9200AG;9200;Call;14,490;-19,50%;689.199;16:59:38;14,857;21,868;13,000;18,000;495;6010,00;-5,65%;31,40%;52,24%;0,24%;0,0071;0,0000;0,4452;-0,2056;52;0,1425
23/06/2025;GFGC94452G;9445,2;Call;11,897;-20,72%;785.557;16:59:57;11,500;12,500;9,500;15,006;709;6010,00;-5,65%;31,40%;53,42%;0,20%;0,0043;0,0000;0,2856;-0,1307;52;0,1425
23/06/2025;GFGC9500AG;9500;Call;11,000;-21,54%;667.358;16:56:22;10,000;11,500;9,000;14,020;622;6010,00;-5,65%;31,40%;53,39%;0,18%;0,0038;0,0000;0,2580;-0,1179;52;0,1425
23/06/2025;GFGC97452G;9745,2;Call;8,722;-27,32%;1.425.442;16:59:38;11,500;11,500;8,220;12,000;1607;6010,00;-5,65%;31,40%;54,20%;0,15%;0,0023;0,0000;0,1620;-0,0734;52;0,1425
23/06/2025;GFGC9800AG;9800;Call;8,400;-23,64%;338.619;16:57:45;8,000;10,000;7,001;11,000;404;6010,00;-5,65%;31,40%;54,48%;0,14%;0,0020;0,0000;0,1456;-0,0659;52;0,1425
23/06/2025;GFGC10100G;10100;Call;7,120;-20,70%;7.085.031;16:59:57;8,695;8,700;6,810;8,979;9799;6010,00;-5,65%;31,40%;56,24%;0,12%;0,0011;0,0000;0,0803;-0,0361;52;0,1425
23/06/2025;GFGV3900AG;3900;Put;3,700;12,29%;721.249;16:59:56;4,755;5,600;3,200;3,295;1799;6010,00;-5,65%;31,40%;55,21%;0,06%;-0,0006;0,0000;0,0470;-0,0149;52;0,1425
23/06/2025;GFGV4200AG;4200;Put;7,500;41,22%;1.073.408;16:59:57;6,000;8,500;4,050;5,311;1708;6010,00;-5,65%;31,40%;52,49%;0,12%;-0,0030;0,0000;0,2056;-0,0628;52;0,1425
23/06/2025;GFGV4500AG;4500;Put;15,499;68,56%;2.162.068;16:59:57;12,600;17,000;7,250;9,195;1647;6010,00;-5,65%;31,40%;50,49%;0,26%;-0,0109;0,0000;0,6526;-0,1909;52;0,1425
23/06/2025;GFGV4800AG;4800;Put;31,000;98,85%;4.468.788;16:56:48;21,000;37,166;18,000;15,590;1719;6010,00;-5,65%;31,40%;48,91%;0,52%;-0,0311;0,0001;1,5905;-0,4395;52;0,1425
23/06/2025;GFGV5100AG;5100;Put;57,000;102,91%;18.912.347;16:59:38;41,550;61,000;33,101;28,091;3837;6010,00;-5,65%;31,40%;47,19%;0,95%;-0,0718;0,0002;3,1068;-0,7943;52;0,1425
23/06/2025;GFGV53452G;5345,2;Put;98,000;103,65%;46.222.826;16:59:59;69,000;120,000;60,000;48,121;5298;6010,00;-5,65%;31,40%;47,33%;1,63%;-0,1250;0,0002;4,6686;-1,0937;52;0,1425
23/06/2025;GFGV56452G;5645,2;Put;166,799;98,97%;119.284.649;16:59:57;106,000;179,575;98,000;83,833;8189;6010,00;-5,65%;31,40%;46,74%;2,78%;-0,2153;0,0003;6,6343;-1,3293;52;0,1425
23/06/2025;GFGV59452G;5945,2;Put;270,000;87,14%;259.438.503;16:59:58;181,000;279,000;181,000;144,280;10836;6010,00;-5,65%;31,40%;46,89%;4,49%;-0,3284;0,0004;8,1994;-1,2657;52;0,1425
23/06/2025;GFGV6200AG;6200;Put;377,000;73,25%;94.969.824;16:58:30;324,000;408,998;263,000;217,599;2780;6010,00;-5,65%;31,40%;46,38%;3,11%;-0,4342;0,0004;8,9265;-0,9057;52;0,1425
23/06/2025;GFGV63452G;6345,2;Put;454,000;64,35%;418.584.309;16:58:56;315,000;486,000;315,000;276,243;10109;6010,00;-5,65%;31,40%;46,75%;1,98%;-0,4952;0,0004;9,0492;-0,5747;52;0,1425
23/06/2025;GFGV65452G;6545,2;Put;599,000;61,89%;206.694.273;16:59:15;445,000;631,813;445,000;369,999;3743;6010,00;-5,65%;31,40%;50,31%;1,06%;-0,5769;0,0004;8,8810;0,0103;52;0,1425
23/06/2025;GFGV67452G;6745,2;Put;732,100;51,83%;96.345.773;16:54:51;583,000;772,000;582,000;482,174;1373;6010,00;-5,65%;31,40%;51,30%;-0,05%;-0,6532;0,0004;8,3744;0,7093;52;0,1425
23/06/2025;GFGV69452G;6945,2;Put;900,000;48,71%;125.844.975;16:48:08;640,000;1018,999;640,000;605,219;1459;6010,00;-5,65%;31,40%;55,27%;-0,59%;-0,7217;0,0004;7,6138;1,4771;52;0,1425
23/06/2025;GFGV71452G;7145,2;Put;1123,000;52,60%;28.596.856;16:41:03;1059,912;1170,000;1000,010;735,906;271;6010,00;-5,65%;31,40%;65,18%;-0,20%;-0,7812;0,0003;6,6952;2,2686;52;0,1425
23/06/2025;GFGV73452G;7345,2;Put;1245,001;25,25%;23.084.897;16:13:47;1389,999;1389,999;1201,000;994,000;176;6010,00;-5,65%;31,40%;62,26%;-1,50%;-0,8314;0,0003;5,7106;3,0448;52;0,1425
23/06/2025;GFGV75452G;7545,2;Put;1500,000;31,00%;16.738.351;16:54:08;1600,999;1600,999;1350,000;1145,000;122;6010,00;-5,65%;31,40%;75,59%;-0,59%;-0,8724;0,0002;4,7364;3,7765;52;0,1425
23/06/2025;GFGV77452G;7745,2;Put;1501,621;131,73%;22.795.293;16:54:38;1850,000;1850,000;1431,401;648,000;156;6010,00;-5,65%;31,40%;53,59%;-3,89%;-0,9052;0,0002;3,8288;4,4446;52;0,1425
23/06/2025;GFGV79452G;7945,2;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;1500,010;0;6010,00;-5,65%;31,40%;;;-0,9307;0,0001;3,0229;5,0402;52;0,1425
23/06/2025;GFGV82452G;8245,2;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;800,000;0;6010,00;-5,65%;31,40%;;;-0,9579;0,0001;2,0372;5,7961;52;0,1425
23/06/2025;GFGV85452G;8545,2;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;956,000;0;6010,00;-5,65%;31,40%;;;-0,9752;0,0001;1,3148;6,4040;52;0,1425
23/06/2025;GFGV8900AG;8900;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;6010,00;-5,65%;31,40%;;;-0,9873;0,0000;0,7458;6,9728;52;0,1425
23/06/2025;GFGV9200AG;9200;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;6010,00;-5,65%;31,40%;;;-0,9929;0,0000;0,4452;7,3627;52;0,1425
23/06/2025;GFGV94452G;9445,2;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;6010,00;-5,65%;31,40%;;;-0,9957;0,0000;0,2856;7,6392;52;0,1425
23/06/2025;GFGV9500AG;9500;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;6010,00;-5,65%;31,40%;;;-0,9962;0,0000;0,2580;7,6972;52;0,1425
23/06/2025;GFGV97452G;9745,2;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;6010,00;-5,65%;31,40%;;;-0,9977;0,0000;0,1620;7,9433;52;0,1425
23/06/2025;GFGV9800AG;9800;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;6010,00;-5,65%;31,40%;;;-0,9980;0,0000;0,1456;7,9959;52;0,1425
23/06/2025;GFGV10100G;10100;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;6010,00;-5,65%;31,40%;;;-0,9989;0,0000;0,0803;8,2726;52;0,1425
24/06/2025;GFGC3900AG;3900;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;2269,190;0;6290,00;4,66%;31,00%;;;0,9999;0,0000;0,0116;-3,1756;51;0,1397
24/06/2025;GFGC4200AG;4200;Call;2311,000;16,56%;2.603.986;16:13:06;2061,270;2311,000;2061,270;1982,735;12;6290,00;4,66%;31,00%;79,49%;3,51%;0,9992;0,0000;0,0658;-3,4365;51;0,1397
24/06/2025;GFGC4500AG;4500;Call;2030,000;27,03%;1.184.656;16:42:06;1905,470;2030,000;1900,000;1598,000;6;6290,00;4,66%;31,00%;71,57%;3,82%;0,9963;0,0000;0,2622;-3,7390;51;0,1397
24/06/2025;GFGC4800AG;4800;Call;1755,000;24,20%;1.214.212;16:27:06;1690,000;1755,000;1690,000;1412,995;7;6290,00;4,66%;31,00%;65,35%;4,21%;0,9871;0,0000;0,7792;-4,1287;51;0,1397
24/06/2025;GFGC5100AG;5100;Call;1558,240;26,35%;3.361.824;15:55:04;1350,000;1558,240;1350,000;1233,309;24;6290,00;4,66%;31,00%;74,57%;5,85%;0,9651;0,0001;1,8112;-4,6408;51;0,1397
24/06/2025;GFGC53452G;5345,2;Call;1298,000;31,04%;3.633.150;16:19:22;1093,501;1298,000;1093,501;990,571;29;6290,00;4,66%;31,00%;60,66%;5,62%;0,9320;0,0001;3,0887;-5,1366;51;0,1397
24/06/2025;GFGC56452G;5645,2;Call;1020,000;26,87%;15.151.700;16:45:01;820,000;1037,000;820,000;804,000;158;6290,00;4,66%;31,00%;51,21%;5,97%;0,8675;0,0002;5,0388;-5,7493;51;0,1397
24/06/2025;GFGC59452G;5945,2;Call;800,000;29,00%;80.044.795;16:58:47;720,000;824,990;700,245;620,167;1010;6290,00;4,66%;31,00%;49,19%;7,24%;0,7759;0,0003;7,0347;-6,2121;51;0,1397
24/06/2025;GFGC6200AG;6200;Call;632,910;30,98%;47.364.624;16:58:35;581,500;655,000;565,010;483,217;765;6290,00;4,66%;31,00%;47,67%;8,63%;0,6808;0,0004;8,3997;-6,3648;51;0,1397
24/06/2025;GFGC63452G;6345,2;Call;552,000;31,62%;450.431.213;16:59:58;460,000;571,999;445,000;419,397;8608;6290,00;4,66%;31,00%;47,44%;8,78%;0,6219;0,0004;8,9383;-6,3263;51;0,1397
24/06/2025;GFGC65452G;6545,2;Call;452,000;33,32%;221.578.586;16:59:32;395,000;470,000;380,000;339,022;5059;6290,00;4,66%;31,00%;47,14%;7,19%;0,5387;0,0004;9,3358;-6,1181;51;0,1397
24/06/2025;GFGC67452G;6745,2;Call;370,000;33,74%;189.952.408;16:59:54;290,000;385,000;282,988;276,648;5403;6290,00;4,66%;31,00%;47,36%;5,88%;0,4562;0,0004;9,3233;-5,7442;51;0,1397
