FECHA;ESPECIE;BASE;TIPO;ÚLTIMO;%;MONTO;HORA;APE.;MAX.;MIN.;C. ANT.;NOMINAL;PRECIO GGAL;VAR. % GGAL;TLR;VI %;VE %;DELTA;GAMMA;VEGA;THETA;DÍAS AL VTO.;PLAZO (años)
17/10/2025;GFGC26777D;2677,7;Call;2387,460;0,00%;9.023.978;12:06:42;2372,500;2387,460;2370,010;0,000;38;4960,00;2,22%;51,00%;0,00%;2,12%;0,9877;0,0000;0,6562;-3,7547;63;0,1726
17/10/2025;GFGC27777D;2777,7;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;4960,00;2,22%;51,00%;;;0,9838;0,0000;0,8321;-3,9655;63;0,1726
17/10/2025;GFGC28777D;2877,7;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;4960,00;2,22%;51,00%;;;0,9791;0,0000;1,0348;-4,1868;63;0,1726
17/10/2025;GFGC29777D;2977,7;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;2400,000;0;4960,00;2,22%;51,00%;;;0,9735;0,0000;1,2641;-4,4179;63;0,1726
17/10/2025;GFGC30777D;3077,7;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;1990,000;0;4960,00;2,22%;51,00%;;;0,9669;0,0000;1,5193;-4,6577;63;0,1726
17/10/2025;GFGC31777D;3177,7;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;4960,00;2,22%;51,00%;;;0,9594;0,0001;1,7989;-4,9047;63;0,1726
17/10/2025;GFGC3330DI;3300;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;4960,00;2,22%;51,00%;;;0,9594;0,0001;1,7989;-4,9047;63;0,1726
17/10/2025;GFGC35777D;3577,7;Call;1705,000;10,71%;2.736.101;16:50:33;1580,300;1705,000;1567,840;1540,000;17;4960,00;2,22%;51,00%;60,76%;6,51%;0,9182;0,0001;3,1142;-5,9259;63;0,1726
17/10/2025;GFGC38777D;3877,7;Call;1396,776;3,46%;22.542.478;16:11:30;1400,000;1400,000;1350,000;1350,000;163;4960,00;2,22%;51,00%;0,00%;6,34%;0,8761;0,0001;4,2158;-6,6634;63;0,1726
17/10/2025;GFGC41777D;4177,7;Call;1178,000;6,93%;101.043.961;16:57:24;1149,000;1210,000;1000,000;1101,663;871;4960,00;2,22%;51,00%;49,41%;7,98%;0,8253;0,0002;5,3059;-7,3085;63;0,1726
17/10/2025;GFGC44777D;4477,7;Call;980,000;7,99%;397.460.745;16:59:59;851,000;988,000;851,000;907,515;4167;4960,00;2,22%;51,00%;55,76%;10,03%;0,7676;0,0002;6,2928;-7,8120;63;0,1726
17/10/2025;GFGC47558D;4755,8;Call;795,000;8,39%;562.261.370;16:59:04;750,965;810,000;742,736;733,437;7267;4960,00;2,22%;51,00%;55,38%;11,91%;0,7100;0,0002;7,0541;-8,1252;63;0,1726
17/10/2025;GFGC50343D;5034,3;Call;625,000;13,69%;301.647.862;16:59:56;560,000;632,000;552,000;549,730;5087;4960,00;2,22%;51,00%;54,04%;12,60%;0,6500;0,0002;7,6326;-8,2807;63;0,1726
17/10/2025;GFGC53343D;5334,3;Call;470,000;16,57%;173.049.212;16:59:50;409,000;473,000;408,000;403,196;3988;4960,00;2,22%;51,00%;52,98%;9,48%;0,5849;0,0002;8,0339;-8,2752;63;0,1726
17/10/2025;GFGC56558D;5655,8;Call;324,499;14,37%;127.506.341;16:59:21;285,000;329,000;279,000;283,727;4264;4960,00;2,22%;51,00%;50,70%;6,54%;0,5167;0,0002;8,2137;-8,0898;63;0,1726
17/10/2025;GFGC59558D;5955,8;Call;217,500;14,51%;661.410.486;16:59:59;192,000;217,500;190,666;189,938;32394;4960,00;2,22%;51,00%;48,67%;4,39%;0,4559;0,0002;8,1706;-7,7768;63;0,1726
17/10/2025;GFGC61558D;6155,8;Call;168,990;13,89%;136.620.622;16:59:42;155,000;168,990;148,000;148,379;8772;4960,00;2,22%;51,00%;48,47%;3,41%;0,4175;0,0002;8,0445;-7,5083;63;0,1726
17/10/2025;GFGC63343D;6334,3;Call;130,000;2,45%;98.447.562;16:59:28;126,500;142,000;120,000;126,885;7775;4960,00;2,22%;51,00%;47,75%;2,62%;0,3849;0,0002;7,8764;-7,2370;63;0,1726
17/10/2025;GFGC65343D;6534,3;Call;105,000;5,00%;51.248.631;16:59:02;110,000;112,000;95,000;100,000;5101;4960,00;2,22%;51,00%;48,71%;2,12%;0,3504;0,0002;7,6355;-6,9054;63;0,1726
17/10/2025;GFGC67131D;6713,1;Call;89,000;-0,31%;9.031.242;16:59:46;96,500;97,000;80,000;89,277;1063;4960,00;2,22%;51,00%;49,93%;1,79%;0,3213;0,0002;7,3818;-6,5908;63;0,1726
17/10/2025;GFGC69343D;6934,3;Call;71,500;-0,01%;8.572.404;16:59:59;66,000;71,500;62,111;71,510;1256;4960,00;2,22%;51,00%;51,06%;1,44%;0,2878;0,0002;7,0290;-6,1864;63;0,1726
17/10/2025;GFGC71343D;7134,3;Call;61,500;0,39%;7.101.278;16:59:08;66,000;68,800;53,000;61,263;1232;4960,00;2,22%;51,00%;52,65%;1,24%;0,2599;0,0002;6,6830;-5,8132;63;0,1726
17/10/2025;GFGC7400DI;7400;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;4960,00;2,22%;51,00%;;;0,2262;0,0002;6,1983;-5,3166;63;0,1726
17/10/2025;GFGC7600DI;7600;Call;46,500;1,04%;264.750;15:55:41;40,000;46,500;31,500;46,021;64;4960,00;2,22%;51,00%;56,72%;0,94%;0,2032;0,0002;5,8243;-4,9485;63;0,1726
17/10/2025;GFGC7800DI;7800;Call;37,600;-14,16%;148.789;16:06:18;39,000;40,304;34,001;43,800;40;4960,00;2,22%;51,00%;57,04%;0,76%;0,1822;0,0002;5,4491;-4,5894;63;0,1726
17/10/2025;GFGC79343D;7934,3;Call;36,900;-6,28%;12.039.223;16:58:54;35,000;40,000;31,001;39,371;3582;4960,00;2,22%;51,00%;58,77%;0,74%;0,1692;0,0002;5,1991;-4,3549;63;0,1726
17/10/2025;GFGC8300DI;8300;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;4960,00;2,22%;51,00%;;;0,1378;0,0001;4,5374;-3,7493;63;0,1726
17/10/2025;GFGC85131D;8513,1;Call;25,999;-3,71%;2.064.869;16:58:58;27,000;27,000;21,300;27,000;907;4960,00;2,22%;51,00%;62,27%;0,52%;0,1220;0,0001;4,1703;-3,4216;63;0,1726
17/10/2025;GFGC88131D;8813,1;Call;21,499;2,13%;1.481.904;16:58:55;20,000;22,330;17,061;21,050;775;4960,00;2,22%;51,00%;63,71%;0,43%;0,1025;0,0001;3,6828;-2,9942;63;0,1726
17/10/2025;GFGC91343D;9134,3;Call;18,997;3,84%;2.838.316;16:52:52;21,021;21,021;14,000;18,295;1773;4960,00;2,22%;51,00%;65,95%;0,38%;0,0849;0,0001;3,2034;-2,5816;63;0,1726
17/10/2025;GFGC94131D;9413,1;Call;14,380;-4,83%;5.405.887;16:57:06;11,001;19,000;11,001;15,110;3978;4960,00;2,22%;51,00%;65,92%;0,29%;0,0719;0,0001;2,8248;-2,2608;63;0,1726
17/10/2025;GFGV26777D;2677,7;Put;0,003;0,00%;15;12:00:42;0,003;0,003;0,003;0,000;51;4960,00;2,22%;51,00%;41,56%;0,00%;-0,0123;0,0000;0,6562;-0,3285;63;0,1726
17/10/2025;GFGV27777D;2777,7;Put;0,010;0,00%;1;12:27:01;0,010;0,010;0,010;0,000;1;4960,00;2,22%;51,00%;42,50%;0,00%;-0,0162;0,0000;0,8321;-0,4113;63;0,1726
17/10/2025;GFGV28777D;2877,7;Put;15,000;-16,67%;1.148.260;16:59:37;20,000;20,000;10,000;18,000;752;4960,00;2,22%;51,00%;81,94%;0,30%;-0,0209;0,0000;1,0348;-0,5047;63;0,1726
17/10/2025;GFGV29777D;2977,7;Put;19,500;-11,68%;1.322.752;16:58:55;26,000;30,000;18,000;22,078;582;4960,00;2,22%;51,00%;81,82%;0,39%;-0,0265;0,0000;1,2641;-0,6079;63;0,1726
17/10/2025;GFGV30777D;3077,7;Put;23,201;-28,19%;4.779.397;16:56:39;25,000;33,000;19,100;32,310;1790;4960,00;2,22%;51,00%;80,52%;0,47%;-0,0331;0,0000;1,5193;-0,7197;63;0,1726
17/10/2025;GFGV31777D;3177,7;Put;35,500;-11,56%;10.625.763;16:59:52;43,666;43,666;28,380;40,138;2975;4960,00;2,22%;51,00%;83,73%;0,72%;-0,0406;0,0001;1,7989;-0,8388;63;0,1726
17/10/2025;GFGV3300DI;3300;Put;30,000;0,00%;80.461;16:59:55;0,850;50,000;0,850;0,000;0;4960,00;2,22%;51,00%;;;-0,6496;0,0002;7,6355;1,4554;63;0,1726
17/10/2025;GFGV35777D;3577,7;Put;62,100;-26,77%;69.647.865;16:59:55;66,000;91,950;56,501;84,804;9882;4960,00;2,22%;51,00%;78,20%;1,25%;-0,0818;0,0001;3,1142;-1,3482;63;0,1726
17/10/2025;GFGV38777D;3877,7;Put;98,900;-29,65%;84.613.523;16:58:34;140,000;140,000;97,001;140,589;7127;4960,00;2,22%;51,00%;76,26%;1,99%;-0,1239;0,0001;4,2158;-1,7018;63;0,1726
17/10/2025;GFGV41777D;4177,7;Put;155,040;-28,42%;231.200.610;16:59:59;200,010;237,000;152,001;216,586;12115;4960,00;2,22%;51,00%;75,47%;3,13%;-0,1747;0,0002;5,3059;-1,9630;63;0,1726
17/10/2025;GFGV44777D;4477,7;Put;240,780;-26,10%;342.694.730;16:59:49;280,001;320,000;235,001;325,815;11754;4960,00;2,22%;51,00%;76,53%;4,85%;-0,2324;0,0002;6,2928;-2,0827;63;0,1726
17/10/2025;GFGV47558D;4755,8;Put;328,000;-20,79%;293.864.599;16:59:51;391,330;425,000;322,010;414,080;7808;4960,00;2,22%;51,00%;75,69%;6,61%;-0,2900;0,0002;7,0541;-2,0401;63;0,1726
17/10/2025;GFGV50343D;5034,3;Put;452,000;-16,31%;21.343.444;16:59:03;560,000;560,000;440,000;540,080;433;4960,00;2,22%;51,00%;77,42%;7,61%;-0,3500;0,0002;7,6326;-1,8392;63;0,1726
17/10/2025;GFGV53343D;5334,3;Put;581,000;-3,17%;4.445.214;16:59:58;650,000;650,000;580,000;600,000;73;4960,00;2,22%;51,00%;76,05%;4,17%;-0,4151;0,0002;8,0339;-1,4498;63;0,1726
17/10/2025;GFGV56558D;5655,8;Put;765,007;-14,14%;76.501;16:56:50;765,007;765,007;765,007;891,000;1;4960,00;2,22%;51,00%;77,65%;1,40%;-0,4833;0,0002;8,2137;-0,8531;63;0,1726
17/10/2025;GFGV59558D;5955,8;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;1060,000;0;4960,00;2,22%;51,00%;;;-0,5441;0,0002;8,1706;-0,1563;63;0,1726
17/10/2025;GFGV61558D;6155,8;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;4960,00;2,22%;51,00%;;;-0,5825;0,0002;8,0445;0,3681;63;0,1726
17/10/2025;GFGV63343D;6334,3;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;4960,00;2,22%;51,00%;;;-0,6151;0,0002;7,8764;0,8679;63;0,1726
17/10/2025;GFGV65343D;6534,3;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;4960,00;2,22%;51,00%;;;-0,6496;0,0002;7,6355;1,4554;63;0,1726
17/10/2025;GFGV67131D;6713,1;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;4960,00;2,22%;51,00%;;;-0,6787;0,0002;7,3818;1,9987;63;0,1726
17/10/2025;GFGV69343D;6934,3;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;4960,00;2,22%;51,00%;;;-0,7122;0,0002;7,0290;2,6862;63;0,1726
17/10/2025;GFGV71343D;7134,3;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;4960,00;2,22%;51,00%;;;-0,7401;0,0002;6,6830;3,3153;63;0,1726
17/10/2025;GFGV7400DI;7400;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;2662,026;0;4960,00;2,22%;51,00%;;;-0,7738;0,0002;6,1983;4,1518;63;0,1726
17/10/2025;GFGV7600DI;7600;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;2850,000;0;4960,00;2,22%;51,00%;;;-0,7968;0,0002;5,8243;4,7759;63;0,1726
17/10/2025;GFGV7800DI;7800;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;3147,131;0;4960,00;2,22%;51,00%;;;-0,8178;0,0002;5,4491;5,3909;63;0,1726
17/10/2025;GFGV79343D;7934,3;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;4960,00;2,22%;51,00%;;;-0,8308;0,0002;5,1991;5,7973;63;0,1726
17/10/2025;GFGV8300DI;8300;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;3651,009;0;4960,00;2,22%;51,00%;;;-0,8622;0,0001;4,5374;6,8707;63;0,1726
17/10/2025;GFGV85131D;8513,1;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;4960,00;2,22%;51,00%;;;-0,8780;0,0001;4,1703;7,4711;63;0,1726
17/10/2025;GFGV88131D;8813,1;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;4960,00;2,22%;51,00%;;;-0,8975;0,0001;3,6828;8,2824;63;0,1726
17/10/2025;GFGV91343D;9134,3;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;4960,00;2,22%;51,00%;;;-0,9151;0,0001;3,2034;9,1060;63;0,1726
17/10/2025;GFGV94131D;9413,1;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;4960,00;2,22%;51,00%;;;-0,9281;0,0001;2,8248;9,7835;63;0,1726
20/10/2025;GFGC26777D;2677,7;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;2375,884;0;5010,00;1,01%;48,75%;;;0,9892;0,0000;0,5792;-3,6142;60;0,1644
20/10/2025;GFGC27777D;2777,7;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;5010,00;1,01%;48,75%;;;0,9856;0,0000;0,7422;-3,8211;60;0,1644
20/10/2025;GFGC28777D;2877,7;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;5010,00;1,01%;48,75%;;;0,9812;0,0000;0,9318;-4,0399;60;0,1644
20/10/2025;GFGC29777D;2977,7;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;2400,000;0;5010,00;1,01%;48,75%;;;0,9760;0,0000;1,1484;-4,2700;60;0,1644
20/10/2025;GFGC30777D;3077,7;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;1990,000;0;5010,00;1,01%;48,75%;;;0,9698;0,0000;1,3915;-4,5105;60;0,1644
20/10/2025;GFGC31777D;3177,7;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;5010,00;1,01%;48,75%;;;0,9625;0,0000;1,6600;-4,7600;60;0,1644
20/10/2025;GFGC3300DI;3300;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;5010,00;1,01%;48,75%;;;0,9625;0,0000;1,6600;-4,7600;60;0,1644
20/10/2025;GFGC35777D;3577,7;Call;1515,560;-11,11%;5.229.438;15:21:12;1700,000;1708,333;1515,560;1705,000;31;5010,00;1,01%;48,75%;0,00%;1,66%;0,9226;0,0001;2,9437;-5,8099;60;0,1644
20/10/2025;GFGC38777D;3877,7;Call;1460,500;4,59%;7.873.519;15:40:01;1596,000;1596,000;1420,000;1396,409;52;5010,00;1,01%;48,75%;56,14%;6,55%;0,8810;0,0001;4,0383;-6,5855;60;0,1644
20/10/2025;GFGC41777D;4177,7;Call;1244,000;5,05%;324.150.140;16:58:41;1277,000;1319,484;1170,000;1184,167;2686;5010,00;1,01%;48,75%;63,31%;8,22%;0,8303;0,0002;5,1338;-7,2767;60;0,1644
20/10/2025;GFGC44777D;4477,7;Call;1010,000;2,90%;158.708.700;16:59:28;1250,000;1250,000;923,634;981,583;1547;5010,00;1,01%;48,75%;59,69%;9,53%;0,7723;0,0002;6,1339;-7,8276;60;0,1644
20/10/2025;GFGC47558D;4755,8;Call;838,000;4,63%;194.783.135;16:58:22;895,000;900,000;780,000;800,941;2298;5010,00;1,01%;48,75%;61,17%;11,65%;0,7138;0,0002;6,9099;-8,1800;60;0,1644
20/10/2025;GFGC50343D;5034,3;Call;660,000;5,67%;515.096.638;16:59:57;700,000;718,000;635,000;624,564;7737;5010,00;1,01%;48,75%;58,48%;13,17%;0,6528;0,0002;7,5017;-8,3667;60;0,1644
20/10/2025;GFGC53343D;5334,3;Call;497,980;6,50%;288.669.148;16:59:06;750,000;750,000;472,000;467,581;5878;5010,00;1,01%;48,75%;56,57%;9,94%;0,5864;0,0002;7,9128;-8,3835;60;0,1644
20/10/2025;GFGC56558D;5655,8;Call;352,000;8,73%;308.055.883;16:59:55;350,000;400,000;331,000;323,725;8766;5010,00;1,01%;48,75%;54,43%;7,03%;0,5167;0,0002;8,0965;-8,2084;60;0,1644
20/10/2025;GFGC59558D;5955,8;Call;234,000;7,69%;1.395.679.366;16:59:52;227,000;270,000;215,000;217,297;58480;5010,00;1,01%;48,75%;51,30%;4,67%;0,4546;0,0002;8,0510;-7,8937;60;0,1644
20/10/2025;GFGC61558D;6155,8;Call;183,000;9,10%;128.346.289;16:59:50;170,000;265,000;165,000;167,729;6945;5010,00;1,01%;48,75%;51,00%;3,65%;0,4154;0,0002;7,9206;-7,6190;60;0,1644
20/10/2025;GFGC63343D;6334,3;Call;147,500;13,45%;213.970.439;16:59:53;150,000;198,000;136,000;130,008;14439;5010,00;1,01%;48,75%;51,05%;2,94%;0,3821;0,0002;7,7471;-7,3394;60;0,1644
20/10/2025;GFGC65343D;6534,3;Call;113,010;7,68%;87.686.548;16:57:50;110,000;140,000;106,000;104,950;7609;5010,00;1,01%;48,75%;50,77%;2,26%;0,3469;0,0002;7,4992;-6,9962;60;0,1644
20/10/2025;GFGC67131D;6713,1;Call;95,000;7,74%;20.313.112;16:55:09;91,000;118,000;88,666;88,176;2015;5010,00;1,01%;48,75%;51,80%;1,90%;0,3173;0,0002;7,2385;-6,6697;60;0,1644
20/10/2025;GFGC69343D;6934,3;Call;78,000;11,43%;48.069.284;16:58:44;90,000;96,000;72,000;70,000;6095;5010,00;1,01%;48,75%;53,24%;1,56%;0,2833;0,0002;6,8769;-6,2493;60;0,1644
20/10/2025;GFGC71343D;7134,3;Call;64,100;9,72%;29.558.736;16:57:50;89,000;89,000;60,000;58,422;4302;5010,00;1,01%;48,75%;54,13%;1,28%;0,2550;0,0002;6,5231;-5,8612;60;0,1644
20/10/2025;GFGC7400DI;7400;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;5010,00;1,01%;48,75%;;;0,2209;0,0002;6,0292;-5,3450;60;0,1644
20/10/2025;GFGC7600DI;7600;Call;48,000;3,25%;477.052;16:57:46;60,000;60,000;46,500;46,488;92;5010,00;1,01%;48,75%;58,16%;0,96%;0,1978;0,0002;5,6493;-4,9626;60;0,1644
20/10/2025;GFGC7800DI;7800;Call;41,500;10,37%;360.367;16:00:47;43,333;50,000;40,000;37,600;86;5010,00;1,01%;48,75%;59,35%;0,83%;0,1768;0,0002;5,2693;-4,5902;60;0,1644
20/10/2025;GFGC79343D;7934,3;Call;40,500;15,38%;11.680.985;16:58:14;55,000;55,000;36,000;35,100;3004;5010,00;1,01%;48,75%;61,07%;0,81%;0,1637;0,0001;5,0169;-4,3474;60;0,1644
20/10/2025;GFGC8300DI;8300;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;5010,00;1,01%;48,75%;;;0,1324;0,0001;4,3513;-3,7221;60;0,1644
20/10/2025;GFGC85131D;8513,1;Call;27,001;18,64%;2.017.633;16:59:17;39,000;39,000;23,101;22,758;704;5010,00;1,01%;48,75%;63,91%;0,54%;0,1167;0,0001;3,9839;-3,3849;60;0,1644
20/10/2025;GFGC88131D;8813,1;Call;23,100;7,64%;1.859.586;16:59:29;31,000;31,000;21,501;21,461;780;5010,00;1,01%;48,75%;65,78%;0,46%;0,0975;0,0001;3,4985;-2,9467;60;0,1644
20/10/2025;GFGC91343D;9134,3;Call;22,899;20,54%;1.300.488;16:58:18;20,000;24,500;17,250;18,997;656;5010,00;1,01%;48,75%;69,43%;0,46%;0,0801;0,0001;3,0239;-2,5258;60;0,1644
20/10/2025;GFGC94131D;9413,1;Call;16,800;15,11%;47.524.339;16:59:57;18,250;27,000;15,001;14,595;28593;5010,00;1,01%;48,75%;68,91%;0,34%;0,0675;0,0001;2,6514;-2,2001;60;0,1644
20/10/2025;GFGV26777D;2677,7;Put;11,000;366566,67%;74.034;16:53:26;4,650;11,000;4,650;0,003;105;5010,00;1,01%;48,75%;87,89%;0,22%;-0,0108;0,0000;0,5792;-0,3132;60;0,1644
20/10/2025;GFGV27777D;2777,7;Put;14,000;139900,00%;1.034.787;16:58:09;0,018;19,550;0,018;0,010;796;5010,00;1,01%;48,75%;87,19%;0,28%;-0,0144;0,0000;0,7422;-0,3969;60;0,1644
20/10/2025;GFGV28777D;2877,7;Put;18,400;23,36%;4.386.134;16:59:52;14,000;19,998;10,000;14,916;2724;5010,00;1,01%;48,75%;87,18%;0,37%;-0,0188;0,0000;0,9318;-0,4924;60;0,1644
20/10/2025;GFGV29777D;2977,7;Put;23,500;20,51%;3.283.472;16:52:28;20,000;28,950;18,733;19,500;1467;5010,00;1,01%;48,75%;86,98%;0,47%;-0,0240;0,0000;1,1484;-0,5992;60;0,1644
20/10/2025;GFGV30777D;3077,7;Put;29,201;21,21%;8.168.381;16:59:52;20,000;35,000;16,000;24,092;2904;5010,00;1,01%;48,75%;86,53%;0,58%;-0,0302;0,0000;1,3915;-0,7164;60;0,1644
20/10/2025;GFGV31777D;3177,7;Put;37,000;7,18%;8.543.531;16:59:59;28,380;44,500;21,000;34,522;2432;5010,00;1,01%;48,75%;86,68%;0,74%;-0,0375;0,0000;1,6600;-0,8427;60;0,1644
20/10/2025;GFGV3300DI;3300;Put;48,000;60,00%;2.858.033;16:59:59;40,000;78,000;39,340;30,000;0;5010,00;1,01%;48,75%;;;-0,6531;0,0002;7,4992;1,0590;60;0,1644
20/10/2025;GFGV35777D;3577,7;Put;78,800;16,16%;136.410.526;16:58:50;45,000;90,000;45,000;67,837;18257;5010,00;1,01%;48,75%;85,79%;1,57%;-0,0774;0,0001;2,9437;-1,3994;60;0,1644
20/10/2025;GFGV38777D;3877,7;Put;115,000;15,96%;142.195.977;16:59:55;95,000;200,000;70,000;99,173;12375;5010,00;1,01%;48,75%;82,32%;2,30%;-0,1190;0,0001;4,0383;-1,8052;60;0,1644
20/10/2025;GFGV41777D;4177,7;Put;172,500;8,04%;181.123.467;16:59:38;145,000;300,000;120,001;159,656;10322;5010,00;1,01%;48,75%;80,91%;3,44%;-0,1697;0,0002;5,1338;-2,1266;60;0,1644
20/10/2025;GFGV44777D;4477,7;Put;256,500;5,58%;302.582.530;16:59:59;200,000;287,999;180,010;242,946;11817;5010,00;1,01%;48,75%;81,09%;5,12%;-0,2277;0,0002;6,1339;-2,3076;60;0,1644
20/10/2025;GFGV47558D;4755,8;Put;354,998;7,29%;184.722.601;16:59:58;150,021;375,000;150,021;330,869;5503;5010,00;1,01%;48,75%;81,54%;7,09%;-0,2862;0,0002;6,9099;-2,3173;60;0,1644
20/10/2025;GFGV50343D;5034,3;Put;460,432;1,22%;288.735.500;16:59:54;430,921;499,999;310,000;454,860;6417;5010,00;1,01%;48,75%;80,47%;8,71%;-0,3472;0,0002;7,5017;-2,1606;60;0,1644
20/10/2025;GFGV53343D;5334,3;Put;620,000;6,77%;28.858.732;16:59:06;633,577;650,000;573,570;580,667;490;5010,00;1,01%;48,75%;82,84%;5,90%;-0,4136;0,0002;7,9128;-1,8075;60;0,1644
20/10/2025;GFGV56558D;5655,8;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;765,007;0;5010,00;1,01%;48,75%;;;-0,4833;0,0002;8,0965;-1,2362;60;0,1644
20/10/2025;GFGV59558D;5955,8;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;1060,000;0;5010,00;1,01%;48,75%;;;-0,5454;0,0002;8,0510;-0,5517;60;0,1644
20/10/2025;GFGV61558D;6155,8;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;5010,00;1,01%;48,75%;;;-0,5846;0,0002;7,9206;-0,0304;60;0,1644
20/10/2025;GFGV63343D;6334,3;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;5010,00;1,01%;48,75%;;;-0,6179;0,0002;7,7471;0,4693;60;0,1644
20/10/2025;GFGV65343D;6534,3;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;5010,00;1,01%;48,75%;;;-0,6531;0,0002;7,4992;1,0590;60;0,1644
20/10/2025;GFGV67131D;6713,1;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;5010,00;1,01%;48,75%;;;-0,6827;0,0002;7,2385;1,6059;60;0,1644
20/10/2025;GFGV69343D;6934,3;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;5010,00;1,01%;48,75%;;;-0,7167;0,0002;6,8769;2,2990;60;0,1644
20/10/2025;GFGV71343D;7134,3;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;5010,00;1,01%;48,75%;;;-0,7450;0,0002;6,5231;2,9337;60;0,1644
20/10/2025;GFGV7400DI;7400;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;2662,026;0;5010,00;1,01%;48,75%;;;-0,7791;0,0002;6,0292;3,7774;60;0,1644
20/10/2025;GFGV7600DI;7600;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;2850,000;0;5010,00;1,01%;48,75%;;;-0,8022;0,0002;5,6493;4,4064;60;0,1644
20/10/2025;GFGV7800DI;7800;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;3147,131;0;5010,00;1,01%;48,75%;;;-0,8232;0,0002;5,2693;5,0253;60;0,1644
20/10/2025;GFGV79343D;7934,3;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;5010,00;1,01%;48,75%;;;-0,8363;0,0001;5,0169;5,4337;60;0,1644
20/10/2025;GFGV8300DI;8300;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;3651,009;0;5010,00;1,01%;48,75%;;;-0,8676;0,0001;4,3513;6,5098;60;0,1644
20/10/2025;GFGV85131D;8513,1;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;5010,00;1,01%;48,75%;;;-0,8833;0,0001;3,9839;7,1097;60;0,1644
20/10/2025;GFGV88131D;8813,1;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;5010,00;1,01%;48,75%;;;-0,9025;0,0001;3,4985;7,9177;60;0,1644
20/10/2025;GFGV91343D;9134,3;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;5010,00;1,01%;48,75%;;;-0,9199;0,0001;3,0239;8,7346;60;0,1644
20/10/2025;GFGV94131D;9413,1;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;5010,00;1,01%;48,75%;;;-0,9325;0,0001;2,6514;9,4040;60;0,1644
