FECHA;ESPECIE;BASE;TIPO;ÚLTIMO;%;MONTO;HORA;APE.;MAX.;MIN.;C. ANT.;NOMINAL;PRECIO GGAL;VAR. % GGAL;TLR;VI %;VE %;DELTA;GAMMA;VEGA;THETA;DÍAS AL VTO.;PLAZO (años)
20/02/2026;GFGV91754A;9175,4;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;7170,00;4,67%;36,00%;;;-0,8577;0,0002;6,3194;5,2461;56;0,1534
20/02/2026;GFGV94754A;9475,4;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;7170,00;4,67%;36,00%;;;-0,8969;0,0002;5,0399;6,2615;56;0,1534
20/02/2026;GFGV97054A;9705,4;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;7170,00;4,67%;36,00%;;;-0,9205;0,0001;4,1548;6,9637;56;0,1534
20/02/2026;GFGV10151A;10151;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;7170,00;4,67%;36,00%;;;-0,9534;0,0001;2,7366;8,1306;56;0,1534
20/02/2026;GFGV10975A;10975;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;7170,00;4,67%;36,00%;;;-0,9842;0,0000;1,1124;9,7166;56;0,1534
20/02/2026;GFGV11375A;11375;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;7170,00;4,67%;36,00%;;;-0,9910;0,0000;0,6837;10,2973;56;0,1534
20/02/2026;GFGV11800A;11800;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;7170,00;4,67%;36,00%;;;-0,9951;0,0000;0,3956;10,8307;56;0,1534
23/02/2026;GFGC4400AB;4400;Call;2728,910;-4,91%;41.348.136;16:38:36;2748,850;2813,480;2713,950;2869,840;151;6945,00;-3,14%;32,50%;0,00%;2,65%;0,9990;0,0000;0,0919;-3,7688;53;0,1452
23/02/2026;GFGC4600AB;4600;Call;2542,300;0,00%;33.859.436;16:00:12;2542,300;2572,210;2492,450;0,000;133;6945,00;-3,14%;32,50%;0,00%;2,84%;0,9976;0,0000;0,2005;-3,9747;53;0,1452
23/02/2026;GFGC4800AB;4800;Call;2295,870;0,00%;2.569.822;14:27:14;2360,670;2380,610;2290,890;0,000;11;6945,00;-3,14%;32,50%;0,00%;2,17%;0,9948;0,0000;0,3960;-4,2078;53;0,1452
23/02/2026;GFGC5000AB;5000;Call;2160,000;0,00%;6.487.790;15:33:31;2130,000;2204,000;2130,000;0,000;30;6945,00;-3,14%;32,50%;0,00%;3,10%;0,9898;0,0000;0,7164;-4,4782;53;0,1452
23/02/2026;GFGC5200AB;5200;Call;1967,520;0,00%;2.361.024;12:48:21;1967,520;1967,520;1967,520;0,000;12;6945,00;-3,14%;32,50%;0,00%;3,20%;0,9815;0,0000;1,1979;-4,7935;53;0,1452
23/02/2026;GFGC5400AB;5400;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;6945,00;-3,14%;32,50%;;;0,9687;0,0001;1,8660;-5,1559;53;0,1452
23/02/2026;GFGC5600AB;5600;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;6945,00;-3,14%;32,50%;;;0,9501;0,0001;2,7269;-5,5593;53;0,1452
23/02/2026;GFGC5800AB;5800;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;6945,00;-3,14%;32,50%;;;0,9246;0,0001;3,7618;-5,9878;53;0,1452
23/02/2026;GFGC59754A;5975,4;Call;1370,000;-8,05%;1.659.115;12:18:09;1383,655;1384,496;1370,000;1490,000;12;6945,00;-3,14%;32,50%;55,49%;5,77%;0,8961;0,0002;4,7771;-6,3650;53;0,1452
23/02/2026;GFGC61515A;6151,5;Call;1270,000;-7,56%;3.903.622;16:22:07;1354,000;1354,000;1116,370;1373,809;32;6945,00;-3,14%;32,50%;59,72%;6,86%;0,8614;0,0002;5,8504;-6,7233;53;0,1452
23/02/2026;GFGC6400AB;6400;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;6945,00;-3,14%;32,50%;;;0,8026;0,0002;7,3505;-7,1503;53;0,1452
23/02/2026;GFGC6600AB;6600;Call;850,000;41,67%;325.753;16:22:07;710,000;850,000;710,000;600,000;4;6945,00;-3,14%;32,50%;45,14%;7,27%;0,7479;0,0003;8,4469;-7,3910;53;0,1452
23/02/2026;GFGC6800AB;6800;Call;702,130;26,97%;7.849.327;16:58:57;705,011;710,000;680,000;553,000;113;6945,00;-3,14%;32,50%;42,67%;8,02%;0,6880;0,0003;9,3620;-7,5136;53;0,1452
23/02/2026;GFGC69282A;6928,2;Call;633,001;-14,29%;514.247.772;16:59:59;670,010;738,900;590,000;738,542;8215;6945,00;-3,14%;32,50%;43,24%;8,87%;0,6477;0,0003;9,8254;-7,5230;53;0,1452
23/02/2026;GFGC73515A;7351,5;Call;410,000;-15,18%;310.995.141;16:59:38;483,000;490,000;365,100;483,393;7568;6945,00;-3,14%;32,50%;41,80%;5,90%;0,5105;0,0003;10,5541;-7,1623;53;0,1452
23/02/2026;GFGC75282A;7528,2;Call;338,890;-14,13%;1.166.215.716;16:59:55;330,010;379,990;287,000;394,656;36349;6945,00;-3,14%;32,50%;41,69%;4,88%;0,4543;0,0003;10,4883;-6,8493;53;0,1452
23/02/2026;GFGC77515A;7751,5;Call;250,000;-16,45%;122.609.766;16:59:53;280,010;289,800;211,110;299,222;5064;6945,00;-3,14%;32,50%;40,28%;3,60%;0,3864;0,0003;10,1265;-6,3464;53;0,1452
23/02/2026;GFGC79515A;7951,5;Call;190,000;-19,48%;245.690.145;16:59:55;215,000;228,000;156,000;235,979;13142;6945,00;-3,14%;32,50%;39,68%;2,74%;0,3298;0,0003;9,5822;-5,8208;53;0,1452
23/02/2026;GFGC82282A;8228,2;Call;136,000;-18,30%;100.302.698;16:59:44;150,000;160,000;111,000;166,453;7623;6945,00;-3,14%;32,50%;40,20%;1,96%;0,2598;0,0003;8,5813;-5,0275;53;0,1452
23/02/2026;GFGC85754A;8575,4;Call;85,030;-23,77%;80.490.062;16:59:27;95,000;107,900;75,000;111,544;8991;6945,00;-3,14%;32,50%;40,34%;1,22%;0,1868;0,0002;7,1067;-4,0140;53;0,1452
23/02/2026;GFGC88515A;8851,5;Call;63,899;-19,11%;97.181.189;16:59:56;70,000;75,000;54,000;78,997;14401;6945,00;-3,14%;32,50%;41,66%;0,92%;0,1405;0,0002;5,9034;-3,2559;53;0,1452
23/02/2026;GFGC91754A;9175,4;Call;45,000;-21,51%;10.397.369;16:59:54;59,000;59,000;40,010;57,330;2313;6945,00;-3,14%;32,50%;42,88%;0,65%;0,0982;0,0001;4,5819;-2,4688;53;0,1452
23/02/2026;GFGC94754A;9475,4;Call;34,999;-28,43%;11.411.092;16:57:09;40,000;44,990;31,000;48,899;3325;6945,00;-3,14%;32,50%;44,58%;0,50%;0,0690;0,0001;3,5131;-1,8588;53;0,1452
23/02/2026;GFGC97054A;9705,4;Call;28,990;-21,72%;4.733.679;16:59:51;32,000;34,000;26,011;37,034;1657;6945,00;-3,14%;32,50%;45,80%;0,42%;0,0520;0,0001;2,8141;-1,4710;53;0,1452
23/02/2026;GFGC10151A;10151;Call;22,200;-20,71%;9.871.616;16:59:54;34,500;34,500;20,040;28,000;4179;6945,00;-3,14%;32,50%;48,72%;0,32%;0,0292;0,0001;1,7589;-0,9012;53;0,1452
23/02/2026;GFGC10975A;10975;Call;16,000;-24,34%;3.143.673;16:55:55;20,000;21,000;15,000;21,148;1934;6945,00;-3,14%;32,50%;54,53%;0,23%;0,0092;0,0000;0,6556;-0,3267;53;0,1452
23/02/2026;GFGC11375A;11375;Call;15,200;-20,00%;14.841.557;16:59:51;17,999;17,999;10,000;19,000;10014;6945,00;-3,14%;32,50%;57,88%;0,22%;0,0051;0,0000;0,3879;-0,1912;53;0,1452
23/02/2026;GFGC11800A;11800;Call;13,900;-16,04%;26.270.721;16:59:30;15,950;15,999;12,011;16,556;18914;6945,00;-3,14%;32,50%;60,89%;0,20%;0,0026;0,0000;0,2162;-0,1055;53;0,1452
23/02/2026;GFGV4400AB;4400;Put;5,570;34712,50%;681.728;16:59:41;0,025;8,990;0,025;0,016;1297;6945,00;-3,14%;32,50%;59,46%;0,08%;-0,0010;0,0000;0,0919;-0,0315;53;0,1452
23/02/2026;GFGV4600AB;4600;Put;8,100;13400,00%;516.819;16:57:09;0,096;10,000;0,096;0,060;706;6945,00;-3,14%;32,50%;57,73%;0,12%;-0,0024;0,0000;0,2005;-0,0676;53;0,1452
23/02/2026;GFGV4800AB;4800;Put;10,000;0,00%;188.150;16:59:55;0,100;16,000;0,100;0,000;263;6945,00;-3,14%;32,50%;54,73%;0,14%;-0,0052;0,0000;0,3960;-0,1309;53;0,1452
23/02/2026;GFGV5000AB;5000;Put;15,110;34,32%;4.823.058;16:59:50;8,100;21,890;8,100;11,249;2938;6945,00;-3,14%;32,50%;53,60%;0,22%;-0,0102;0,0000;0,7164;-0,2314;53;0,1452
23/02/2026;GFGV5200AB;5200;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;6945,00;-3,14%;32,50%;;;-0,0185;0,0000;1,1979;-0,3768;53;0,1452
23/02/2026;GFGV5400AB;5400;Put;31,005;19,25%;4.614.319;16:59:52;25,000;38,500;25,000;26,000;1355;6945,00;-3,14%;32,50%;50,95%;0,45%;-0,0313;0,0001;1,8660;-0,5694;53;0,1452
23/02/2026;GFGV5600AB;5600;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;6945,00;-3,14%;32,50%;;;-0,0499;0,0001;2,7269;-0,8028;53;0,1452
23/02/2026;GFGV5800AB;5800;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;6945,00;-3,14%;32,50%;;;-0,0754;0,0001;3,7618;-1,0615;53;0,1452
23/02/2026;GFGV59754A;5975,4;Put;94,700;50,57%;99.133.231;16:59:46;63,000;100,000;63,000;62,893;11222;6945,00;-3,14%;32,50%;50,34%;1,36%;-0,1039;0,0002;4,7771;-1,2897;53;0,1452
23/02/2026;GFGV61515A;6151,5;Put;130,000;49,08%;138.535.591;16:59:50;99,960;138,799;94,500;87,204;11658;6945,00;-3,14%;32,50%;50,71%;1,87%;-0,1386;0,0002;5,8504;-1,4984;53;0,1452
23/02/2026;GFGV6400AB;6400;Put;178,000;0,00%;539.064;16:57:44;110,000;200,000;110,000;0,000;30;6945,00;-3,14%;32,50%;49,24%;2,56%;-0,1974;0,0002;7,3505;-1,7144;53;0,1452
23/02/2026;GFGV6600AB;6600;Put;240,000;38,26%;372.101.219;16:59:08;197,800;270,000;194,000;173,589;15063;6945,00;-3,14%;32,50%;49,68%;3,46%;-0,2521;0,0003;8,4469;-1,7852;53;0,1452
23/02/2026;GFGV6800AB;6800;Put;306,520;0,00%;13.980.982;16:59:30;205,003;325,000;205,003;0,000;451;6945,00;-3,14%;32,50%;49,35%;4,41%;-0,3120;0,0003;9,3620;-1,7379;53;0,1452
23/02/2026;GFGV69282A;6928,2;Put;358,000;36,01%;717.327.768;16:59:51;303,990;386,250;285,000;263,221;20691;6945,00;-3,14%;32,50%;49,44%;5,15%;-0,3523;0,0003;9,8254;-1,6384;53;0,1452
23/02/2026;GFGV73515A;7351,5;Put;560,000;35,94%;125.172.988;16:58:31;488,500;584,480;450,000;411,932;2447;6945,00;-3,14%;32,50%;49,61%;2,21%;-0,4895;0,0003;10,5541;-0,9181;53;0,1452
23/02/2026;GFGV75282A;7528,2;Put;660,000;33,79%;66.709.343;16:59:51;540,000;685,000;455,500;493,295;1094;6945,00;-3,14%;32,50%;49,78%;1,11%;-0,5457;0,0003;10,4883;-0,4551;53;0,1452
23/02/2026;GFGV77515A;7751,5;Put;770,005;20,31%;3.283.499;16:19:59;720,000;820,000;720,000;640,000;43;6945,00;-3,14%;32,50%;47,29%;-0,53%;-0,6136;0,0003;10,1265;0,2375;53;0,1452
23/02/2026;GFGV79515A;7951,5;Put;1009,990;26,09%;39.225.903;16:55:04;925,000;1009,990;925,000;801,000;413;6945,00;-3,14%;32,50%;58,08%;0,05%;-0,6702;0,0003;9,5822;0,9329;53;0,1452
23/02/2026;GFGV82282A;8228,2;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;980,000;0;6945,00;-3,14%;32,50%;;;-0,7402;0,0003;8,5813;1,9612;53;0,1452
23/02/2026;GFGV85754A;8575,4;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;6945,00;-3,14%;32,50%;;;-0,8132;0,0002;7,1067;3,2697;53;0,1452
23/02/2026;GFGV88515A;8851,5;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;6945,00;-3,14%;32,50%;;;-0,8595;0,0002;5,9034;4,2623;53;0,1452
23/02/2026;GFGV91754A;9175,4;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;6945,00;-3,14%;32,50%;;;-0,9018;0,0001;4,5819;5,3245;53;0,1452
23/02/2026;GFGV94754A;9475,4;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;6945,00;-3,14%;32,50%;;;-0,9310;0,0001;3,5131;6,1893;53;0,1452
23/02/2026;GFGV97054A;9705,4;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;6945,00;-3,14%;32,50%;;;-0,9480;0,0001;2,8141;6,7725;53;0,1452
23/02/2026;GFGV10151A;10151;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;6945,00;-3,14%;32,50%;;;-0,9708;0,0001;1,7589;7,7207;53;0,1452
23/02/2026;GFGV10975A;10975;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;6945,00;-3,14%;32,50%;;;-0,9908;0,0000;0,6556;8,9952;53;0,1452
23/02/2026;GFGV11375A;11375;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;6945,00;-3,14%;32,50%;;;-0,9949;0,0000;0,3879;9,4703;53;0,1452
23/02/2026;GFGV11800A;11800;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;6945,00;-3,14%;32,50%;;;-0,9974;0,0000;0,2162;9,9170;53;0,1452
24/02/2026;GFGC4400AB;4400;Call;2766,570;1,38%;3.979.878;15:01:50;2851,320;2856,300;2766,570;2728,910;14;7055,00;1,58%;29,50%;0,00%;1,58%;0,9991;0,0000;0,0777;-3,4380;52;0,1425
24/02/2026;GFGC4600AB;4600;Call;2580,540;1,50%;6.343.850;14:54:54;2600,480;2665,290;2580,540;2542,300;24;7055,00;1,58%;29,50%;0,00%;1,78%;0,9980;0,0000;0,1717;-3,6263;52;0,1425
24/02/2026;GFGC4800AB;4800;Call;2474,270;7,89%;8.894.416;12:29:16;2409,470;2479,260;2409,470;2293,380;36;7055,00;1,58%;29,50%;64,32%;3,11%;0,9956;0,0000;0,3436;-3,8408;52;0,1425
24/02/2026;GFGC5000AB;5000;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;2160,000;0;7055,00;1,58%;29,50%;;;0,9913;0,0000;0,6295;-4,0923;52;0,1425
24/02/2026;GFGC5200AB;5200;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;1967,520;0;7055,00;1,58%;29,50%;;;0,9840;0,0000;1,0655;-4,3901;52;0,1425
24/02/2026;GFGC5400AB;5400;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;7055,00;1,58%;29,50%;;;0,9726;0,0001;1,6800;-4,7389;52;0,1425
24/02/2026;GFGC5600AB;5600;Call;1689,883;0,00%;337.977;12:21:52;1689,883;1689,883;1689,883;0,000;2;7055,00;1,58%;29,50%;33,66%;3,33%;0,9559;0,0001;2,4846;-5,1359;52;0,1425
24/02/2026;GFGC5800AB;5800;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;7055,00;1,58%;29,50%;;;0,9327;0,0001;3,4676;-5,5690;52;0,1425
24/02/2026;GFGC59754A;5975,4;Call;1350,000;-2,36%;550.296;11:39:02;1500,000;1500,000;1326,482;1382,596;4;7055,00;1,58%;29,50%;36,32%;3,83%;0,9065;0,0001;4,4480;-5,9615;52;0,1425
24/02/2026;GFGC61515A;6151,5;Call;1180,000;-7,09%;498.399;14:37:26;1261,993;1280,000;1180,000;1270,000;4;7055,00;1,58%;29,50%;31,88%;3,92%;0,8743;0,0002;5,5019;-6,3472;52;0,1425
24/02/2026;GFGC6400AB;6400;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;7055,00;1,58%;29,50%;;;0,8191;0,0002;7,0085;-6,8340;52;0,1425
