FECHA;ESPECIE;BASE;TIPO;ÚLTIMO;%;MONTO;HORA;APE.;MAX.;MIN.;C. ANT.;NOMINAL;PRECIO GGAL;VAR. % GGAL;TLR;VI %;VE %;DÍAS AL VTO.;PLAZO (años)
20/12/2024;GFGV4200FE;4200;Put;1,020;75,86%;33.552;16:39:58;0,800;1,849;0,800;0,580;352;7410,00;2,35%;35,02%;54,57%;0,01%;63;0,1726
20/12/2024;GFGV4400FE;4400;Put;2,300;13,24%;172.475;16:41:37;2,150;2,750;2,000;2,031;758;7410,00;2,35%;35,02%;55,31%;0,03%;63;0,1726
20/12/2024;GFGV4600FE;4600;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;1,100;0;7410,00;2,35%;35,02%;;;63;0,1726
20/12/2024;GFGV4800FE;4800;Put;4,550;-7,14%;333.305;16:59:35;2,500;4,700;2,500;4,900;779;7410,00;2,35%;35,02%;51,80%;0,06%;63;0,1726
20/12/2024;GFGV5000FE;5000;Put;6,800;-15,80%;1.319.056;16:59:35;10,000;11,000;5,510;8,076;1.810;7410,00;2,35%;35,02%;50,63%;0,09%;63;0,1726
20/12/2024;GFGV5200FE;5200;Put;9,550;-21,98%;634.517;16:48:08;10,500;15,000;5,670;12,240;656;7410,00;2,35%;35,02%;49,13%;0,13%;63;0,1726
20/12/2024;GFGV5400FE;5400;Put;15,000;50,00%;881.782;16:56:36;12,000;18,000;10,051;10,000;674;7410,00;2,35%;35,02%;48,67%;0,20%;63;0,1726
20/12/2024;GFGV5600FE;5600;Put;20,650;0,20%;4.603.565;16:56:36;30,000;30,000;16,221;20,609;2108;7410,00;2,35%;35,02%;47,30%;0,28%;63;0,1726
20/12/2024;GFGV5800FE;5800;Put;35,593;5,48%;2.072.546;16:52:06;42,000;55,000;20,000;33,745;683;7410,00;2,35%;35,02%;48,35%;0,48%;63;0,1726
20/12/2024;GFGV6000FE;6000;Put;43,000;-7,10%;29.293.678;16:53:03;60,000;85,000;36,000;46,286;6262;7410,00;2,35%;35,02%;45,96%;0,58%;63;0,1726
20/12/2024;GFGV6200FE;6200;Put;65,000;-4,65%;39.493.053;16:59:35;90,000;96,000;55,010;68,173;5888;7410,00;2,35%;35,02%;46,30%;0,88%;63;0,1726
20/12/2024;GFGV6400FE;6400;Put;94,999;-1,64%;57.005.072;16:59:35;140,000;140,000;79,000;96,582;5735;7410,00;2,35%;35,02%;46,75%;1,28%;63;0,1726
20/12/2024;GFGV6600FE;6600;Put;138,000;-0,43%;62.914.829;16:59:58;172,000;210,000;120,000;138,591;4162;7410,00;2,35%;35,02%;47,79%;1,86%;63;0,1726
20/12/2024;GFGV6800FE;6800;Put;188,000;-1,99%;80.765.541;16:58:01;286,610;286,610;166,000;191,820;3977;7410,00;2,35%;35,02%;48,38%;2,54%;63;0,1726
20/12/2024;GFGV7000FE;7000;Put;259,000;-1,46%;164.517.501;16:58:01;300,000;390,000;232,889;262,845;5923;7410,00;2,35%;35,02%;50,07%;3,50%;63;0,1726
20/12/2024;GFGV7200FE;7200;Put;328,000;-5,58%;85.248.144;16:59:41;450,000;504,170;300,000;347,380;2470;7410,00;2,35%;35,02%;50,40%;4,43%;63;0,1726
20/12/2024;GFGV7400FE;7400;Put;410,000;-7,06%;111.412.366;16:59:56;602,130;635,000;250,100;441,140;2469;7410,00;2,35%;35,02%;51,01%;5,53%;63;0,1726
20/12/2024;GFGV7600FE;7600;Put;485,000;-9,90%;31.303.674;16:53:13;575,000;744,000;412,000;538,293;543;7410,00;2,35%;35,02%;50,16%;3,98%;63;0,1726
20/12/2024;GFGV7800FE;7800;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;7410,00;2,35%;35,02%;;;63;0,1726
20/12/2024;GFGV8000FE;8000;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;7410,00;2,35%;35,02%;;;63;0,1726
20/12/2024;GFGV8300FE;8300;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;7410,00;2,35%;35,02%;;;63;0,1726
20/12/2024;GFGV8600FE;8600;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;7410,00;2,35%;35,02%;;;63;0,1726
20/12/2024;GFGV8900FE;8900;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;7410,00;2,35%;35,02%;;;63;0,1726
20/12/2024;GFGV9200FE;9200;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;7410,00;2,35%;35,02%;;;63;0,1726
20/12/2024;GFGV9500FE;9500;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;7410,00;2,35%;35,02%;;;63;0,1726
20/12/2024;GFGV9800FE;9800;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;7410,00;2,35%;35,02%;;;63;0,1726
20/12/2024;GFGV10100F;10100;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;7410,00;2,35%;35,02%;;;63;0,1726
23/12/2024;GFGC4050FE;4050;Call;3612,620;-4,93%;722.524;15:43:47;3612,620;3612,620;3612,620;3800,000;2;7410,00;0,00%;31,00%;101,56%;3,41%;60;0,1644
23/12/2024;GFGC4200FE;4200;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;2280,000;0;7410,00;0,00%;31,00%;;;60;0,1644
23/12/2024;GFGC4400FE;4400;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;3119,594;0;7410,00;0,00%;31,00%;;;60;0,1644
23/12/2024;GFGC4600FE;4600;Call;3023,270;3,46%;302.327;12:10:10;3023,270;3023,270;3023,270;2922,073;1;7410,00;0,00%;31,00%;0,00%;2,88%;60;0,1644
23/12/2024;GFGC4800FE;4800;Call;2884,670;5,91%;576.934;12:06:15;2884,670;2884,670;2884,670;2723,789;2;7410,00;0,00%;31,00%;73,02%;3,71%;60;0,1644
23/12/2024;GFGC5000FE;5000;Call;2800,000;3,70%;6.699.578;16:36:58;2700,000;2800,000;2645,740;2700,000;25;7410,00;0,00%;31,00%;95,50%;5,26%;60;0,1644
23/12/2024;GFGC5200FE;5200;Call;2497,100;4,42%;1.997.680;15:39:19;2497,100;2497,100;2497,100;2391,430;8;7410,00;0,00%;31,00%;59,85%;3,87%;60;0,1644
23/12/2024;GFGC5400FE;5400;Call;2308,340;7,15%;6.677.119;15:39:20;2318,370;2318,370;2278,230;2154,237;29;7410,00;0,00%;31,00%;55,63%;4,03%;60;0,1644
23/12/2024;GFGC5600FE;5600;Call;2089,470;19,76%;3.969.993;13:22:59;2089,470;2089,470;2089,470;1744,677;19;7410,00;0,00%;31,00%;31,63%;3,77%;60;0,1644
23/12/2024;GFGC5800FE;5800;Call;1940,830;2,69%;8.460.833;14:49:04;1890,660;1940,830;1860,560;1890,000;45;7410,00;0,00%;31,00%;50,35%;4,46%;60;0,1644
23/12/2024;GFGC6000FE;6000;Call;1626,591;1,66%;650.519;14:03:15;1626,005;1626,591;1626,005;1600,000;4;7410,00;0,00%;31,00%;0,00%;2,92%;60;0,1644
23/12/2024;GFGC6200FE;6200;Call;1651,030;1,56%;10.818.909;15:40:50;1801,768;1801,768;1580,000;1625,620;66;7410,00;0,00%;31,00%;57,67%;5,95%;60;0,1644
23/12/2024;GFGC6400FE;6400;Call;1439,883;2,95%;6.311.841;16:21:02;1510,000;1510,000;1150,000;1398,601;46;7410,00;0,00%;31,00%;48,98%;5,80%;60;0,1644
23/12/2024;GFGC6600FE;6600;Call;1275,000;-0,52%;6.306.249;16:55:40;1266,257;1300,000;1266,257;1281,660;49;7410,00;0,00%;31,00%;47,12%;6,28%;60;0,1644
23/12/2024;GFGC6800FE;6800;Call;1130,000;0,92%;70.878.553;16:53:37;1190,000;1300,000;900,000;1119,664;629;7410,00;0,00%;31,00%;47,00%;7,02%;60;0,1644
23/12/2024;GFGC7000FE;7000;Call;1004,990;0,47%;132.716.491;16:59:59;1050,000;1155,000;901,001;1000,239;1339;7410,00;0,00%;31,00%;47,98%;8,03%;60;0,1644
23/12/2024;GFGC7200FE;7200;Call;865,011;-0,46%;115.479.591;16:55:57;985,000;985,000;780,000;869,029;1350;7410,00;0,00%;31,00%;46,41%;8,84%;60;0,1644
23/12/2024;GFGC7400FE;7400;Call;750,000;-1,21%;225.720.743;16:59:06;885,780;885,780;680,001;759,165;3026;7410,00;0,00%;31,00%;46,34%;9,99%;60;0,1644
23/12/2024;GFGC7600FE;7600;Call;648,000;-1,68%;372.838.607;16:59:58;665,000;774,000;579,050;659,093;5778;7410,00;0,00%;31,00%;46,47%;8,74%;60;0,1644
23/12/2024;GFGC7800FE;7800;Call;561,000;-1,09%;115.119.195;16:53:24;590,000;643,446;510,001;567,210;2065;7410,00;0,00%;31,00%;46,97%;7,57%;60;0,1644
23/12/2024;GFGC8000FE;8000;Call;466,001;-3,25%;194.349.678;16:58:52;566,730;570,000;422,000;481,666;4048;7410,00;0,00%;31,00%;45,94%;6,29%;60;0,1644
23/12/2024;GFGC8300FE;8300;Call;374,000;-2,33%;134.597.855;16:57:43;400,000;450,000;340,000;382,928;3585;7410,00;0,00%;31,00%;47,12%;5,05%;60;0,1644
23/12/2024;GFGC8600FE;8600;Call;285,000;-2,24%;516.398.437;16:59:58;291,010;399,000;260,000;291,541;17749;7410,00;0,00%;31,00%;46,89%;3,85%;60;0,1644
23/12/2024;GFGC8900FE;8900;Call;220,000;-0,25%;45.676.431;16:59:29;260,000;274,000;195,000;220,551;2117;7410,00;0,00%;31,00%;47,28%;2,97%;60;0,1644
23/12/2024;GFGC9200FE;9200;Call;161,000;-4,15%;15.196.566;16:57:28;170,001;195,000;145,000;167,964;932;7410,00;0,00%;31,00%;46,80%;2,17%;60;0,1644
23/12/2024;GFGC9500FE;9500;Call;122,000;7,20%;51.000.320;16:59:58;160,000;160,000;106,000;113,801;4164;7410,00;0,00%;31,00%;47,16%;1,65%;60;0,1644
23/12/2024;GFGC9800FE;9800;Call;95,000;3,98%;29.704.124;16:59:53;100,000;140,000;77,000;91,362;3194;7410,00;0,00%;31,00%;47,97%;1,28%;60;0,1644
23/12/2024;GFGC10100F;10100;Call;67,001;3,59%;12.756.018;16:58:39;69,000;100,000;57,000;64,681;1878;7410,00;0,00%;31,00%;47,47%;0,90%;60;0,1644
23/12/2024;GFGV4050FE;4050;Put;1,350;28,45%;160.715;16:59:52;1,200;1,999;1,050;1,051;1182;7410,00;0,00%;31,00%;59,80%;0,02%;60;0,1644
23/12/2024;GFGV4200FE;4200;Put;1,500;47,06%;5.201;15:03:55;0,940;2,000;0,940;1,020;32;7410,00;0,00%;31,00%;57,30%;0,02%;60;0,1644
23/12/2024;GFGV4400FE;4400;Put;2,351;-2,77%;23.968;16:42:25;2,250;2,351;2,200;2,418;105;7410,00;0,00%;31,00%;55,96%;0,03%;60;0,1644
23/12/2024;GFGV4600FE;4600;Put;2,001;81,91%;74.462;16:49:08;2,001;3,450;2,000;1,100;226;7410,00;0,00%;31,00%;51,02%;0,03%;60;0,1644
23/12/2024;GFGV4800FE;4800;Put;4,000;-12,09%;511.172;16:57:00;4,550;4,550;4,000;4,550;1265;7410,00;0,00%;31,00%;51,31%;0,05%;60;0,1644
23/12/2024;GFGV5000FE;5000;Put;5,350;-25,34%;814.141;16:49:46;6,500;7,200;4,010;7,166;1535;7410,00;0,00%;31,00%;49,24%;0,07%;60;0,1644
23/12/2024;GFGV5200FE;5200;Put;7,299;-24,57%;1.109.587;16:59:55;9,680;9,680;6,500;9,677;1530;7410,00;0,00%;31,00%;47,37%;0,10%;60;0,1644
23/12/2024;GFGV5400FE;5400;Put;11,700;-22,00%;326.982;16:41:42;14,750;14,750;10,000;15,000;290;7410,00;0,00%;31,00%;46,79%;0,16%;60;0,1644
23/12/2024;GFGV5600FE;5600;Put;14,760;-28,52%;1.177.839;16:51:15;30,000;30,000;14,500;20,650;637;7410,00;0,00%;31,00%;44,50%;0,20%;60;0,1644
23/12/2024;GFGV5800FE;5800;Put;22,500;-31,33%;921.638;16:47:15;35,250;35,250;22,500;32,766;342;7410,00;0,00%;31,00%;43,82%;0,30%;60;0,1644
23/12/2024;GFGV6000FE;6000;Put;39,400;-21,20%;2.327.847;16:58:02;60,000;60,000;33,100;50,002;561;7410,00;0,00%;31,00%;44,84%;0,53%;60;0,1644
23/12/2024;GFGV6200FE;6200;Put;55,000;-16,04%;13.051.736;16:59:58;52,000;70,000;52,000;65,509;2183;7410,00;0,00%;31,00%;43,95%;0,74%;60;0,1644
23/12/2024;GFGV6400FE;6400;Put;79,000;-16,75%;18.087.859;16:59:58;90,000;113,189;76,550;94,900;2005;7410,00;0,00%;31,00%;43,69%;1,07%;60;0,1644
23/12/2024;GFGV6600FE;6600;Put;113,420;-16,53%;17.141.980;16:57:20;129,020;153,000;100,000;135,884;1321;7410,00;0,00%;31,00%;43,87%;1,53%;60;0,1644
23/12/2024;GFGV6800FE;6800;Put;158,900;-11,75%;39.357.955;16:59:25;171,150;205,000;140,000;180,057;2223;7410,00;0,00%;31,00%;44,25%;2,14%;60;0,1644
23/12/2024;GFGV7000FE;7000;Put;207,000;-17,07%;34.585.749;16:59:54;200,000;274,000;175,000;249,605;1440;7410,00;0,00%;31,00%;43,77%;2,79%;60;0,1644
23/12/2024;GFGV7200FE;7200;Put;285,000;-10,12%;97.668.003;16:59:25;180,000;354,090;180,000;317,075;3123;7410,00;0,00%;31,00%;45,23%;3,85%;60;0,1644
23/12/2024;GFGV7400FE;7400;Put;370,039;-6,55%;50.693.066;16:59:39;365,000;450,230;300,000;395,983;1292;7410,00;0,00%;31,00%;46,13%;4,99%;60;0,1644
23/12/2024;GFGV7600FE;7600;Put;460,110;-5,72%;25.737.424;16:59:11;466,720;550,000;402,000;488,000;535;7410,00;0,00%;31,00%;46,45%;3,65%;60;0,1644
23/12/2024;GFGV7800FE;7800;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;553,269;0;7410,00;0,00%;31,00%;;;60;0,1644
23/12/2024;GFGV8000FE;8000;Put;690,000;-5,69%;1.127.000;16:20:49;600,000;700,000;600,000;731,667;17;7410,00;0,00%;31,00%;48,57%;1,35%;60;0,1644
23/12/2024;GFGV8300FE;8300;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;1000,000;0;7410,00;0,00%;31,00%;;;60;0,1644
23/12/2024;GFGV8600FE;8600;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;7410,00;0,00%;31,00%;;;60;0,1644
23/12/2024;GFGV8900FE;8900;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;7410,00;0,00%;31,00%;;;60;0,1644
23/12/2024;GFGV9200FE;9200;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;7410,00;0,00%;31,00%;;;60;0,1644
23/12/2024;GFGV9500FE;9500;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;7410,00;0,00%;31,00%;;;60;0,1644
23/12/2024;GFGV9800FE;9800;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;7410,00;0,00%;31,00%;;;60;0,1644
23/12/2024;GFGV10100F;10100;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;7410,00;0,00%;31,00%;;;60;0,1644
24/12/2024;GFGC4050FE;4050;Call;4000,000;10,72%;800.000;14:33:10;4000,000;4000,000;4000,000;3612,620;2;7600,00;2,56%;31,00%;160,09%;5,92%;59;0,1616
24/12/2024;GFGC4200FE;4200;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;2280,000;0;7600,00;2,56%;31,00%;;;59;0,1616
24/12/2024;GFGC4400FE;4400;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;3119,594;0;7600,00;2,56%;31,00%;;;59;0,1616
24/12/2024;GFGC4600FE;4600;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;3023,270;0;7600,00;2,56%;31,00%;;;59;0,1616
24/12/2024;GFGC4800FE;4800;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;2884,670;0;7600,00;2,56%;31,00%;;;59;0,1616
24/12/2024;GFGC5000FE;5000;Call;2900,000;3,57%;850.000;14:59:08;2700,000;2900,000;2700,000;2800,000;3;7600,00;2,56%;31,00%;78,08%;3,95%;59;0,1616
24/12/2024;GFGC5200FE;5200;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;2497,100;0;7600,00;2,56%;31,00%;;;59;0,1616
24/12/2024;GFGC5400FE;5400;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;2301,647;0;7600,00;2,56%;31,00%;;;59;0,1616
24/12/2024;GFGC5600FE;5600;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;2089,470;0;7600,00;2,56%;31,00%;;;59;0,1616
24/12/2024;GFGC5800FE;5800;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;1940,830;0;7600,00;2,56%;31,00%;;;59;0,1616
24/12/2024;GFGC6000FE;6000;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;1626,298;0;7600,00;2,56%;31,00%;;;59;0,1616
24/12/2024;GFGC6200FE;6200;Call;1731,432;5,85%;3.075.810;14:52:37;1725,894;1731,432;1700,000;1635,665;18;7600,00;2,56%;31,00%;40,67%;4,36%;59;0,1616
24/12/2024;GFGC6400FE;6400;Call;1550,000;7,65%;13.694.458;14:51:49;1440,000;1570,000;1440,000;1439,883;90;7600,00;2,56%;31,00%;38,87%;4,61%;59;0,1616
24/12/2024;GFGC6600FE;6600;Call;1389,833;8,95%;8.966.809;14:52:17;1352,138;1390,379;1310,000;1275,714;65;7600,00;2,56%;31,00%;40,66%;5,13%;59;0,1616
24/12/2024;GFGC6800FE;6800;Call;1237,747;9,54%;5.831.910;14:56:29;1154,890;1265,301;1154,890;1130,000;48;7600,00;2,56%;31,00%;41,77%;5,76%;59;0,1616
24/12/2024;GFGC7000FE;7000;Call;1090,000;9,52%;60.852.700;14:59:51;1026,001;1095,000;1026,001;995,209;565;7600,00;2,56%;31,00%;41,96%;6,45%;59;0,1616
24/12/2024;GFGC7200FE;7200;Call;955,000;9,82%;60.778.374;14:52:18;751,600;955,000;751,600;869,638;656;7600,00;2,56%;31,00%;42,38%;7,30%;59;0,1616
24/12/2024;GFGC7400FE;7400;Call;827,457;10,01%;46.245.580;14:52:37;720,000;827,457;720,000;752,167;581;7600,00;2,56%;31,00%;42,40%;8,26%;59;0,1616
24/12/2024;GFGC7600FE;7600;Call;710,000;9,33%;112.317.831;14:58:19;680,000;719,000;650,000;649,386;1632;7600,00;2,56%;31,00%;42,32%;9,34%;59;0,1616
24/12/2024;GFGC7800FE;7800;Call;610,000;8,27%;53.425.492;14:59:50;570,000;612,000;550,000;563,390;899;7600,00;2,56%;31,00%;42,76%;8,03%;59;0,1616
24/12/2024;GFGC8000FE;8000;Call;515,000;8,53%;169.650.452;14:59:58;485,000;520,000;481,000;474,523;3363;7600,00;2,56%;31,00%;42,64%;6,78%;59;0,1616
24/12/2024;GFGC8300FE;8300;Call;405,000;7,53%;73.113.133;14:59:14;390,000;450,000;342,494;376,652;1858;7600,00;2,56%;31,00%;43,47%;5,33%;59;0,1616
24/12/2024;GFGC8600FE;8600;Call;310,000;8,01%;284.229.999;14:59:39;308,999;310,000;281,000;287,022;9594;7600,00;2,56%;31,00%;43,70%;4,08%;59;0,1616
24/12/2024;GFGC8900FE;8900;Call;235,000;7,80%;35.168.483;14:59:50;150,000;239,999;150,000;218,004;1599;7600,00;2,56%;31,00%;43,98%;3,09%;59;0,1616
24/12/2024;GFGC9200FE;9200;Call;175,000;5,57%;16.265.758;14:58:27;160,000;176,990;160,000;165,769;954;7600,00;2,56%;31,00%;44,11%;2,30%;59;0,1616
24/12/2024;GFGC9500FE;9500;Call;131,000;7,09%;12.321.103;14:59:47;114,000;148,999;114,000;122,323;982;7600,00;2,56%;31,00%;44,49%;1,72%;59;0,1616
24/12/2024;GFGC9800FE;9800;Call;98,890;7,83%;20.164.031;14:59:54;97,000;99,000;89,899;91,710;2102;7600,00;2,56%;31,00%;45,05%;1,30%;59;0,1616
24/12/2024;GFGC10100F;10100;Call;74,990;8,18%;4.628.293;14:59:50;89,001;89,001;65,500;69,320;644;7600,00;2,56%;31,00%;45,68%;0,99%;59;0,1616
24/12/2024;GFGV4050FE;4050;Put;1,200;-12,15%;106.078;14:53:50;1,500;1,500;1,180;1,366;817;7600,00;2,56%;31,00%;61,52%;0,02%;59;0,1616
24/12/2024;GFGV4200FE;4200;Put;1,360;-17,22%;22.472;14:36:54;1,500;1,500;1,320;1,643;156;7600,00;2,56%;31,00%;59,18%;0,02%;59;0,1616
24/12/2024;GFGV4400FE;4400;Put;1,950;-17,06%;106.272;14:52:26;1,510;2,990;1,510;2,351;586;7600,00;2,56%;31,00%;57,30%;0,03%;59;0,1616
24/12/2024;GFGV4600FE;4600;Put;2,400;19,94%;31.705;14:59:24;2,000;2,750;2,000;2,001;146;7600,00;2,56%;31,00%;54,61%;0,03%;59;0,1616
24/12/2024;GFGV4800FE;4800;Put;2,800;-30,00%;200.415;14:54:56;4,250;4,550;2,000;4,000;667;7600,00;2,56%;31,00%;51,64%;0,04%;59;0,1616
24/12/2024;GFGV5000FE;5000;Put;3,800;-28,97%;457.218;14:59:22;5,455;5,455;3,000;5,350;1196;7600,00;2,56%;31,00%;49,67%;0,05%;59;0,1616
24/12/2024;GFGV5200FE;5200;Put;5,250;-24,02%;620.519;14:59:24;7,350;7,350;4,401;6,910;1177;7600,00;2,56%;31,00%;47,89%;0,07%;59;0,1616
24/12/2024;GFGV5400FE;5400;Put;6,200;-46,97%;146.988;14:51:49;11,700;11,700;6,010;11,692;205;7600,00;2,56%;31,00%;45,15%;0,08%;59;0,1616
24/12/2024;GFGV5600FE;5600;Put;11,500;-22,24%;774.503;14:59:19;15,000;15,000;10,250;14,789;650;7600,00;2,56%;31,00%;45,54%;0,15%;59;0,1616
