FECHA;ESPECIE;BASE;TIPO;ÚLTIMO;%;MONTO;HORA;APE.;MAX.;MIN.;C. ANT.;NOMINAL;PRECIO GGAL;VAR. % GGAL;TLR;VI %;VE %;DÍAS AL VTO.;PLAZO (años)
23/10/2023;GFGC38304D;383,04;Call;815,000;-2,63%;930.500;16:53:32;840,000;860,000;810,000;837,000;11;1129,55;-2,31%;120,50%;190,21%;6,06%;53;0,1452
23/10/2023;GFGC460.DI;460;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;1129,55;-2,31%;120,50%;;;53;0,1452
23/10/2023;GFGC49152D;491,52;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;800,000;0;1129,55;-2,31%;120,50%;;;53;0,1452
23/10/2023;GFGC540.DI;540;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;1129,55;-2,31%;120,50%;;;53;0,1452
23/10/2023;GFGC69152D;691,52;Call;563,811;-6,03%;3.839.922;16:58:54;600,000;607,000;561,050;600,000;65;1129,55;-2,31%;120,50%;126,83%;11,14%;53;0,1452
23/10/2023;GFGC72304D;723,04;Call;580,000;-7,94%;986.000;12:16:04;580,000;580,000;580,000;630,000;17;1129,55;-2,31%;120,50%;183,73%;15,36%;53;0,1452
23/10/2023;GFGC74456D;744,56;Call;518,033;-10,46%;425.727;16:58:52;562,000;562,000;518,030;578,530;8;1129,55;-2,31%;120,50%;112,42%;11,78%;53;0,1452
23/10/2023;GFGC77456D;774,56;Call;514,167;-2,99%;1.542.500;12:17:35;510,000;515,000;510,000;530,000;30;1129,55;-2,31%;120,50%;140,06%;14,09%;53;0,1452
23/10/2023;GFGC80456D;804,56;Call;497,963;18,87%;498.370;16:38:19;500,000;500,000;497,960;418,910;10;1129,55;-2,31%;120,50%;143,90%;15,31%;53;0,1452
23/10/2023;GFGC90152D;901,52;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;440,000;0;1129,55;-2,31%;120,50%;;;53;0,1452
23/10/2023;GFGC94152D;941,52;Call;383,668;1,03%;1.220.233;16:55:04;420,000;427,740;383,670;379,780;30;1129,55;-2,31%;120,50%;111,69%;17,32%;53;0,1452
23/10/2023;GFGC990.DI;990;Call;345,867;-13,53%;701.627;16:58:51;360,000;360,000;345,000;400,000;20;1129,55;-2,31%;120,50%;103,69%;18,27%;53;0,1452
23/10/2023;GFGC1033DI;1033;Call;320,639;-13,97%;44.663.842;16:58:52;300,000;378,280;300,000;372,690;1.281;1129,55;-2,31%;120,50%;103,73%;19,84%;53;0,1452
23/10/2023;GFGC10915D;1091,5;Call;308,417;-0,51%;741.066;16:24:17;310,000;329,520;308,000;310,000;23;1129,55;-2,31%;120,50%;118,66%;23,94%;53;0,1452
23/10/2023;GFGC1150DI;1150;Call;268,048;-11,01%;41.715.885;16:58:52;231,000;300,000;231,000;301,220;1.480;1129,55;-2,31%;120,50%;110,16%;23,73%;53;0,1452
23/10/2023;GFGC11915D;1191,5;Call;245,690;-11,79%;29.827.461;16:57:30;225,000;276,000;225,000;278,520;1.137;1129,55;-2,31%;120,50%;108,01%;21,75%;53;0,1452
23/10/2023;GFGC1250DI;1250;Call;210,000;-17,16%;7.624.911;16:59:00;245,000;245,000;197,000;253,500;329;1129,55;-2,31%;120,50%;101,41%;18,59%;53;0,1452
23/10/2023;GFGC12915D;1291,5;Call;191,733;-15,39%;35.075.200;16:59:01;180,000;230,000;179,000;226,620;1.668;1129,55;-2,31%;120,50%;100,51%;16,97%;53;0,1452
23/10/2023;GFGC1350DI;1350;Call;171,000;-14,79%;4.525.100;16:55:50;197,000;197,000;171,000;200,680;243;1129,55;-2,31%;120,50%;101,12%;15,14%;53;0,1452
23/10/2023;GFGC13915D;1391,5;Call;150,894;-18,00%;18.615.189;16:58:59;160,000;190,000;142,000;184,020;1.122;1129,55;-2,31%;120,50%;97,61%;13,36%;53;0,1452
23/10/2023;GFGC1450DI;1450;Call;130,000;-18,75%;4.390.801;16:59:03;150,000;160,500;130,000;160,000;297;1129,55;-2,31%;120,50%;96,03%;11,51%;53;0,1452
23/10/2023;GFGC14915D;1491,5;Call;115,567;-20,29%;35.469.916;16:59:12;115,000;150,000;112,000;144,980;2.650;1129,55;-2,31%;120,50%;94,41%;10,23%;53;0,1452
23/10/2023;GFGC1570DI;1570;Call;106,250;-10,23%;4.281.297;16:31:16;115,000;120,000;100,000;118,350;373;1129,55;-2,31%;120,50%;100,48%;9,41%;53;0,1452
23/10/2023;GFGC1640DI;1640;Call;77,995;-25,77%;4.473.962;16:56:50;105,000;108,000;74,000;105,070;474;1129,55;-2,31%;120,50%;92,33%;6,90%;53;0,1452
23/10/2023;GFGC17715D;1771,5;Call;60,000;-28,57%;1.428.571;16:58:57;70,000;80,000;60,000;84,000;208;1129,55;-2,31%;120,50%;95,04%;5,31%;53;0,1452
23/10/2023;GFGC18515D;1851,5;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;100,000;0;1129,55;-2,31%;120,50%;;;53;0,1452
23/10/2023;GFGC19315D;1931,5;Call;39,366;-30,09%;32.363.821;16:59:53;45,000;57,500;35,000;56,310;6.922;1129,55;-2,31%;120,50%;94,07%;3,49%;53;0,1452
23/10/2023;GFGC2020DI;2020;Call;28,000;-33,14%;758.087;16:44:11;30,000;40,000;28,000;41,880;242;1129,55;-2,31%;120,50%;90,77%;2,48%;53;0,1452
23/10/2023;GFGC20915D;2091,5;Call;21,670;-36,15%;5.314.679;16:59:58;29,000;34,500;20,000;33,940;1.890;1129,55;-2,31%;120,50%;89,18%;1,92%;53;0,1452
23/10/2023;GFGV38304D;383,04;Put;0,134;-83,25%;28.080;16:56:25;0,800;0,800;0,090;0,800;1.391;1129,55;-2,31%;120,50%;113,35%;0,01%;53;0,1452
23/10/2023;GFGV460.DI;460;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;1129,55;-2,31%;120,50%;;;53;0,1452
23/10/2023;GFGV49152D;491,52;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;1129,55;-2,31%;120,50%;;;53;0,1452
23/10/2023;GFGV540.DI;540;Put;0,450;-79,00%;17.194;16:49:41;2,940;2,940;0,450;2,140;357;1129,55;-2,31%;120,50%;94,35%;0,04%;53;0,1452
23/10/2023;GFGV69152D;691,52;Put;2,649;-60,50%;185.867;16:59:00;3,700;3,700;1,000;6,710;929;1129,55;-2,31%;120,50%;89,57%;0,23%;53;0,1452
23/10/2023;GFGV72304D;723,04;Put;1,001;30,00%;100;14:22:04;1,000;1,000;1,000;0,770;1;1129,55;-2,31%;120,50%;72,84%;0,09%;53;0,1452
23/10/2023;GFGV74456D;744,56;Put;3,949;294,90%;80.942;16:58:52;1,500;4,250;1,500;1,000;254;1129,55;-2,31%;120,50%;86,46%;0,35%;53;0,1452
23/10/2023;GFGV77456D;774,56;Put;5,500;-66,92%;395.661;16:49:51;11,000;12,000;3,600;16,620;825;1129,55;-2,31%;120,50%;86,73%;0,49%;53;0,1452
23/10/2023;GFGV80456D;804,56;Put;6,364;-71,50%;2.507.844;16:59:41;29,900;29,900;4,000;22,330;2.563;1129,55;-2,31%;120,50%;84,07%;0,56%;53;0,1452
23/10/2023;GFGV90152D;901,52;Put;15,563;-62,77%;1.238.998;16:58:54;43,900;44,000;9,000;41,800;769;1129,55;-2,31%;120,50%;85,18%;1,38%;53;0,1452
23/10/2023;GFGV94152D;941,52;Put;22,500;-57,93%;1.211.929;16:53:50;60,000;60,000;14,000;53,480;493;1129,55;-2,31%;120,50%;87,26%;1,99%;53;0,1452
23/10/2023;GFGV990.DI;990;Put;31,966;-52,59%;4.844.939;16:58:51;88,000;90,000;23,000;67,420;1.466;1129,55;-2,31%;120,50%;88,52%;2,83%;53;0,1452
23/10/2023;GFGV1033DI;1033;Put;44,077;-45,98%;20.065.027;16:58:52;86,000;98,000;32,000;81,600;4.641;1129,55;-2,31%;120,50%;91,35%;3,90%;53;0,1452
23/10/2023;GFGV10915D;1091,5;Put;61,294;-40,30%;3.518.582;16:59:35;139,000;139,000;50,000;102,670;533;1129,55;-2,31%;120,50%;93,04%;5,43%;53;0,1452
23/10/2023;GFGV1150DI;1150;Put;81,994;-38,22%;9.028.340;16:59:46;160,000;160,000;66,000;132,710;1.045;1129,55;-2,31%;120,50%;94,91%;5,45%;53;0,1452
23/10/2023;GFGV11915D;1191,5;Put;103,375;-23,99%;1.219.700;16:59:34;150,000;150,000;90,000;136,000;118;1129,55;-2,31%;120,50%;99,41%;3,67%;53;0,1452
23/10/2023;GFGV1250DI;1250;Put;110,000;29,41%;44.000;15:09:59;110,000;110,000;110,000;85,000;4;1129,55;-2,31%;120,50%;88,99%;-0,93%;53;0,1452
23/10/2023;GFGV12915D;1291,5;Put;160,000;-21,95%;199.200;16:17:35;200,000;200,000;150,000;205,000;12;1129,55;-2,31%;120,50%;108,82%;-0,17%;53;0,1452
23/10/2023;GFGV1350DI;1350;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;1129,55;-2,31%;120,50%;;;53;0,1452
23/10/2023;GFGV13915D;1391,5;Put;232,000;-7,24%;321.000;16:23:37;250,000;250,000;211,000;250,100;14;1129,55;-2,31%;120,50%;122,59%;-2,65%;53;0,1452
23/10/2023;GFGV1450DI;1450;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;1129,55;-2,31%;120,50%;;;53;0,1452
23/10/2023;GFGV14915D;1491,5;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;1129,55;-2,31%;120,50%;;;53;0,1452
23/10/2023;GFGV1570DI;1570;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;88,600;0;1129,55;-2,31%;120,50%;;;53;0,1452
23/10/2023;GFGV1640DI;1640;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;1129,55;-2,31%;120,50%;;;53;0,1452
23/10/2023;GFGV17715D;1771,5;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;1129,55;-2,31%;120,50%;;;53;0,1452
23/10/2023;GFGV18515D;1851,5;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;1129,55;-2,31%;120,50%;;;53;0,1452
23/10/2023;GFGV19315D;1931,5;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;1129,55;-2,31%;120,50%;;;53;0,1452
23/10/2023;GFGV2020DI;2020;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;1129,55;-2,31%;120,50%;;;53;0,1452
23/10/2023;GFGV20915D;2091,5;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;1129,55;-2,31%;120,50%;;;53;0,1452
24/10/2023;GFGC38304D;383,04;Call;690,000;-15,34%;290.415;16:35:01;810,000;810,000;690,000;815,000;4;1011,15;-10,48%;111,00%;171,44%;6,12%;52;0,1425
24/10/2023;GFGC460.DI;460;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;1011,15;-10,48%;111,00%;;;52;0,1425
24/10/2023;GFGC49152D;491,52;Call;590,000;-26,25%;2.703.257;15:47:20;755,980;771,830;590,000;800,000;37;1011,15;-10,48%;111,00%;0,00%;6,96%;52;0,1425
24/10/2023;GFGC540.DI;540;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;1011,15;-10,48%;111,00%;;;52;0,1425
24/10/2023;GFGC69152D;691,52;Call;455,055;-19,29%;971.788;16:17:13;530,000;530,000;440,000;563,810;21;1011,15;-10,48%;111,00%;143,18%;13,39%;52;0,1425
24/10/2023;GFGC72304D;723,04;Call;406,090;-29,98%;163.218;16:44:30;410,000;410,000;406,090;580,000;4;1011,15;-10,48%;111,00%;98,00%;11,67%;52;0,1425
24/10/2023;GFGC74456D;744,56;Call;395,000;-23,75%;158.000;14:05:13;395,000;395,000;395,000;518,030;4;1011,15;-10,48%;111,00%;106,41%;12,70%;52;0,1425
24/10/2023;GFGC77456D;774,56;Call;380,000;-26,09%;424.029;16:44:22;419,450;419,450;370,000;514,170;11;1011,15;-10,48%;111,00%;114,68%;14,18%;52;0,1425
24/10/2023;GFGC80456D;804,56;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;497,960;0;1011,15;-10,48%;111,00%;;;52;0,1425
24/10/2023;GFGC90152D;901,52;Call;300,000;-31,82%;946.134;16:47:31;375,000;375,970;300,000;440,000;28;1011,15;-10,48%;111,00%;112,80%;18,83%;52;0,1425
24/10/2023;GFGC94152D;941,52;Call;248,348;-35,27%;1.005.387;16:44:04;302,590;302,590;247,000;383,670;38;1011,15;-10,48%;111,00%;85,99%;17,67%;52;0,1425
24/10/2023;GFGC990.DI;990;Call;230,275;-33,42%;2.452.461;16:49:21;299,230;300,000;217,000;345,870;103;1011,15;-10,48%;111,00%;94,41%;20,68%;52;0,1425
24/10/2023;GFGC1033DI;1033;Call;217,200;-32,26%;11.366.025;16:59:14;335,000;335,000;200,000;320,640;522;1011,15;-10,48%;111,00%;101,39%;21,48%;52;0,1425
24/10/2023;GFGC10915D;1091,5;Call;185,667;-39,80%;7.495.940;16:59:17;280,000;280,000;169,230;308,420;413;1011,15;-10,48%;111,00%;98,03%;18,36%;52;0,1425
24/10/2023;GFGC1150DI;1150;Call;158,270;-40,95%;18.162.082;16:59:49;314,000;314,000;143,000;268,050;1.165;1011,15;-10,48%;111,00%;95,91%;15,65%;52;0,1425
24/10/2023;GFGC11915D;1191,5;Call;141,127;-42,56%;23.395.229;16:59:14;280,000;280,000;125,000;245,690;1.602;1011,15;-10,48%;111,00%;94,89%;13,96%;52;0,1425
24/10/2023;GFGC1250DI;1250;Call;121,060;-42,35%;13.235.451;16:59:50;250,000;250,000;100,000;210,000;1.135;1011,15;-10,48%;111,00%;94,71%;11,97%;52;0,1425
24/10/2023;GFGC12915D;1291,5;Call;106,510;-44,45%;56.636.825;16:59:50;190,000;200,000;90,090;191,730;5.124;1011,15;-10,48%;111,00%;93,38%;10,53%;52;0,1425
24/10/2023;GFGC1350DI;1350;Call;94,500;-44,74%;4.207.346;16:55:14;161,000;161,000;77,000;171,000;449;1011,15;-10,48%;111,00%;95,83%;9,35%;52;0,1425
24/10/2023;GFGC13915D;1391,5;Call;77,048;-48,94%;31.127.074;16:59:58;151,000;160,000;67,000;150,890;3.633;1011,15;-10,48%;111,00%;90,67%;7,62%;52;0,1425
24/10/2023;GFGC1450DI;1450;Call;60,000;-53,85%;1.233.437;16:59:15;135,000;135,000;59,000;130,000;180;1011,15;-10,48%;111,00%;87,06%;5,93%;52;0,1425
24/10/2023;GFGC14915D;1491,5;Call;55,135;-52,29%;36.799.584;16:57:45;110,000;118,000;49,000;115,570;5.198;1011,15;-10,48%;111,00%;88,88%;5,45%;52;0,1425
24/10/2023;GFGC1570DI;1570;Call;43,000;-59,53%;952.390;16:59:15;100,000;100,000;40,000;106,250;197;1011,15;-10,48%;111,00%;88,60%;4,25%;52;0,1425
24/10/2023;GFGC1640DI;1640;Call;35,160;-54,92%;10.805.461;16:59:50;78,000;78,000;29,000;78,000;2.741;1011,15;-10,48%;111,00%;89,14%;3,48%;52;0,1425
24/10/2023;GFGC17715D;1771,5;Call;24,000;-60,00%;563.145;16:59:50;31,850;37,160;19,000;60,000;233;1011,15;-10,48%;111,00%;89,93%;2,37%;52;0,1425
24/10/2023;GFGC18515D;1851,5;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;100,000;0;1011,15;-10,48%;111,00%;;;52;0,1425
24/10/2023;GFGC19315D;1931,5;Call;15,637;-60,28%;24.246.355;16:59:20;36,210;38,000;11,000;39,370;11.528;1011,15;-10,48%;111,00%;91,53%;1,55%;52;0,1425
24/10/2023;GFGC2020DI;2020;Call;9,750;-65,18%;272.624;15:35:15;20,500;21,000;9,000;28,000;210;1011,15;-10,48%;111,00%;87,69%;0,96%;52;0,1425
24/10/2023;GFGC20915D;2091,5;Call;8,833;-59,24%;4.950.138;16:59:29;17,000;21,000;6,000;21,670;5.001;1011,15;-10,48%;111,00%;90,08%;0,87%;52;0,1425
24/10/2023;GFGV38304D;383,04;Put;0,190;41,79%;31.799;16:57:58;0,110;0,500;0,110;0,130;1.667;1011,15;-10,48%;111,00%;107,76%;0,02%;52;0,1425
24/10/2023;GFGV460.DI;460;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;1011,15;-10,48%;111,00%;;;52;0,1425
24/10/2023;GFGV49152D;491,52;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;1011,15;-10,48%;111,00%;;;52;0,1425
24/10/2023;GFGV540.DI;540;Put;0,964;114,22%;105.145;16:45:19;0,350;1,350;0,350;0,450;1.732;1011,15;-10,48%;111,00%;92,07%;0,10%;52;0,1425
24/10/2023;GFGV69152D;691,52;Put;2,049;-22,65%;124.070;16:43:14;2,500;4,000;1,300;2,650;500;1011,15;-10,48%;111,00%;73,09%;0,20%;52;0,1425
24/10/2023;GFGV72304D;723,04;Put;3,911;290,71%;89.072;16:52:01;1,500;5,000;1,500;1,000;278;1011,15;-10,48%;111,00%;75,99%;0,39%;52;0,1425
